ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	119.749	P	0.000224668
AFFX-BioB-M_at	191.671	P	4.42873e-05
AFFX-BioB-3_at	108.068	P	4.42873e-05
AFFX-BioC-5_at	344.614	P	4.42873e-05
AFFX-BioC-3_at	448.902	P	4.42873e-05
AFFX-BioDn-5_at	800.335	P	4.42873e-05
AFFX-BioDn-3_at	1589.94	P	5.16732e-05
AFFX-CreX-5_at	4045.93	P	5.16732e-05
AFFX-CreX-3_at	5388.75	P	4.42873e-05
AFFX-DapX-5_at	313.433	P	5.16732e-05
AFFX-DapX-M_at	567.32	P	9.4506e-05
AFFX-DapX-3_at	843.638	P	5.16732e-05
AFFX-LysX-5_at	33.4126	P	7.00668e-05
AFFX-LysX-M_at	62.127	P	0.000146581
AFFX-LysX-3_at	119.936	P	5.16732e-05
AFFX-PheX-5_at	79.1843	P	5.16732e-05
AFFX-PheX-M_at	111.177	P	4.42873e-05
AFFX-PheX-3_at	99.6568	P	5.16732e-05
AFFX-ThrX-5_at	85.3607	P	8.14279e-05
AFFX-ThrX-M_at	130.431	P	4.42873e-05
AFFX-ThrX-3_at	218.298	P	4.42873e-05
AFFX-TrpnX-5_at	1.31991	A	0.904352
AFFX-TrpnX-M_at	5.22117	A	0.631584
AFFX-TrpnX-3_at	1.41321	A	0.699394
AFFX-r2-Ec-bioB-5_at	196.108	P	0.000244141
AFFX-r2-Ec-bioB-M_at	188.828	P	0.000244141
AFFX-r2-Ec-bioB-3_at	198.805	P	0.000244141
AFFX-r2-Ec-bioC-5_at	533.433	P	0.000244141
AFFX-r2-Ec-bioC-3_at	581.68	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2243.47	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2782.83	P	0.000244141
AFFX-r2-P1-cre-5_at	5908.46	P	0.000244141
AFFX-r2-P1-cre-3_at	7551.56	P	0.000244141
AFFX-r2-Bs-dap-5_at	462.628	P	0.000244141
AFFX-r2-Bs-dap-M_at	665.965	P	0.000244141
AFFX-r2-Bs-dap-3_at	862.495	P	0.000244141
AFFX-r2-Bs-lys-5_at	66.9697	P	0.000244141
AFFX-r2-Bs-lys-M_at	80.9143	P	0.000244141
AFFX-r2-Bs-lys-3_at	43.4169	P	0.000244141
AFFX-r2-Bs-phe-5_at	151.009	P	0.000244141
AFFX-r2-Bs-phe-M_at	120.373	P	0.000244141
AFFX-r2-Bs-phe-3_at	170.55	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	300.253	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	217.677	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	117.308	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	106.855	P	0.000195116
AFFX-HUMISGF3A/M97935_MA_at	193.227	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	167.549	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	532.312	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	74.4189	P	0.000258358
AFFX-HUMRGE/M10098_M_at	38.4485	P	0.0044838
AFFX-HUMRGE/M10098_3_at	71.3941	P	0.000753643
AFFX-HUMGAPDH/M33197_5_at	3556.17	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3509.93	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3389.43	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4696.59	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5778.2	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	7131.08	P	4.42873e-05
AFFX-M27830_5_at	235.669	P	4.42246e-05
