ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	109.411	P	0.000169227
AFFX-BioB-M_at	211.59	P	4.42873e-05
AFFX-BioB-3_at	131.087	P	8.14279e-05
AFFX-BioC-5_at	327.929	P	4.42873e-05
AFFX-BioC-3_at	458.537	P	4.42873e-05
AFFX-BioDn-5_at	968.926	P	4.42873e-05
AFFX-BioDn-3_at	1628.22	P	4.42873e-05
AFFX-CreX-5_at	3882.18	P	5.16732e-05
AFFX-CreX-3_at	4848.79	P	4.42873e-05
AFFX-DapX-5_at	53.2412	P	0.000169227
AFFX-DapX-M_at	171.292	P	0.000753643
AFFX-DapX-3_at	261.107	P	7.00668e-05
AFFX-LysX-5_at	17.0533	P	0.00844047
AFFX-LysX-M_at	23.9251	P	0.036569
AFFX-LysX-3_at	32.8348	P	5.16732e-05
AFFX-PheX-5_at	18.3808	P	0.00844047
AFFX-PheX-M_at	19.2723	P	0.00401721
AFFX-PheX-3_at	39.5925	P	0.026111
AFFX-ThrX-5_at	24.0246	P	0.0020226
AFFX-ThrX-M_at	39.5631	P	0.000169227
AFFX-ThrX-3_at	72.853	P	4.42873e-05
AFFX-TrpnX-5_at	9.12124	A	0.0726824
AFFX-TrpnX-M_at	1.15602	A	0.81489
AFFX-TrpnX-3_at	0.310407	A	0.973889
AFFX-r2-Ec-bioB-5_at	136.889	P	0.000244141
AFFX-r2-Ec-bioB-M_at	188.108	P	0.000244141
AFFX-r2-Ec-bioB-3_at	200.188	P	0.000244141
AFFX-r2-Ec-bioC-5_at	474.97	P	0.000244141
AFFX-r2-Ec-bioC-3_at	545.891	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2178.26	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2509.2	P	0.000244141
AFFX-r2-P1-cre-5_at	5032.67	P	0.000244141
AFFX-r2-P1-cre-3_at	7099.33	P	0.000244141
AFFX-r2-Bs-dap-5_at	74.8002	P	0.000244141
AFFX-r2-Bs-dap-M_at	157.028	P	0.000244141
AFFX-r2-Bs-dap-3_at	281.94	P	0.000244141
AFFX-r2-Bs-lys-5_at	20.5112	P	0.0107422
AFFX-r2-Bs-lys-M_at	17.2368	P	0.00415039
AFFX-r2-Bs-lys-3_at	17.7452	P	0.00415039
AFFX-r2-Bs-phe-5_at	23.3602	P	0.0012207
AFFX-r2-Bs-phe-M_at	36.1102	P	0.000732422
AFFX-r2-Bs-phe-3_at	37.6721	P	0.0141602
AFFX-r2-Bs-thr-3_s_at	121.703	P	0.000732422
AFFX-r2-Bs-thr-M_s_at	62.2342	P	0.00805664
AFFX-r2-Bs-thr-5_s_at	37.6134	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	71.757	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	235.997	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	195.822	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	501.212	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	34.275	P	0.00499819
AFFX-HUMRGE/M10098_M_at	30.923	P	0.0284573
AFFX-HUMRGE/M10098_3_at	36.6083	P	0.026111
AFFX-HUMGAPDH/M33197_5_at	3174.66	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	2451.37	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3237.64	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	5996.11	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	7173.08	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	8023.64	P	4.42873e-05
AFFX-M27830_5_at	201.586	P	5.16732e-05
AFFX-M27830_M_at	264.693	P	0.00618711
AFFX-M27830_3_at	4.7414	A	0.749204
AFFX-hum_alu_at	9966.47	P	2.6068e-13
1007_s_at	34.3196	P	0.0170005
1053_at	41.1752	P	0.0149366
117_at	1683.34	P	0.000218889
121_at	49.3094	A	0.250724
1255_g_at	7.13722	A	0.749276
1294_at	76.8616	P	0.00222768
1316_at	34.68	P	0.00868918
1320_at	1.87377	A	0.901946
1405_i_at	186.971	P	0.00049077
1431_at	5.25786	A	0.127645
1438_at	4.09666	A	0.697453
1487_at	102.27	P	0.0114474
1494_f_at	22.2851	P	0.0351629
1598_g_at	26.5853	A	0.267463
160020_at	40.0193	P	0.024711
1729_at	137.055	P	0.00222768
1773_at	39.2402	P	0.00418033
177_at	17.911	P	0.0313357
179_at	68.6758	A	0.150527
1861_at	40.4362	P	0.0218664
200000_s_at	195.078	P	0.000244141
200001_at	266.788	P	0.00585938
200002_at	473.717	P	0.000244141
200003_s_at	3064.99	P	0.000244141
200004_at	2296.47	P	0.000244141
200005_at	393.263	P	0.000732422
200006_at	533.891	P	0.000732422
200007_at	1317.71	P	0.000244141
200008_s_at	519.247	P	0.000244141
200009_at	1149.38	P	0.000244141
200010_at	852.662	P	0.000244141
200011_s_at	535.218	P	0.000244141
200012_x_at	1517.21	P	0.000244141
200013_at	683.877	P	0.000244141
200014_s_at	735.907	P	0.000244141
200015_s_at	374.481	P	0.0012207
200016_x_at	462.072	P	0.000244141
200017_at	1649.87	P	0.000244141
200018_at	1140.43	P	0.000244141
200019_s_at	2123.61	P	0.000244141
200020_at	108.295	P	0.000244141
200021_at	5386.52	P	0.0012207
200022_at	1112.28	P	0.000244141
200023_s_at	228.104	P	0.000244141
200024_at	379	P	0.000732422
200025_s_at	1829.09	P	0.000244141
200026_at	2969.84	P	0.000732422
200027_at	113.867	P	0.000244141
200028_s_at	45.9937	P	0.00195313
200029_at	1394.61	P	0.000244141
200030_s_at	695.818	P	0.000244141
200031_s_at	3596.52	P	0.000244141
200032_s_at	2109.8	P	0.000244141
200033_at	2676.74	P	0.000244141
200034_s_at	945.477	P	0.000244141
200035_at	166.05	P	0.0012207
200036_s_at	337.839	P	0.000244141
200037_s_at	489.165	P	0.000244141
200038_s_at	1653.71	P	0.000244141
200039_s_at	96.7553	P	0.00195313
200040_at	287.187	P	0.000732422
200041_s_at	681.903	P	0.000244141
200042_at	31.9183	A	0.0952148
200043_at	319.85	P	0.000732422
200044_at	351.474	P	0.000244141
200045_at	54.2271	P	0.000244141
200046_at	256.856	P	0.000244141
200047_s_at	880.449	P	0.000244141
200048_s_at	1312.35	P	0.000244141
200049_at	97.4405	P	0.000244141
200050_at	40.3813	P	0.000244141
200051_at	120.682	P	0.000244141
200052_s_at	16.0008	P	0.0185547
200053_at	115.997	P	0.000244141
200054_at	8.09493	A	0.366211
200055_at	638.376	P	0.000244141
200056_s_at	191.022	P	0.000244141
200057_s_at	442.971	P	0.000244141
200058_s_at	257.297	P	0.000244141
200059_s_at	4148.5	P	0.000244141
200060_s_at	184.128	P	0.00195313
200061_s_at	1870.3	P	0.000244141
200062_s_at	2423.44	P	0.000244141
200063_s_at	587.699	P	0.000244141
200064_at	120.262	P	0.000732422
200065_s_at	2050.21	P	0.000244141
200066_at	469.296	P	0.000244141
200067_x_at	1395.35	P	0.000244141
200068_s_at	249.001	P	0.000244141
200069_at	19.9687	P	0.000244141
200070_at	137.87	P	0.000244141
200071_at	358.477	P	0.000244141
200072_s_at	246.455	P	0.000244141
200073_s_at	348.701	P	0.000732422
200074_s_at	367.494	P	0.000244141
200075_s_at	303.759	P	0.000244141
200076_s_at	178.707	P	0.00195313
200077_s_at	6154.35	P	0.000244141
200078_s_at	2350.07	P	0.000244141
200079_s_at	89.813	P	0.000244141
200080_s_at	6064.5	P	0.000244141
200081_s_at	1286.71	P	0.000244141
200082_s_at	941.885	P	0.000244141
200083_at	187.354	P	0.000732422
200084_at	156.132	P	0.000244141
200085_s_at	914.312	P	0.000244141
200086_s_at	473.54	P	0.000244141
200087_s_at	497.116	P	0.000244141
200088_x_at	1041.12	P	0.000244141
200089_s_at	301.861	P	0.000244141
200090_at	631.915	P	0.000244141
200091_s_at	903.536	P	0.000244141
200092_s_at	2606.75	P	0.000244141
200093_s_at	114.782	P	0.000244141
200094_s_at	296.633	P	0.000244141
200095_x_at	1413.71	P	0.000244141
200096_s_at	2599.42	P	0.000244141
200097_s_at	1213.48	P	0.000244141
200098_s_at	217.495	P	0.000244141
200099_s_at	1766.71	P	0.000244141
200593_s_at	373.311	P	0.000244141
200594_x_at	663.102	P	0.000244141
200595_s_at	212.706	P	0.000244141
200596_s_at	174.259	P	0.000732422
200597_at	46.8932	P	0.000244141
200598_s_at	48.9841	P	0.000244141
200599_s_at	83.5967	P	0.000244141
200600_at	2372.37	P	0.000244141
200601_at	407.778	P	0.000244141
200602_at	8.27532	P	0.0302734
200603_at	2284.95	P	0.000244141
200604_s_at	1278.75	P	0.000244141
200605_s_at	3080.06	P	0.000244141
200606_at	3.20972	A	0.567627
200607_s_at	433.92	P	0.000244141
200608_s_at	1036.84	P	0.000244141
200609_s_at	1232.7	P	0.000244141
200610_s_at	93.8449	P	0.000244141
200611_s_at	1027.9	P	0.000244141
200612_s_at	107.59	P	0.00292969
200613_at	479.058	P	0.000244141
200614_at	982.426	P	0.000244141
200615_s_at	108.752	P	0.000244141
200616_s_at	18.833	A	0.303711
200617_at	42.9833	A	0.111572
200618_at	1926.62	P	0.000244141
200619_at	251.959	P	0.00805664
200620_at	2126.49	P	0.000244141
200621_at	37.3188	P	0.00195313
200622_x_at	280.838	P	0.000244141
200623_s_at	167.137	P	0.000244141
200624_s_at	123.474	P	0.000244141
200625_s_at	3623.26	P	0.000244141
200626_s_at	148.408	P	0.000244141
200627_at	553.367	P	0.000244141
200628_s_at	217.204	P	0.00585938
200629_at	323.376	P	0.000244141
200630_x_at	345.924	P	0.000244141
200631_s_at	235.974	P	0.000244141
200632_s_at	430.571	P	0.00195313
200633_at	3115.63	P	0.00195313
200634_at	2051.16	P	0.000244141
200635_s_at	1.13644	A	0.98584
200636_s_at	1.16216	A	0.981445
200637_s_at	4.03946	A	0.533936
200638_s_at	1552.24	P	0.000244141
200639_s_at	1399.48	P	0.000244141
200640_at	1506.99	P	0.000244141
200641_s_at	1311.6	P	0.000244141
200642_at	113.079	P	0.000732422
200643_at	111.214	P	0.000732422
200644_at	163.318	P	0.000244141
200645_at	3392.73	P	0.000244141
200646_s_at	106.931	P	0.00292969
200647_x_at	88.6089	A	0.129639
200648_s_at	2290.13	P	0.000732422
