ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	217.241	P	0.000195116
AFFX-BioB-M_at	294.665	P	4.42873e-05
AFFX-BioB-3_at	217.52	P	4.42873e-05
AFFX-BioC-5_at	648.508	P	5.16732e-05
AFFX-BioC-3_at	825.459	P	4.42873e-05
AFFX-BioDn-5_at	1456.43	P	4.42873e-05
AFFX-BioDn-3_at	2667.94	P	5.16732e-05
AFFX-CreX-5_at	6935.56	P	5.16732e-05
AFFX-CreX-3_at	8120.27	P	4.42873e-05
AFFX-DapX-5_at	827.911	P	4.42873e-05
AFFX-DapX-M_at	1349.68	P	9.4506e-05
AFFX-DapX-3_at	1669.46	P	4.42873e-05
AFFX-LysX-5_at	73.6226	P	5.16732e-05
AFFX-LysX-M_at	104.907	P	0.000146581
AFFX-LysX-3_at	208.715	P	5.16732e-05
AFFX-PheX-5_at	133.688	P	5.16732e-05
AFFX-PheX-M_at	163.156	P	5.16732e-05
AFFX-PheX-3_at	131.094	P	4.42873e-05
AFFX-ThrX-5_at	192.915	P	7.00668e-05
AFFX-ThrX-M_at	286.236	P	4.42873e-05
AFFX-ThrX-3_at	419.392	P	4.42873e-05
AFFX-TrpnX-5_at	9.07166	A	0.250796
AFFX-TrpnX-M_at	0.750036	A	0.99238
AFFX-TrpnX-3_at	6.27692	A	0.39692
AFFX-r2-Ec-bioB-5_at	332.712	P	0.000244141
AFFX-r2-Ec-bioB-M_at	356.03	P	0.000244141
AFFX-r2-Ec-bioB-3_at	311.043	P	0.000244141
AFFX-r2-Ec-bioC-5_at	686.385	P	0.000244141
AFFX-r2-Ec-bioC-3_at	900.606	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3319.46	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3925.1	P	0.000244141
AFFX-r2-P1-cre-5_at	7957.69	P	0.000244141
AFFX-r2-P1-cre-3_at	10623.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	1114.8	P	0.000244141
AFFX-r2-Bs-dap-M_at	1510.94	P	0.000244141
AFFX-r2-Bs-dap-3_at	1769	P	0.000244141
AFFX-r2-Bs-lys-5_at	99.4231	P	0.000244141
AFFX-r2-Bs-lys-M_at	115.122	P	0.000244141
AFFX-r2-Bs-lys-3_at	83.5478	P	0.000244141
AFFX-r2-Bs-phe-5_at	184.087	P	0.000244141
AFFX-r2-Bs-phe-M_at	182.15	P	0.000244141
AFFX-r2-Bs-phe-3_at	221.344	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	555.636	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	489.408	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	291.805	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	196.562	P	8.14279e-05
AFFX-HUMISGF3A/M97935_MA_at	362.685	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	299.694	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1018.09	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	99.3143	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	80.4318	P	0.000972149
AFFX-HUMRGE/M10098_3_at	117.605	P	0.000258358
AFFX-HUMGAPDH/M33197_5_at	4306.79	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	4317.07	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	5203.72	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9650.12	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10035.6	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11709	P	4.42873e-05
