ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	161.767	P	0.000662269
AFFX-BioB-M_at	294.089	P	4.42873e-05
AFFX-BioB-3_at	160.65	P	4.42873e-05
AFFX-BioC-5_at	603.495	P	4.42873e-05
AFFX-BioC-3_at	754.036	P	4.42873e-05
AFFX-BioDn-5_at	1150.96	P	4.42873e-05
AFFX-BioDn-3_at	2441.8	P	6.02111e-05
AFFX-CreX-5_at	5669.03	P	5.16732e-05
AFFX-CreX-3_at	7359.81	P	4.42873e-05
AFFX-DapX-5_at	646.19	P	4.42873e-05
AFFX-DapX-M_at	1078.56	P	0.000195116
AFFX-DapX-3_at	1309.93	P	4.42873e-05
AFFX-LysX-5_at	61.8952	P	7.00668e-05
AFFX-LysX-M_at	80.3029	P	0.00110197
AFFX-LysX-3_at	143.071	P	7.00668e-05
AFFX-PheX-5_at	92.846	P	4.42873e-05
AFFX-PheX-M_at	135.938	P	5.16732e-05
AFFX-PheX-3_at	117.214	P	4.42873e-05
AFFX-ThrX-5_at	185.986	P	7.00668e-05
AFFX-ThrX-M_at	213.361	P	4.42873e-05
AFFX-ThrX-3_at	296.855	P	4.42873e-05
AFFX-TrpnX-5_at	10.2084	A	0.0956476
AFFX-TrpnX-M_at	3.37053	A	0.804734
AFFX-TrpnX-3_at	8.49558	A	0.156732
AFFX-r2-Ec-bioB-5_at	259.701	P	0.000244141
AFFX-r2-Ec-bioB-M_at	291.043	P	0.000244141
AFFX-r2-Ec-bioB-3_at	231.245	P	0.000244141
AFFX-r2-Ec-bioC-5_at	688.035	P	0.000244141
AFFX-r2-Ec-bioC-3_at	642.33	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2611.65	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3345.72	P	0.000244141
AFFX-r2-P1-cre-5_at	6717.81	P	0.000244141
AFFX-r2-P1-cre-3_at	9054.41	P	0.000244141
AFFX-r2-Bs-dap-5_at	911.726	P	0.000244141
AFFX-r2-Bs-dap-M_at	1079.67	P	0.000244141
AFFX-r2-Bs-dap-3_at	1367.36	P	0.000244141
AFFX-r2-Bs-lys-5_at	92.5279	P	0.000244141
AFFX-r2-Bs-lys-M_at	85.7032	P	0.000244141
AFFX-r2-Bs-lys-3_at	68.831	P	0.000244141
AFFX-r2-Bs-phe-5_at	136.567	P	0.000244141
AFFX-r2-Bs-phe-M_at	151.07	P	0.000244141
AFFX-r2-Bs-phe-3_at	210.866	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	402.74	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	378.954	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	287.195	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	613.792	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MA_at	983.385	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	873.15	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	2555.2	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	57.298	P	0.00110197
AFFX-HUMRGE/M10098_M_at	43.873	P	0.00499495
AFFX-HUMRGE/M10098_3_at	95.2383	P	0.0012475
AFFX-HUMGAPDH/M33197_5_at	7069.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	6665.99	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	8466.7	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9667.62	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10160.5	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10931.9	P	4.42873e-05
AFFX-M27830_5_at	297.033	P	5.16732e-05
AFFX-M27830_M_at	816.052	P	0.00556451
AFFX-M27830_3_at	4.6382	A	0.672921
AFFX-hum_alu_at	11922.3	P	2.6068e-13
1007_s_at	89.18	P	0.0130918
1053_at	158.325	P	0.000959383
117_at	160.924	P	0.000673102
121_at	115.96	P	0.00868918
1255_g_at	10.2696	A	0.150487
1294_at	380.531	P	0.000265621
1316_at	11.1994	A	0.127606
1320_at	1.7702	A	0.88284
1405_i_at	6763.14	P	0.00049077
1431_at	7.25554	M	0.0544704
1438_at	2.1047	A	0.795978
1487_at	168.652	P	0.0439678
1494_f_at	24.2098	A	0.11716
1598_g_at	64.6852	A	0.11716
160020_at	46.0681	P	0.0170005
1729_at	353.429	P	0.000218889
1773_at	71.1753	P	0.00358487
177_at	12.7447	A	0.204022
179_at	171.34	A	0.11716
1861_at	77.4037	P	0.00189162
200000_s_at	620.941	P	0.000244141
200001_at	1483.1	P	0.000732422
200002_at	6091.12	P	0.000244141
200003_s_at	12204.5	P	0.000244141
200004_at	4344.24	P	0.000244141
200005_at	2346.2	P	0.000244141
