ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	132.34	P	0.000195116
AFFX-BioB-M_at	295.547	P	4.42873e-05
AFFX-BioB-3_at	153.157	P	5.16732e-05
AFFX-BioC-5_at	481.144	P	4.42873e-05
AFFX-BioC-3_at	650.468	P	4.42873e-05
AFFX-BioDn-5_at	1157.12	P	4.42873e-05
AFFX-BioDn-3_at	2010.19	P	4.42873e-05
AFFX-CreX-5_at	6000.79	P	5.16732e-05
AFFX-CreX-3_at	7265.35	P	4.42873e-05
AFFX-DapX-5_at	412.855	P	4.42873e-05
AFFX-DapX-M_at	706.612	P	8.14279e-05
AFFX-DapX-3_at	1085.98	P	4.42873e-05
AFFX-LysX-5_at	46.9375	P	4.42873e-05
AFFX-LysX-M_at	80.0337	P	0.000195116
AFFX-LysX-3_at	147.789	P	4.42873e-05
AFFX-PheX-5_at	102.429	P	4.42873e-05
AFFX-PheX-M_at	135.068	P	4.42873e-05
AFFX-PheX-3_at	139.401	P	5.16732e-05
AFFX-ThrX-5_at	116.406	P	0.000126798
AFFX-ThrX-M_at	156.247	P	4.42873e-05
AFFX-ThrX-3_at	227.026	P	4.42873e-05
AFFX-TrpnX-5_at	6.72478	A	0.262754
AFFX-TrpnX-M_at	3.44919	A	0.824672
AFFX-TrpnX-3_at	1.56287	A	0.724871
AFFX-r2-Ec-bioB-5_at	247.641	P	0.000244141
AFFX-r2-Ec-bioB-M_at	270.62	P	0.000244141
AFFX-r2-Ec-bioB-3_at	233.78	P	0.000244141
AFFX-r2-Ec-bioC-5_at	721.898	P	0.000244141
AFFX-r2-Ec-bioC-3_at	667.668	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2864.4	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3322.34	P	0.000244141
AFFX-r2-P1-cre-5_at	7377.98	P	0.000244141
AFFX-r2-P1-cre-3_at	8887.57	P	0.000244141
AFFX-r2-Bs-dap-5_at	623.138	P	0.000244141
AFFX-r2-Bs-dap-M_at	830.478	P	0.000244141
AFFX-r2-Bs-dap-3_at	973.935	P	0.000244141
AFFX-r2-Bs-lys-5_at	91.7614	P	0.000244141
AFFX-r2-Bs-lys-M_at	83.7989	P	0.000732422
AFFX-r2-Bs-lys-3_at	65.8071	P	0.000244141
AFFX-r2-Bs-phe-5_at	133.197	P	0.000244141
AFFX-r2-Bs-phe-M_at	170.585	P	0.000244141
AFFX-r2-Bs-phe-3_at	186.769	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	309.452	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	270.183	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	158.247	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	97.4766	P	0.000126798
AFFX-HUMISGF3A/M97935_MA_at	215.359	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	177.592	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	642.255	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	98.2129	P	5.16732e-05
AFFX-HUMRGE/M10098_M_at	49.1192	P	0.000662269
AFFX-HUMRGE/M10098_3_at	114.949	P	0.000126798
AFFX-HUMGAPDH/M33197_5_at	3631.67	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3564.08	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3672.27	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4235.17	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5633.33	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	8008.23	P	4.42873e-05
AFFX-M27830_5_at	369.881	P	4.42873e-05
AFFX-M27830_M_at	809.876	P	0.0020226
AFFX-M27830_3_at	11.404	A	0.455413
AFFX-hum_alu_at	10990	P	2.6068e-13
1007_s_at	31.2357	P	0.0313357
1053_at	51.664	P	0.00261695
117_at	105.528	P	0.000561689
121_at	84.2815	P	0.00653198
1255_g_at	6.97798	A	0.32083
1294_at	134.671	P	0.000561689
1316_at	14.1927	P	0.00418033
1320_at	0.955526	A	0.985077
1405_i_at	1461.8	P	0.00049077
1431_at	10.2644	P	0.0218488
1438_at	1.71343	A	0.94553
1487_at	70.5111	M	0.0544704
