ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	120.593	P	0.000146581
AFFX-BioB-M_at	220.707	P	4.42873e-05
AFFX-BioB-3_at	118.819	P	4.42873e-05
AFFX-BioC-5_at	346.594	P	4.42873e-05
AFFX-BioC-3_at	412.443	P	4.42873e-05
AFFX-BioDn-5_at	1029.09	P	4.42873e-05
AFFX-BioDn-3_at	1621.77	P	4.42873e-05
AFFX-CreX-5_at	3973.99	P	4.42873e-05
AFFX-CreX-3_at	4634.64	P	4.42873e-05
AFFX-DapX-5_at	100.555	P	4.42873e-05
AFFX-DapX-M_at	264.196	P	0.000224668
AFFX-DapX-3_at	442.065	P	5.16732e-05
AFFX-LysX-5_at	11.982	P	0.00762003
AFFX-LysX-M_at	24.8453	P	0.00359458
AFFX-LysX-3_at	65.5943	P	0.000224668
AFFX-PheX-5_at	26.374	P	0.000126798
AFFX-PheX-M_at	36.1495	P	0.000509415
AFFX-PheX-3_at	63.6425	P	0.000340305
AFFX-ThrX-5_at	36.4088	P	9.4506e-05
AFFX-ThrX-M_at	64.4727	P	4.42873e-05
AFFX-ThrX-3_at	129.537	P	4.42873e-05
AFFX-TrpnX-5_at	1.24102	A	0.84329
AFFX-TrpnX-M_at	1.43541	A	0.794268
AFFX-TrpnX-3_at	5.62293	A	0.470241
AFFX-r2-Ec-bioB-5_at	159.323	P	0.000244141
AFFX-r2-Ec-bioB-M_at	211.776	P	0.000244141
AFFX-r2-Ec-bioB-3_at	185.442	P	0.000244141
AFFX-r2-Ec-bioC-5_at	493.495	P	0.000244141
AFFX-r2-Ec-bioC-3_at	467.379	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2295.47	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2754.93	P	0.000244141
AFFX-r2-P1-cre-5_at	5222.64	P	0.000244141
AFFX-r2-P1-cre-3_at	6686.19	P	0.000244141
AFFX-r2-Bs-dap-5_at	165.864	P	0.000244141
