ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	178.613	P	0.000258358
AFFX-BioB-M_at	298.966	P	4.42873e-05
AFFX-BioB-3_at	179.936	P	0.000224668
AFFX-BioC-5_at	536.132	P	5.16732e-05
AFFX-BioC-3_at	664.182	P	4.42873e-05
AFFX-BioDn-5_at	1030.77	P	4.42873e-05
AFFX-BioDn-3_at	2221.7	P	6.02111e-05
AFFX-CreX-5_at	5126.1	P	5.16732e-05
AFFX-CreX-3_at	6638.36	P	4.42873e-05
AFFX-DapX-5_at	302.236	P	0.000106835
AFFX-DapX-M_at	896.065	P	0.00010954
AFFX-DapX-3_at	1258.74	P	5.16732e-05
AFFX-LysX-5_at	29.0973	P	0.000856509
AFFX-LysX-M_at	83.3629	P	0.00159257
AFFX-LysX-3_at	109.069	P	6.02111e-05
AFFX-PheX-5_at	62.6978	P	5.16732e-05
AFFX-PheX-M_at	100.572	P	0.000126798
AFFX-PheX-3_at	90.7533	P	6.02111e-05
AFFX-ThrX-5_at	104.955	P	6.02111e-05
AFFX-ThrX-M_at	179.432	P	4.42873e-05
AFFX-ThrX-3_at	378.517	P	4.42873e-05
AFFX-TrpnX-5_at	3.66164	A	0.672921
AFFX-TrpnX-M_at	1.73557	A	0.910522
AFFX-TrpnX-3_at	8.56775	A	0.58862
AFFX-r2-Ec-bioB-5_at	254.338	P	0.000244141
AFFX-r2-Ec-bioB-M_at	269.882	P	0.000244141
AFFX-r2-Ec-bioB-3_at	225.82	P	0.000244141
AFFX-r2-Ec-bioC-5_at	646.604	P	0.000244141
AFFX-r2-Ec-bioC-3_at	751.951	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2664.65	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3108.57	P	0.000244141
AFFX-r2-P1-cre-5_at	6940.82	P	0.000244141
AFFX-r2-P1-cre-3_at	10068.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	540.376	P	0.000244141
AFFX-r2-Bs-dap-M_at	908.438	P	0.000488281
