ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	137.965	P	0.000195116
AFFX-BioB-M_at	197.421	P	5.16732e-05
AFFX-BioB-3_at	110.365	P	5.16732e-05
AFFX-BioC-5_at	355.447	P	5.16732e-05
AFFX-BioC-3_at	394.649	P	4.42873e-05
AFFX-BioDn-5_at	965.831	P	4.42873e-05
AFFX-BioDn-3_at	1486.17	P	4.42873e-05
AFFX-CreX-5_at	4069.62	P	4.42873e-05
AFFX-CreX-3_at	5110.52	P	4.42873e-05
AFFX-DapX-5_at	272.825	P	6.02111e-05
AFFX-DapX-M_at	494.113	P	0.00010954
AFFX-DapX-3_at	758.276	P	4.42873e-05
AFFX-LysX-5_at	36.616	P	0.00010954
AFFX-LysX-M_at	61.0577	P	0.000340305
AFFX-LysX-3_at	92.915	P	4.42873e-05
AFFX-PheX-5_at	80.0963	P	7.00668e-05
AFFX-PheX-M_at	96.6007	P	6.02111e-05
AFFX-PheX-3_at	89.4434	P	4.42873e-05
AFFX-ThrX-5_at	68.2353	P	8.14279e-05
AFFX-ThrX-M_at	111.551	P	4.42873e-05
AFFX-ThrX-3_at	210.823	P	4.42873e-05
AFFX-TrpnX-5_at	1.22773	A	0.749204
AFFX-TrpnX-M_at	0.272421	A	0.994435
AFFX-TrpnX-3_at	0.743664	A	0.891021
AFFX-r2-Ec-bioB-5_at	180.434	P	0.000244141
AFFX-r2-Ec-bioB-M_at	181.631	P	0.000244141
AFFX-r2-Ec-bioB-3_at	164.663	P	0.000244141
AFFX-r2-Ec-bioC-5_at	484.784	P	0.000244141
AFFX-r2-Ec-bioC-3_at	512.748	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2123.43	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2459.86	P	0.000244141
AFFX-r2-P1-cre-5_at	5971.18	P	0.000244141
AFFX-r2-P1-cre-3_at	7088.76	P	0.000244141
AFFX-r2-Bs-dap-5_at	364.668	P	0.000244141
AFFX-r2-Bs-dap-M_at	502.006	P	0.000244141
AFFX-r2-Bs-dap-3_at	506.1	P	0.000244141
AFFX-r2-Bs-lys-5_at	53.4815	P	0.000244141
AFFX-r2-Bs-lys-M_at	69.8301	P	0.000244141
AFFX-r2-Bs-lys-3_at	37.0342	P	0.000244141
AFFX-r2-Bs-phe-5_at	141.299	P	0.000244141
AFFX-r2-Bs-phe-M_at	102.595	P	0.000244141
AFFX-r2-Bs-phe-3_at	122.919	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	237.885	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	207.796	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	108.788	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	67.5316	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MA_at	158.331	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	129.365	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	316.611	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	52.6814	P	0.000258358
AFFX-HUMRGE/M10098_M_at	34.5173	P	0.00227496
AFFX-HUMRGE/M10098_3_at	65.8049	P	0.000509415
AFFX-HUMGAPDH/M33197_5_at	2952.25	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3128.73	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3358.12	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	3528	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	4828.62	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	5905.98	P	4.42873e-05
AFFX-M27830_5_at	132.808	P	7.00668e-05
AFFX-M27830_M_at	668.474	P	0.00141043
AFFX-M27830_3_at	11.3624	A	0.470241
AFFX-hum_alu_at	10046.4	P	2.6068e-13
1007_s_at	22.3762	P	0.0170005
1053_at	66.5764	P	0.00485667
117_at	58.7972	P	0.000265621
121_at	50.5454	P	0.0193035
1255_g_at	0.514528	A	0.824011
1294_at	118.106	P	0.000388206
1316_at	7.85683	A	0.189687
1320_at	4.86625	A	0.732572
1405_i_at	2154.35	P	0.00049077
1431_at	0.503762	A	0.67917
1438_at	1.08605	A	0.97214
1487_at	59.345	A	0.0980541
1494_f_at	14.8124	A	0.0668649
1598_g_at	23.6186	A	0.138765
160020_at	36.0941	M	0.0544704
1729_at	120.744	P	0.000218889
1773_at	26.8959	P	0.0218664
177_at	16.1782	P	0.00135385
179_at	34.2651	A	0.150527
1861_at	28.5025	P	0.0193035
200000_s_at	360.33	P	0.000244141
200001_at	446.872	P	0.000244141
200002_at	3893.55	P	0.000244141
200003_s_at	8694.7	P	0.000244141
200004_at	1983.64	P	0.000244141
200005_at	1392.63	P	0.000244141
200006_at	1711.78	P	0.000244141
200007_at	1583.73	P	0.000244141
200008_s_at	1028.94	P	0.000244141
200009_at	2105.08	P	0.000244141
200010_at	5870.93	P	0.000244141
200011_s_at	258.023	P	0.000244141
200012_x_at	6097.5	P	0.000244141
200013_at	6066.2	P	0.000244141
200014_s_at	799.944	P	0.000244141
200015_s_at	753.465	P	0.000732422
200016_x_at	4732.76	P	0.000244141
200017_at	7020.96	P	0.000244141
200018_at	6489.75	P	0.000244141
200019_s_at	5163.06	P	0.000244141
200020_at	403.065	P	0.000244141
200021_at	3700.64	P	0.0012207
200022_at	6564.78	P	0.000244141
200023_s_at	2039.62	P	0.000244141
200024_at	4875.63	P	0.000732422
200025_s_at	5049.95	P	0.000244141
200026_at	7932.51	P	0.000244141
200027_at	783.931	P	0.000244141
200028_s_at	463.584	P	0.000244141
200029_at	5989.43	P	0.000244141
200030_s_at	1762.79	P	0.000244141
200031_s_at	8686.83	P	0.000244141
200032_s_at	8081.87	P	0.000244141
200033_at	3201.68	P	0.000244141
200034_s_at	5576.18	P	0.000244141
200035_at	116.399	P	0.00805664
200036_s_at	4463.21	P	0.000244141
200037_s_at	733.168	P	0.000244141
200038_s_at	6895.47	P	0.000244141
200039_s_at	526.582	P	0.000244141
200040_at	825.917	P	0.000244141
200041_s_at	797.589	P	0.000244141
200042_at	310.846	P	0.000244141
200043_at	665.401	P	0.000244141
200044_at	450.194	P	0.000244141
200045_at	161.187	P	0.000244141
200046_at	733.63	P	0.000244141
200047_s_at	891.1	P	0.000244141
200048_s_at	1030.31	P	0.000244141
200049_at	81.4409	P	0.000244141
200050_at	319.184	P	0.000244141
200051_at	118.668	P	0.000244141
200052_s_at	363.347	P	0.000244141
200053_at	276.115	P	0.000244141
200054_at	75.6297	P	0.000732422
200055_at	375.342	P	0.000244141
200056_s_at	174.67	P	0.000732422
200057_s_at	1376.59	P	0.000244141
200058_s_at	420.041	P	0.000244141
200059_s_at	2349.94	P	0.000244141
200060_s_at	387.027	P	0.000732422
200061_s_at	6918.69	P	0.000244141
200062_s_at	8224.06	P	0.000244141
200063_s_at	4892.53	P	0.000244141
200064_at	1134.88	P	0.000244141
200065_s_at	1276.02	P	0.000244141
200066_at	720.024	P	0.000244141
200067_x_at	790.193	P	0.000244141
200068_s_at	796.882	P	0.000244141
200069_at	155.966	P	0.000244141
200070_at	97.4154	P	0.000244141
200071_at	290.496	P	0.000244141
200072_s_at	664.784	P	0.000244141
200073_s_at	821.797	P	0.000732422
200074_s_at	3655.02	P	0.000244141
200075_s_at	283.643	P	0.000244141
200076_s_at	120.805	P	0.00195313
200077_s_at	3737.96	P	0.000244141
200078_s_at	392.468	P	0.000244141
200079_s_at	765.972	P	0.000244141
200080_s_at	3015.39	P	0.000244141
200081_s_at	7142.44	P	0.000244141
200082_s_at	4989.36	P	0.000244141
200083_at	201.991	P	0.000244141
200084_at	724.248	P	0.000244141
200085_s_at	1129.18	P	0.000244141
200086_s_at	1538.72	P	0.000244141
200087_s_at	802.253	P	0.000244141
200088_x_at	6801.88	P	0.000244141
200089_s_at	4189.95	P	0.000244141
200090_at	1082.6	P	0.000244141
200091_s_at	4437.96	P	0.000244141
200092_s_at	7609.75	P	0.000244141
200093_s_at	998.426	P	0.000244141
200094_s_at	2488.48	P	0.000244141
200095_x_at	7083.11	P	0.000244141
200096_s_at	1750.7	P	0.000244141
200097_s_at	833.617	P	0.000244141
200098_s_at	663.952	P	0.000732422
200099_s_at	7560.06	P	0.000244141
200593_s_at	534.599	P	0.000244141
200594_x_at	909.142	P	0.000244141
200595_s_at	486.977	P	0.000244141
200596_s_at	484.275	P	0.000244141
200597_at	145.698	P	0.000244141
200598_s_at	391.917	P	0.000244141
200599_s_at	751.111	P	0.000244141
200600_at	1502.13	P	0.000244141
200601_at	104.305	P	0.00195313
200602_at	102.511	P	0.000244141
200603_at	725.489	P	0.000244141
200604_s_at	448.1	P	0.000244141
200605_s_at	1319.84	P	0.000244141
200606_at	22.1312	P	0.00415039
200607_s_at	353.382	P	0.000244141
200608_s_at	499.387	P	0.000244141
200609_s_at	1199.04	P	0.000244141
200610_s_at	888.019	P	0.000244141
200611_s_at	617.271	P	0.000244141
200612_s_at	186.349	P	0.000732422
200613_at	510.444	P	0.000244141
200614_at	1194.96	P	0.000244141
200615_s_at	122.97	P	0.000244141
200616_s_at	97.0017	P	0.000244141
200617_at	91.0228	P	0.000732422
200618_at	632.427	P	0.000244141
200619_at	233.644	P	0.00292969
200620_at	1328.14	P	0.000244141
200621_at	116.725	P	0.000244141
200622_x_at	400.143	P	0.000244141
200623_s_at	124.871	P	0.000244141
200624_s_at	796.615	P	0.000244141
200625_s_at	1759.24	P	0.000244141
200626_s_at	829.836	P	0.000244141
200627_at	2000.36	P	0.000244141
200628_s_at	321.838	P	0.0107422
200629_at	436.819	P	0.000244141
200630_x_at	1018.16	P	0.000244141
200631_s_at	977.456	P	0.000244141
200632_s_at	235.463	P	0.000244141
200633_at	5420.28	P	0.000244141
200634_at	1615.36	P	0.000244141
200635_s_at	1.85936	A	0.753906
200636_s_at	8.99905	A	0.366211
