ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	127.155	P	0.000662269
AFFX-BioB-M_at	247.65	P	7.00668e-05
AFFX-BioB-3_at	135.852	P	8.14279e-05
AFFX-BioC-5_at	341.79	P	5.16732e-05
AFFX-BioC-3_at	453.09	P	5.16732e-05
AFFX-BioDn-5_at	1162.07	P	4.42873e-05
AFFX-BioDn-3_at	2361.06	P	7.00668e-05
AFFX-CreX-5_at	5981.2	P	5.16732e-05
AFFX-CreX-3_at	7134.18	P	4.42873e-05
AFFX-DapX-5_at	71.4428	P	5.16732e-05
AFFX-DapX-M_at	184.37	P	0.000856509
AFFX-DapX-3_at	224.778	P	0.000146402
AFFX-LysX-5_at	6.35078	A	0.131278
AFFX-LysX-M_at	21.3612	A	0.216524
AFFX-LysX-3_at	42.5041	P	4.42873e-05
AFFX-PheX-5_at	18.4663	P	0.00556451
AFFX-PheX-M_at	21.3462	P	0.0200219
AFFX-PheX-3_at	35.8168	P	0.00762003
AFFX-ThrX-5_at	29.7049	P	0.0151826
AFFX-ThrX-M_at	37.9325	P	0.000856509
AFFX-ThrX-3_at	55.3237	P	0.000224668
AFFX-TrpnX-5_at	13.3175	A	0.205732
AFFX-TrpnX-M_at	1.23747	A	0.932322
AFFX-TrpnX-3_at	0.364742	A	0.921998
AFFX-r2-Ec-bioB-5_at	220.544	P	0.000244141
AFFX-r2-Ec-bioB-M_at	266.621	P	0.000244141
AFFX-r2-Ec-bioB-3_at	226.586	P	0.000244141
AFFX-r2-Ec-bioC-5_at	438.769	P	0.000244141
AFFX-r2-Ec-bioC-3_at	478.72	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2845.98	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3292.6	P	0.000244141
AFFX-r2-P1-cre-5_at	7008.5	P	0.000244141
AFFX-r2-P1-cre-3_at	9386.62	P	0.000244141
AFFX-r2-Bs-dap-5_at	118.259	P	0.000244141
AFFX-r2-Bs-dap-M_at	203.012	P	0.000244141
AFFX-r2-Bs-dap-3_at	237.25	P	0.000244141
AFFX-r2-Bs-lys-5_at	12.6413	P	0.00292969
AFFX-r2-Bs-lys-M_at	21.2831	P	0.000732422
AFFX-r2-Bs-lys-3_at	27.8099	P	0.0461426
AFFX-r2-Bs-phe-5_at	28.9896	P	0.00585938
AFFX-r2-Bs-phe-M_at	35.7014	P	0.000244141
AFFX-r2-Bs-phe-3_at	56.1989	P	0.0185547
AFFX-r2-Bs-thr-3_s_at	45.7078	P	0.00805664
AFFX-r2-Bs-thr-M_s_at	68.4681	P	0.0185547
AFFX-r2-Bs-thr-5_s_at	41.2331	P	0.00415039
AFFX-HUMISGF3A/M97935_5_at	208.239	P	9.4506e-05
AFFX-HUMISGF3A/M97935_MA_at	393.727	P	0.00010954
AFFX-HUMISGF3A/M97935_MB_at	362.516	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1076.91	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	38.6297	P	0.000224668
AFFX-HUMRGE/M10098_M_at	43.839	P	0.0103167
AFFX-HUMRGE/M10098_3_at	73.9338	P	0.00933744
AFFX-HUMGAPDH/M33197_5_at	6055.18	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	6198.86	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	6580.8	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10460.4	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10906	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12111.6	P	4.42873e-05
AFFX-M27830_5_at	149.209	P	6.02111e-05
AFFX-M27830_M_at	676.044	P	0.00687065
AFFX-M27830_3_at	12.0928	A	0.544587
