ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	118.565	P	0.000581214
AFFX-BioB-M_at	211.638	P	4.42873e-05
AFFX-BioB-3_at	99.2077	P	0.00010954
AFFX-BioC-5_at	445.55	P	4.42873e-05
AFFX-BioC-3_at	540.868	P	4.42873e-05
AFFX-BioDn-5_at	862.69	P	4.42873e-05
AFFX-BioDn-3_at	1770.33	P	4.42873e-05
AFFX-CreX-5_at	4845.29	P	4.42873e-05
AFFX-CreX-3_at	6001.9	P	4.42873e-05
AFFX-DapX-5_at	371.388	P	5.16732e-05
AFFX-DapX-M_at	737.439	P	9.4506e-05
AFFX-DapX-3_at	938.735	P	5.16732e-05
AFFX-LysX-5_at	54.6866	P	5.16732e-05
AFFX-LysX-M_at	72.7508	P	0.00141043
AFFX-LysX-3_at	131.025	P	7.00668e-05
AFFX-PheX-5_at	88.3592	P	4.42873e-05
AFFX-PheX-M_at	122.278	P	5.16732e-05
AFFX-PheX-3_at	116.897	P	0.00010954
AFFX-ThrX-5_at	79.8116	P	0.000224668
AFFX-ThrX-M_at	151.934	P	4.42873e-05
AFFX-ThrX-3_at	217.174	P	4.42873e-05
AFFX-TrpnX-5_at	3.49464	A	0.58862
AFFX-TrpnX-M_at	3.06042	A	0.737173
AFFX-TrpnX-3_at	1.17425	A	0.772364
AFFX-r2-Ec-bioB-5_at	228.295	P	0.000244141
AFFX-r2-Ec-bioB-M_at	216.532	P	0.000244141
AFFX-r2-Ec-bioB-3_at	205.329	P	0.000244141
AFFX-r2-Ec-bioC-5_at	578.695	P	0.000244141
AFFX-r2-Ec-bioC-3_at	649.65	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2404.95	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2830.56	P	0.000244141
AFFX-r2-P1-cre-5_at	6346.3	P	0.000244141
AFFX-r2-P1-cre-3_at	8287.54	P	0.000244141
AFFX-r2-Bs-dap-5_at	702.643	P	0.000244141
AFFX-r2-Bs-dap-M_at	764.119	P	0.000244141
AFFX-r2-Bs-dap-3_at	1037.09	P	0.000244141
AFFX-r2-Bs-lys-5_at	73.0595	P	0.000244141
AFFX-r2-Bs-lys-M_at	72.2374	P	0.000732422
AFFX-r2-Bs-lys-3_at	49.1511	P	0.000244141
AFFX-r2-Bs-phe-5_at	138.018	P	0.000244141
