ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	110.162	P	0.000195116
AFFX-BioB-M_at	262.536	P	4.42873e-05
AFFX-BioB-3_at	138.215	P	5.16732e-05
AFFX-BioC-5_at	378.037	P	4.42873e-05
AFFX-BioC-3_at	487.754	P	4.42873e-05
AFFX-BioDn-5_at	1104.61	P	4.42873e-05
AFFX-BioDn-3_at	1867.23	P	4.42873e-05
AFFX-CreX-5_at	4564.78	P	5.16732e-05
AFFX-CreX-3_at	5390.74	P	4.42873e-05
AFFX-DapX-5_at	184.2	P	7.00668e-05
AFFX-DapX-M_at	374.539	P	0.000126798
AFFX-DapX-3_at	607.203	P	5.16732e-05
AFFX-LysX-5_at	22.1847	P	0.000195116
AFFX-LysX-M_at	42.6916	P	0.000753643
AFFX-LysX-3_at	62.9369	P	9.4506e-05
AFFX-PheX-5_at	32.3803	P	6.02111e-05
AFFX-PheX-M_at	52.2074	P	4.42873e-05
AFFX-PheX-3_at	61.2261	P	0.000224668
AFFX-ThrX-5_at	65.5959	P	4.42873e-05
AFFX-ThrX-M_at	104.542	P	4.42873e-05
AFFX-ThrX-3_at	149.646	P	4.42873e-05
AFFX-TrpnX-5_at	4.48036	A	0.485105
AFFX-TrpnX-M_at	0.307065	A	0.979978
AFFX-TrpnX-3_at	3.16985	A	0.60308
AFFX-r2-Ec-bioB-5_at	169.022	P	0.000244141
AFFX-r2-Ec-bioB-M_at	173.594	P	0.000244141
AFFX-r2-Ec-bioB-3_at	165.876	P	0.000244141
AFFX-r2-Ec-bioC-5_at	448.427	P	0.000244141
AFFX-r2-Ec-bioC-3_at	560.906	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2422.94	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2817.01	P	0.000244141
AFFX-r2-P1-cre-5_at	5229.52	P	0.000244141
AFFX-r2-P1-cre-3_at	7371.85	P	0.000244141
AFFX-r2-Bs-dap-5_at	277.196	P	0.000244141
AFFX-r2-Bs-dap-M_at	377.461	P	0.000244141
AFFX-r2-Bs-dap-3_at	656.292	P	0.000244141
AFFX-r2-Bs-lys-5_at	31.7856	P	0.000244141
AFFX-r2-Bs-lys-M_at	46.4336	P	0.000244141
AFFX-r2-Bs-lys-3_at	29.5648	P	0.000244141
AFFX-r2-Bs-phe-5_at	56.4392	P	0.000244141
AFFX-r2-Bs-phe-M_at	63.0338	P	0.000244141
AFFX-r2-Bs-phe-3_at	79.6158	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	246.26	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	142.66	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	115.336	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	179.345	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	424.553	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	321.214	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	788.656	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	61.5945	P	0.000296708
AFFX-HUMRGE/M10098_M_at	41.5523	P	0.002867
AFFX-HUMRGE/M10098_3_at	82.5086	P	0.000340305
AFFX-HUMGAPDH/M33197_5_at	1334.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	1192.21	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	1555.33	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4068.03	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5461.48	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	6908.04	P	4.42873e-05
AFFX-M27830_5_at	209.699	P	5.16732e-05
AFFX-M27830_M_at	217.918	P	0.00499819
AFFX-M27830_3_at	1.72906	A	0.891021
AFFX-hum_alu_at	9261.5	P	2.6068e-13
1007_s_at	25.3474	M	0.0603883
1053_at	85.2111	P	0.00564279
117_at	1543.02	P	0.000218889
121_at	47.4305	A	0.0980541
1255_g_at	3.21039	A	0.892699
1294_at	117.875	P	0.000265621
1316_at	17.726	P	0.00160229
1320_at	2.26354	A	0.892699
