ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	202.578	P	0.000224668
AFFX-BioB-M_at	347.858	P	4.42246e-05
AFFX-BioB-3_at	194.862	P	4.42873e-05
AFFX-BioC-5_at	575.724	P	4.42873e-05
AFFX-BioC-3_at	769.727	P	4.42873e-05
AFFX-BioDn-5_at	1262.25	P	4.42873e-05
AFFX-BioDn-3_at	2677.16	P	5.16732e-05
AFFX-CreX-5_at	5675.75	P	5.16732e-05
AFFX-CreX-3_at	7053.26	P	4.42873e-05
AFFX-DapX-5_at	631.098	P	4.42873e-05
AFFX-DapX-M_at	1064.19	P	0.000126798
AFFX-DapX-3_at	1269.55	P	4.42873e-05
AFFX-LysX-5_at	69.6941	P	4.42873e-05
AFFX-LysX-M_at	98.3279	P	0.000126798
AFFX-LysX-3_at	153.894	P	9.4506e-05
AFFX-PheX-5_at	102.654	P	4.42873e-05
AFFX-PheX-M_at	162.167	P	4.42873e-05
AFFX-PheX-3_at	153.476	P	4.42873e-05
AFFX-ThrX-5_at	194.433	P	6.02111e-05
AFFX-ThrX-M_at	255.306	P	4.42873e-05
AFFX-ThrX-3_at	371.599	P	4.42873e-05
AFFX-TrpnX-5_at	5.67366	A	0.425962
AFFX-TrpnX-M_at	0.449276	A	0.993813
AFFX-TrpnX-3_at	5.73477	A	0.382599
AFFX-r2-Ec-bioB-5_at	304.304	P	0.000244141
AFFX-r2-Ec-bioB-M_at	305.912	P	0.000244141
AFFX-r2-Ec-bioB-3_at	256.34	P	0.000244141
AFFX-r2-Ec-bioC-5_at	673.58	P	0.000244141
AFFX-r2-Ec-bioC-3_at	785.334	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2770.2	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3300.29	P	0.000244141
AFFX-r2-P1-cre-5_at	6493.44	P	0.000244141
AFFX-r2-P1-cre-3_at	8403.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	860.937	P	0.000244141
AFFX-r2-Bs-dap-M_at	1115.32	P	0.000244141
AFFX-r2-Bs-dap-3_at	1397.41	P	0.000244141
AFFX-r2-Bs-lys-5_at	93.8353	P	0.000244141
AFFX-r2-Bs-lys-M_at	97.0787	P	0.000244141
AFFX-r2-Bs-lys-3_at	62.0267	P	0.000244141
AFFX-r2-Bs-phe-5_at	198.146	P	0.000244141
AFFX-r2-Bs-phe-M_at	179.333	P	0.000244141
AFFX-r2-Bs-phe-3_at	215.933	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	486.949	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	422.042	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	318.839	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	191.303	P	0.00010954
AFFX-HUMISGF3A/M97935_MA_at	328.352	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MB_at	301.917	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	1057.72	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	43.2097	P	0.00110197
AFFX-HUMRGE/M10098_M_at	46.0273	P	0.0020226
AFFX-HUMRGE/M10098_3_at	75.7475	P	0.000509415
AFFX-HUMGAPDH/M33197_5_at	5278.56	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	5332.98	P	4.42873e-05
