ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	173.587	P	0.000509415
AFFX-BioB-M_at	282.372	P	5.16732e-05
AFFX-BioB-3_at	170.256	P	7.00668e-05
AFFX-BioC-5_at	549.711	P	5.16732e-05
AFFX-BioC-3_at	636.228	P	4.42873e-05
AFFX-BioDn-5_at	1134.08	P	4.42873e-05
AFFX-BioDn-3_at	2265.75	P	6.02111e-05
AFFX-CreX-5_at	5531.63	P	5.16732e-05
AFFX-CreX-3_at	7168.47	P	4.42873e-05
AFFX-DapX-5_at	220.511	P	0.000126798
AFFX-DapX-M_at	597.193	P	0.000445901
AFFX-DapX-3_at	831.024	P	5.16732e-05
AFFX-LysX-5_at	30.3107	P	0.0151826
AFFX-LysX-M_at	38.4797	P	0.0336773
AFFX-LysX-3_at	75.6671	P	5.16732e-05
AFFX-PheX-5_at	40.049	P	0.000224668
AFFX-PheX-M_at	49.1317	P	0.000662269
AFFX-PheX-3_at	98.4198	P	0.000169227
AFFX-ThrX-5_at	83.2731	P	0.00556451
AFFX-ThrX-M_at	125.707	P	7.00668e-05
AFFX-ThrX-3_at	263.835	P	4.42873e-05
AFFX-TrpnX-5_at	1.99951	A	0.724854
AFFX-TrpnX-M_at	0.995417	A	0.976091
AFFX-TrpnX-3_at	1.23436	A	0.921998
AFFX-r2-Ec-bioB-5_at	249.66	P	0.000244141
AFFX-r2-Ec-bioB-M_at	287.988	P	0.000244141
AFFX-r2-Ec-bioB-3_at	225.952	P	0.000244141
AFFX-r2-Ec-bioC-5_at	635.578	P	0.000244141
AFFX-r2-Ec-bioC-3_at	758.719	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2810.09	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3378.97	P	0.000244141
AFFX-r2-P1-cre-5_at	6891.27	P	0.000244141
AFFX-r2-P1-cre-3_at	10347.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	333.279	P	0.000244141
AFFX-r2-Bs-dap-M_at	627.145	P	0.000244141
AFFX-r2-Bs-dap-3_at	786.244	P	0.000244141
AFFX-r2-Bs-lys-5_at	34.635	P	0.000244141
AFFX-r2-Bs-lys-M_at	55.5893	P	0.00805664
AFFX-r2-Bs-lys-3_at	43.63	P	0.0107422
AFFX-r2-Bs-phe-5_at	44.6004	P	0.000244141
AFFX-r2-Bs-phe-M_at	66.262	P	0.000732422
AFFX-r2-Bs-phe-3_at	123.442	P	0.0012207
AFFX-r2-Bs-thr-3_s_at	389.789	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	209.039	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	140.947	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	132.734	P	8.14279e-05
AFFX-HUMISGF3A/M97935_MA_at	543.847	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	339.374	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1494.37	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	94.777	P	0.000581214
AFFX-HUMRGE/M10098_M_at	124.699	P	0.0012475
AFFX-HUMRGE/M10098_3_at	75.0625	P	0.00618711
AFFX-HUMGAPDH/M33197_5_at	3327.41	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3284.31	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	4106.17	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11724	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	13082.7	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	13921.7	P	4.42873e-05
AFFX-M27830_5_at	348.585	P	4.42873e-05
AFFX-M27830_M_at	376.817	P	0.0138105
AFFX-M27830_3_at	18.3517	A	0.58862
AFFX-hum_alu_at	13694.4	P	2.6068e-13
1007_s_at	25.5244	A	0.302547
1053_at	120.72	P	0.0130918
117_at	3169.76	P	0.000218889
121_at	72.5474	A	0.107301
1255_g_at	4.37072	A	0.621816
