ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	211.794	P	0.000224668
AFFX-BioB-M_at	378.266	P	4.42873e-05
AFFX-BioB-3_at	220.241	P	4.42873e-05
AFFX-BioC-5_at	692.719	P	5.16732e-05
AFFX-BioC-3_at	883.419	P	4.42873e-05
AFFX-BioDn-5_at	1512.48	P	4.42873e-05
AFFX-BioDn-3_at	2635.55	P	6.02111e-05
AFFX-CreX-5_at	6894.95	P	5.16732e-05
AFFX-CreX-3_at	8514.26	P	4.42873e-05
AFFX-DapX-5_at	472.199	P	4.42873e-05
AFFX-DapX-M_at	1069.46	P	0.00010954
AFFX-DapX-3_at	1329.67	P	4.42873e-05
AFFX-LysX-5_at	44.5902	P	0.000146581
AFFX-LysX-M_at	65.6224	P	0.000445901
AFFX-LysX-3_at	179.145	P	5.16732e-05
AFFX-PheX-5_at	71.084	P	9.4506e-05
AFFX-PheX-M_at	102.603	P	8.13208e-05
AFFX-PheX-3_at	108.781	P	0.000126798
AFFX-ThrX-5_at	159.029	P	9.4506e-05
AFFX-ThrX-M_at	219.925	P	4.42873e-05
AFFX-ThrX-3_at	410.2	P	4.42873e-05
AFFX-TrpnX-5_at	11.1358	A	0.102165
AFFX-TrpnX-M_at	7.11076	A	0.724854
AFFX-TrpnX-3_at	10.2798	A	0.368438
AFFX-r2-Ec-bioB-5_at	297.444	P	0.000244141
AFFX-r2-Ec-bioB-M_at	354.96	P	0.000244141
AFFX-r2-Ec-bioB-3_at	302.996	P	0.000244141
AFFX-r2-Ec-bioC-5_at	791.878	P	0.000244141
AFFX-r2-Ec-bioC-3_at	925.845	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3412.99	P	0.000244141
AFFX-r2-Ec-bioD-3_at	4040.44	P	0.000244141
AFFX-r2-P1-cre-5_at	8327.53	P	0.000244141
AFFX-r2-P1-cre-3_at	11803	P	0.000244141
AFFX-r2-Bs-dap-5_at	691.621	P	0.000244141
AFFX-r2-Bs-dap-M_at	1152.12	P	0.000244141
AFFX-r2-Bs-dap-3_at	1357.5	P	0.000244141
AFFX-r2-Bs-lys-5_at	72.95	P	0.000244141
AFFX-r2-Bs-lys-M_at	85.9344	P	0.000732422
AFFX-r2-Bs-lys-3_at	71.1906	P	0.000244141
AFFX-r2-Bs-phe-5_at	97.6271	P	0.000244141
AFFX-r2-Bs-phe-M_at	135.477	P	0.000244141
AFFX-r2-Bs-phe-3_at	159.214	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	556.171	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	344.25	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	276.637	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	341.405	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MA_at	829.738	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	708.53	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1887.1	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	133.312	P	8.14279e-05
AFFX-HUMRGE/M10098_M_at	90.1501	P	0.000445901
AFFX-HUMRGE/M10098_3_at	97.7772	P	0.00359458
AFFX-HUMGAPDH/M33197_5_at	3849.96	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3620.19	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	4120.34	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	13076.4	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	14044.2	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	16279.4	P	4.42873e-05
AFFX-M27830_5_at	340.431	P	6.02111e-05
AFFX-M27830_M_at	617.795	P	0.00556451
AFFX-M27830_3_at	6.94303	A	0.686277
AFFX-hum_alu_at	15757.1	P	2.6068e-13
1007_s_at	57.3348	P	0.0193035
1053_at	95.8945	P	0.00868918
117_at	3118.41	P	0.000218889
121_at	96.9495	A	0.0738301
1255_g_at	2.57783	A	0.795978
1294_at	543.421	P	0.000218889
1316_at	26.4951	P	0.00564279
1320_at	7.95914	A	0.781017
1405_i_at	704.281	P	0.00049077
1431_at	24.496	P	0.0170005
1438_at	1.62149	A	0.945648
1487_at	219.671	P	0.0130918
1494_f_at	34.0149	M	0.0604193
1598_g_at	73.052	P	0.0218664
160020_at	40.9915	A	0.127645
1729_at	449.273	P	0.000388206
1773_at	82.9101	P	0.00306668
177_at	41.1093	P	0.000218889
179_at	136.4	M	0.0604193
1861_at	104.163	P	0.0011411
200000_s_at	714.141	P	0.000244141
200001_at	966.954	P	0.000244141
200002_at	3117.86	P	0.000244141
200003_s_at	9634.65	P	0.000244141
200004_at	6314.09	P	0.000244141
200005_at	1434.95	P	0.000244141
200006_at	1543.08	P	0.000244141
200007_at	2573.89	P	0.000244141
200008_s_at	1091.34	P	0.000244141
200009_at	3197.07	P	0.000244141
200010_at	4482.28	P	0.000244141
200011_s_at	915.169	P	0.000244141
200012_x_at	6201.1	P	0.000244141
200013_at	4086.19	P	0.000244141
200014_s_at	2314.23	P	0.000244141
200015_s_at	1541.48	P	0.000732422
200016_x_at	3539.28	P	0.000244141
200017_at	5506.37	P	0.000244141
200018_at	7323.63	P	0.000244141
200019_s_at	5795.61	P	0.000244141
200020_at	541.369	P	0.000244141
200021_at	8928.11	P	0.0012207
200022_at	5877.24	P	0.000244141
200023_s_at	1780.06	P	0.000244141
200024_at	3880.53	P	0.000732422
200025_s_at	6775.67	P	0.000244141
200026_at	9095.36	P	0.000244141
200027_at	947.877	P	0.000244141
200028_s_at	432.112	P	0.000732422
200029_at	5266.24	P	0.000244141
200030_s_at	2011.61	P	0.000244141
200031_s_at	10391.1	P	0.000244141
200032_s_at	9112.3	P	0.000244141
200033_at	8679.3	P	0.000244141
200034_s_at	5389.99	P	0.000244141
200035_at	364.832	P	0.000244141
200036_s_at	2533.74	P	0.000244141
200037_s_at	2435.28	P	0.000244141
200038_s_at	6985.36	P	0.000244141
200039_s_at	493.413	P	0.000732422
200040_at	1510.76	P	0.000244141
200041_s_at	2546.88	P	0.000244141
200042_at	251.025	P	0.000732422
200043_at	1130.56	P	0.000244141
200044_at	1132.38	P	0.000244141
200045_at	208.076	P	0.000244141
200046_at	1059.03	P	0.000244141
200047_s_at	3297.54	P	0.000244141
200048_s_at	3283.16	P	0.000244141
200049_at	214.838	P	0.000244141
200050_at	432.627	P	0.000732422
200051_at	278.733	P	0.000244141
200052_s_at	279.944	P	0.000244141
200053_at	348.998	P	0.000732422
200054_at	104.332	P	0.00415039
200055_at	1230.04	P	0.000244141
200056_s_at	697.279	P	0.000244141
200057_s_at	1816.13	P	0.000244141
200058_s_at	1016.47	P	0.000244141
200059_s_at	8357.22	P	0.000244141
200060_s_at	1159.1	P	0.000244141
200061_s_at	6736.47	P	0.000244141
200062_s_at	7581.55	P	0.000244141
200063_s_at	2700.94	P	0.000244141
200064_at	718.552	P	0.000732422
200065_s_at	4776.09	P	0.000244141
200066_at	651.368	P	0.000244141
200067_x_at	2113.22	P	0.000244141
200068_s_at	875.676	P	0.000244141
200069_at	186.906	P	0.000244141
200070_at	372.916	P	0.000244141
200071_at	1349.61	P	0.000244141
200072_s_at	990.377	P	0.000244141
200073_s_at	1269.34	P	0.000244141
200074_s_at	1889.25	P	0.000244141
200075_s_at	921.369	P	0.000244141
200076_s_at	446.344	P	0.000244141
200077_s_at	11313.3	P	0.000244141
200078_s_at	4895.12	P	0.000244141
200079_s_at	823.821	P	0.000244141
200080_s_at	14119.9	P	0.000244141
200081_s_at	6577.08	P	0.000244141
200082_s_at	4381.7	P	0.000244141
200083_at	626.888	P	0.000244141
200084_at	896.706	P	0.000244141
200085_s_at	2450.32	P	0.000244141
200086_s_at	1719.4	P	0.000244141
200087_s_at	1795.8	P	0.000244141
200088_x_at	5608.84	P	0.000244141
200089_s_at	2988.81	P	0.000244141
200090_at	2397.01	P	0.000244141
200091_s_at	3993.62	P	0.000244141
200092_s_at	7070.13	P	0.000244141
200093_s_at	831.091	P	0.000244141
200094_s_at	1962.36	P	0.000244141
200095_x_at	6866.47	P	0.000244141
200096_s_at	4510.47	P	0.000244141
200097_s_at	3927.74	P	0.000244141
200098_s_at	1026.46	P	0.000244141
200099_s_at	8547.9	P	0.000244141
200593_s_at	944.354	P	0.000244141
200594_x_at	1892.07	P	0.000244141
200595_s_at	1176.88	P	0.000244141
200596_s_at	382.433	P	0.000244141
200597_at	181.438	P	0.000244141
