ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	117.232	P	0.000169227
AFFX-BioB-M_at	291.196	P	4.42873e-05
AFFX-BioB-3_at	149.298	P	4.42246e-05
AFFX-BioC-5_at	408.572	P	4.42873e-05
AFFX-BioC-3_at	516.503	P	4.42873e-05
AFFX-BioDn-5_at	1273.59	P	4.42873e-05
AFFX-BioDn-3_at	2092.69	P	4.42873e-05
AFFX-CreX-5_at	5008.66	P	5.16732e-05
AFFX-CreX-3_at	5879.04	P	4.42873e-05
AFFX-DapX-5_at	147.965	P	6.02111e-05
AFFX-DapX-M_at	329.642	P	0.000169227
AFFX-DapX-3_at	546.738	P	4.42873e-05
AFFX-LysX-5_at	20.5587	P	8.14279e-05
AFFX-LysX-M_at	32.659	P	0.000509415
AFFX-LysX-3_at	60.464	P	6.02111e-05
AFFX-PheX-5_at	27.7143	P	9.4506e-05
AFFX-PheX-M_at	44.2915	P	0.000146581
AFFX-PheX-3_at	55.847	P	9.4506e-05
AFFX-ThrX-5_at	48.5052	P	4.42873e-05
AFFX-ThrX-M_at	77.1382	P	4.42873e-05
AFFX-ThrX-3_at	131.845	P	4.42873e-05
AFFX-TrpnX-5_at	4.79138	A	0.574038
AFFX-TrpnX-M_at	0.801078	A	0.910522
AFFX-TrpnX-3_at	0.332095	A	0.963431
AFFX-r2-Ec-bioB-5_at	191.59	P	0.000244141
AFFX-r2-Ec-bioB-M_at	240.208	P	0.000244141
AFFX-r2-Ec-bioB-3_at	217.115	P	0.000244141
AFFX-r2-Ec-bioC-5_at	573.915	P	0.000244141
AFFX-r2-Ec-bioC-3_at	664.272	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2636.96	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3107.32	P	0.000244141
AFFX-r2-P1-cre-5_at	5943	P	0.000244141
AFFX-r2-P1-cre-3_at	7902.23	P	0.000244141
AFFX-r2-Bs-dap-5_at	227.906	P	0.000244141
AFFX-r2-Bs-dap-M_at	294.813	P	0.000244141
AFFX-r2-Bs-dap-3_at	582.953	P	0.000244141
AFFX-r2-Bs-lys-5_at	27.5719	P	0.000244141
