ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	181.089	P	0.000509415
AFFX-BioB-M_at	322.257	P	4.42873e-05
AFFX-BioB-3_at	182.731	P	5.16732e-05
AFFX-BioC-5_at	226.027	P	9.4506e-05
AFFX-BioC-3_at	216.321	P	4.42873e-05
AFFX-BioDn-5_at	1561.7	P	4.42873e-05
AFFX-BioDn-3_at	2503.74	P	5.16732e-05
AFFX-CreX-5_at	6940.02	P	5.16732e-05
AFFX-CreX-3_at	7721.26	P	4.42873e-05
AFFX-DapX-5_at	152.884	P	8.14279e-05
AFFX-DapX-M_at	272.525	P	0.000753643
AFFX-DapX-3_at	313.902	P	7.00668e-05
AFFX-LysX-5_at	19.4351	P	0.0020226
AFFX-LysX-M_at	25.1032	M	0.0629293
AFFX-LysX-3_at	32.2777	P	0.000224668
AFFX-PheX-5_at	29.6035	P	0.000389797
AFFX-PheX-M_at	32.2351	P	0.000509415
AFFX-PheX-3_at	37.006	P	0.00618711
AFFX-ThrX-5_at	46.9097	P	0.0020226
AFFX-ThrX-M_at	65.1992	P	0.000169227
AFFX-ThrX-3_at	86.261	P	7.00668e-05
AFFX-TrpnX-5_at	5.2909	A	0.340661
AFFX-TrpnX-M_at	0.515641	A	0.99156
AFFX-TrpnX-3_at	10.5901	A	0.108979
AFFX-r2-Ec-bioB-5_at	257.237	P	0.000244141
AFFX-r2-Ec-bioB-M_at	310.362	P	0.000244141
AFFX-r2-Ec-bioB-3_at	284.607	P	0.000244141
AFFX-r2-Ec-bioC-5_at	252.375	P	0.000244141
AFFX-r2-Ec-bioC-3_at	287.184	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3450.33	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3724.74	P	0.000244141
AFFX-r2-P1-cre-5_at	7762.84	P	0.000244141
AFFX-r2-P1-cre-3_at	10424.4	P	0.000244141
AFFX-r2-Bs-dap-5_at	187.296	P	0.000244141
AFFX-r2-Bs-dap-M_at	280.249	P	0.000244141
AFFX-r2-Bs-dap-3_at	347.133	P	0.000244141
AFFX-r2-Bs-lys-5_at	23.7396	P	0.00292969
AFFX-r2-Bs-lys-M_at	27.8245	P	0.00585938
AFFX-r2-Bs-lys-3_at	26.6681	P	0.00585938
AFFX-r2-Bs-phe-5_at	43.9728	P	0.000244141
AFFX-r2-Bs-phe-M_at	44.5562	P	0.000244141
AFFX-r2-Bs-phe-3_at	67.3726	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	113.762	P	0.0012207
AFFX-r2-Bs-thr-M_s_at	93.1643	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	84.4832	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	573.066	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	807.488	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	662.653	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1455.52	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	128.599	P	5.16732e-05
AFFX-HUMRGE/M10098_M_at	69.2397	P	0.000509415
AFFX-HUMRGE/M10098_3_at	120.6	P	0.000445901
AFFX-HUMGAPDH/M33197_5_at	4713.99	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	4789.55	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	5752.69	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8756.65	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9153.4	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10312.8	P	4.42873e-05
AFFX-M27830_5_at	226.247	P	6.02111e-05
AFFX-M27830_M_at	967.156	P	0.00255552
AFFX-M27830_3_at	3.74414	A	0.772364
AFFX-hum_alu_at	12810.8	P	2.6068e-13
1007_s_at	45.6803	P	0.00754291
1053_at	116.521	P	0.00261695
117_at	317.013	P	0.000218889
121_at	99.1827	P	0.0130918
1255_g_at	8.29251	A	0.5
1294_at	294.352	P	0.000218889
1316_at	19.0294	P	0.024711
1320_at	1.43343	A	0.960635
1405_i_at	2357.74	P	0.00049077
1431_at	10.1167	A	0.175989
1438_at	3.05971	A	0.581931
1487_at	145.727	P	0.0313357
1494_f_at	33.7936	P	0.0114474
1598_g_at	70.6453	A	0.0738301
160020_at	68.5879	P	0.0313357
1729_at	264.891	P	0.000265621
1773_at	43.2508	P	0.00189162
177_at	17.6402	P	0.00563597
179_at	75.0524	A	0.204022
1861_at	57.9362	P	0.00261695
200000_s_at	664.417	P	0.000244141
200001_at	1566.52	P	0.000244141
200002_at	5830.39	P	0.000244141
200003_s_at	11826.8	P	0.000244141
200004_at	3409.2	P	0.000244141
200005_at	1665.58	P	0.000244141
200006_at	2729.14	P	0.000244141
200007_at	1792.02	P	0.000244141
200008_s_at	1619.06	P	0.000244141
200009_at	3043.72	P	0.000244141
200010_at	8148.22	P	0.000244141
200011_s_at	688.786	P	0.000244141
200012_x_at	7183.7	P	0.000244141
200013_at	6396.09	P	0.000244141
200014_s_at	1001.79	P	0.000244141
200015_s_at	1571.24	P	0.000732422
200016_x_at	6147.13	P	0.000244141
200017_at	9062.51	P	0.000244141
200018_at	8893.84	P	0.000244141
200019_s_at	5938.23	P	0.000244141
200020_at	448.926	P	0.000244141
200021_at	6551.54	P	0.0012207
200022_at	7389.48	P	0.000244141
200023_s_at	2732.9	P	0.000244141
200024_at	5164.18	P	0.000732422
200025_s_at	7337.28	P	0.000244141
200026_at	9757.97	P	0.000244141
200027_at	1249.94	P	0.000244141
200028_s_at	692.371	P	0.000244141
200029_at	6710.1	P	0.000244141
200030_s_at	2068.78	P	0.000244141
200031_s_at	11044.9	P	0.000244141
200032_s_at	9690.71	P	0.000244141
200033_at	5633.34	P	0.000244141
200034_s_at	7398.79	P	0.000244141
200035_at	221.463	P	0.000244141
200036_s_at	4299.65	P	0.000244141
200037_s_at	1064.36	P	0.000244141
200038_s_at	8355.41	P	0.000244141
200039_s_at	812.112	P	0.000244141
200040_at	1002.84	P	0.000732422
200041_s_at	1507.3	P	0.000244141
200042_at	487.272	P	0.000244141
200043_at	1299.38	P	0.000244141
200044_at	860.11	P	0.000244141
200045_at	285.703	P	0.000244141
200046_at	1146.95	P	0.000244141
200047_s_at	1639.12	P	0.000244141
200048_s_at	1780.15	P	0.000244141
200049_at	204.699	P	0.000244141
200050_at	393.942	P	0.000732422
200051_at	233.339	P	0.000244141
200052_s_at	540.368	P	0.000244141
200053_at	350.534	P	0.0012207
200054_at	136.878	P	0.0012207
200055_at	1035.33	P	0.000244141
200056_s_at	293.003	P	0.000244141
200057_s_at	2198.45	P	0.000244141
200058_s_at	728.628	P	0.000244141
200059_s_at	5740.5	P	0.000244141
200060_s_at	871.593	P	0.000244141
200061_s_at	8092.16	P	0.000244141
200062_s_at	9430.88	P	0.000244141
200063_s_at	4437.8	P	0.000244141
200064_at	2027.88	P	0.000244141
200065_s_at	2769.04	P	0.000244141
200066_at	827.379	P	0.000244141
200067_x_at	1462.43	P	0.000244141
200068_s_at	1467.83	P	0.000244141
200069_at	240.064	P	0.000244141
200070_at	225.9	P	0.000244141
200071_at	480.14	P	0.000244141
200072_s_at	1260.39	P	0.000244141
200073_s_at	1311.09	P	0.000244141
200074_s_at	4383.71	P	0.000244141
200075_s_at	492.053	P	0.000244141
200076_s_at	294.639	P	0.000732422
200077_s_at	7707.03	P	0.000244141
200078_s_at	1002.31	P	0.000244141
200079_s_at	1082.48	P	0.000244141
200080_s_at	6590.31	P	0.000244141
200081_s_at	8661.32	P	0.000244141
200082_s_at	6518.38	P	0.000244141
200083_at	274.11	P	0.000244141
200084_at	1108.06	P	0.000244141
200085_s_at	1267.99	P	0.000244141
200086_s_at	2268.05	P	0.000244141
200087_s_at	1210.77	P	0.000244141
200088_x_at	7740.57	P	0.000244141
200089_s_at	5178.1	P	0.000244141
200090_at	1403.61	P	0.000244141
200091_s_at	6181.15	P	0.000244141
200092_s_at	8872.5	P	0.000244141
200093_s_at	1104.84	P	0.000244141
200094_s_at	4187.58	P	0.000244141
200095_x_at	8393.15	P	0.000244141
200096_s_at	3077.17	P	0.000244141
200097_s_at	1654.22	P	0.000244141
200098_s_at	880.245	P	0.000244141
200099_s_at	10681.8	P	0.000244141
200593_s_at	758.12	P	0.000244141
200594_x_at	1335.59	P	0.000244141
200595_s_at	954.05	P	0.000244141
200596_s_at	466.303	P	0.000244141
200597_at	181.237	P	0.000244141
