ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	159.212	P	0.000445901
AFFX-BioB-M_at	319.034	P	4.42873e-05
AFFX-BioB-3_at	159.671	P	5.16732e-05
AFFX-BioC-5_at	552.954	P	5.16732e-05
AFFX-BioC-3_at	611.056	P	4.42873e-05
AFFX-BioDn-5_at	1510.35	P	4.42873e-05
AFFX-BioDn-3_at	2632.62	P	4.42873e-05
AFFX-CreX-5_at	6067.68	P	5.16732e-05
AFFX-CreX-3_at	8034.07	P	4.42873e-05
AFFX-DapX-5_at	16562	P	4.42873e-05
AFFX-DapX-M_at	15123.3	P	4.42873e-05
AFFX-DapX-3_at	17013.1	P	4.42873e-05
AFFX-LysX-5_at	11740.4	P	4.42873e-05
AFFX-LysX-M_at	14863.2	P	4.42873e-05
AFFX-LysX-3_at	13679.3	P	4.42873e-05
AFFX-PheX-5_at	13387.2	P	4.42873e-05
AFFX-PheX-M_at	15653	P	4.42873e-05
AFFX-PheX-3_at	13336.7	P	4.42873e-05
AFFX-ThrX-5_at	14714.4	P	4.42873e-05
AFFX-ThrX-M_at	15666.9	P	4.42873e-05
AFFX-ThrX-3_at	15786.7	P	4.42873e-05
AFFX-TrpnX-5_at	5.52578	A	0.559354
AFFX-TrpnX-M_at	1.4571	A	0.910522
AFFX-TrpnX-3_at	4.71949	A	0.60308
AFFX-r2-Ec-bioB-5_at	196.181	P	0.000244141
AFFX-r2-Ec-bioB-M_at	277.559	P	0.000244141
AFFX-r2-Ec-bioB-3_at	262.241	P	0.000244141
AFFX-r2-Ec-bioC-5_at	743.167	P	0.000244141
AFFX-r2-Ec-bioC-3_at	645.474	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3582.49	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3846.32	P	0.000244141
AFFX-r2-P1-cre-5_at	8605.93	P	0.000244141
AFFX-r2-P1-cre-3_at	10985.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	17708.4	P	0.000244141
AFFX-r2-Bs-dap-M_at	15747.1	P	0.000244141
AFFX-r2-Bs-dap-3_at	12572.9	P	0.000244141
AFFX-r2-Bs-lys-5_at	12361.2	P	0.000244141
AFFX-r2-Bs-lys-M_at	16222	P	0.000244141
AFFX-r2-Bs-lys-3_at	9418.9	P	0.000244141
AFFX-r2-Bs-phe-5_at	14544.3	P	0.000244141
AFFX-r2-Bs-phe-M_at	14938.5	P	0.000244141
AFFX-r2-Bs-phe-3_at	15428.9	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	15207.2	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	16984.9	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	15930.1	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	343.259	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	771.702	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	666.506	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1598.61	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	551.766	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	223.723	P	9.4506e-05
AFFX-HUMRGE/M10098_3_at	184.431	P	0.000195116
AFFX-HUMGAPDH/M33197_5_at	3408.45	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3273.59	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3851.81	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9284.88	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11244.3	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	13014.9	P	4.42873e-05
AFFX-M27830_5_at	490.157	P	4.42873e-05
AFFX-M27830_M_at	862.526	P	0.0032123
AFFX-M27830_3_at	4.52866	A	0.760937
AFFX-hum_alu_at	16154.2	P	2.6068e-13
1007_s_at	46.6743	A	0.0668649
1053_at	74.5509	P	0.00754291
117_at	2746.64	P	0.000218889
121_at	79.7968	A	0.089405
1255_g_at	1.94609	A	0.837065
1294_at	240.269	P	0.000467546
1316_at	26.698	P	0.0170005
1320_at	1.48192	A	0.939581
1405_i_at	699.705	P	0.00049077
1431_at	0.824556	A	0.641332
1438_at	16.2668	A	0.162935
1487_at	157.956	P	0.024711
1494_f_at	30.4151	P	0.0489947
1598_g_at	72.0567	A	0.0980541
160020_at	57.3949	A	0.0980541
1729_at	299.485	P	0.00135385
1773_at	64.6966	P	0.00486276
177_at	32.5567	P	0.00222768
179_at	148.439	A	0.0738301
1861_at	54.2004	P	0.0278597
200000_s_at	485.223	P	0.000244141
200001_at	485.55	P	0.0012207
200002_at	2641.46	P	0.000244141
200003_s_at	8612.67	P	0.000244141
200004_at	4216.33	P	0.000244141
200005_at	937.634	P	0.000244141
200006_at	996.208	P	0.000244141
200007_at	2350.41	P	0.000244141
200008_s_at	702.579	P	0.000244141
200009_at	2197.7	P	0.000244141
200010_at	4414.47	P	0.000244141
200011_s_at	883.87	P	0.000244141
200012_x_at	6089.15	P	0.000244141
200013_at	3004.4	P	0.000244141
200014_s_at	1447.14	P	0.000244141
200015_s_at	1258.38	P	0.000732422
200016_x_at	2945.92	P	0.000244141
200017_at	6171.55	P	0.000244141
200018_at	6528.44	P	0.000244141
200019_s_at	4267.64	P	0.000244141
200020_at	325.547	P	0.000244141
200021_at	6673.2	P	0.0012207
200022_at	5177.7	P	0.000244141
200023_s_at	918.319	P	0.000244141
200024_at	2238.37	P	0.000732422
200025_s_at	4900.02	P	0.000244141
200026_at	8328.64	P	0.000732422
200027_at	615.246	P	0.000244141
200028_s_at	322.81	P	0.000244141
200029_at	4801.28	P	0.000244141
200030_s_at	1472.49	P	0.000244141
200031_s_at	8718.83	P	0.000244141
200032_s_at	8028.87	P	0.000244141
200033_at	5489.2	P	0.000244141
200034_s_at	4312.56	P	0.000244141
200035_at	279.146	P	0.0012207
200036_s_at	1911.65	P	0.000244141
200037_s_at	999.374	P	0.000244141
200038_s_at	5214.09	P	0.000244141
200039_s_at	264.557	P	0.000732422
200040_at	849.692	P	0.000244141
200041_s_at	1154.99	P	0.000244141
200042_at	125.427	P	0.00585938
200043_at	579.066	P	0.000244141
200044_at	683.331	P	0.000244141
200045_at	126.757	P	0.000244141
200046_at	531.636	P	0.000244141
200047_s_at	1881.51	P	0.000244141
200048_s_at	2118.92	P	0.000244141
200049_at	183.637	P	0.000244141
200050_at	230.748	P	0.00195313
200051_at	181.268	P	0.000244141
200052_s_at	108.418	P	0.000244141
200053_at	220.788	P	0.000732422
200054_at	44.5684	P	0.0239258
200055_at	731.999	P	0.000244141
200056_s_at	299.034	P	0.000244141
200057_s_at	1308.68	P	0.000244141
200058_s_at	706.67	P	0.000244141
200059_s_at	6087.97	P	0.000244141
200060_s_at	463.438	P	0.000244141
200061_s_at	6221.4	P	0.000244141
200062_s_at	7346.09	P	0.000244141
200063_s_at	2003.27	P	0.000244141
200064_at	599.155	P	0.000732422
200065_s_at	3090.89	P	0.000244141
200066_at	835.061	P	0.000244141
200067_x_at	1258.57	P	0.000244141
200068_s_at	655.226	P	0.000244141
200069_at	130.492	P	0.000244141
200070_at	289.207	P	0.000244141
200071_at	738.972	P	0.000244141
200072_s_at	583.125	P	0.000244141
200073_s_at	762.44	P	0.000732422
200074_s_at	1588.85	P	0.000244141
200075_s_at	555.528	P	0.000244141
200076_s_at	204.868	P	0.00195313
200077_s_at	9545.27	P	0.000244141
200078_s_at	2428.63	P	0.000244141
200079_s_at	439.878	P	0.000244141
200080_s_at	9750	P	0.000244141
200081_s_at	4714.56	P	0.000244141
200082_s_at	3768.26	P	0.000244141
200083_at	407.624	P	0.000732422
200084_at	507.242	P	0.000244141
200085_s_at	1234.27	P	0.000244141
200086_s_at	1281.2	P	0.000244141
200087_s_at	982.464	P	0.000244141
200088_x_at	4896.03	P	0.000244141
200089_s_at	1783.97	P	0.000244141
200090_at	1589.66	P	0.000244141
200091_s_at	3671.56	P	0.000244141
200092_s_at	5406.13	P	0.000244141
200093_s_at	478.151	P	0.000244141
200094_s_at	1028.11	P	0.000244141
200095_x_at	5905.37	P	0.000244141
200096_s_at	3449.64	P	0.000244141
200097_s_at	2046.16	P	0.000244141
200098_s_at	581.142	P	0.000244141
200099_s_at	8331.41	P	0.000244141
200593_s_at	643.774	P	0.000244141
200594_x_at	1687.06	P	0.000244141
200595_s_at	462.207	P	0.000244141
200596_s_at	301.925	P	0.000244141
200597_at	96.9644	P	0.00415039
200598_s_at	479.91	P	0.000244141
