ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	140.416	P	0.000753643
AFFX-BioB-M_at	219.104	P	4.42873e-05
AFFX-BioB-3_at	142.079	P	0.000195116
AFFX-BioC-5_at	548.213	P	5.16732e-05
AFFX-BioC-3_at	727.824	P	4.42873e-05
AFFX-BioDn-5_at	1107.24	P	4.42873e-05
AFFX-BioDn-3_at	2271.32	P	5.16732e-05
AFFX-CreX-5_at	6398.28	P	5.16732e-05
AFFX-CreX-3_at	7787.24	P	4.42873e-05
AFFX-DapX-5_at	323.054	P	5.16732e-05
AFFX-DapX-M_at	609.675	P	0.000581214
AFFX-DapX-3_at	681.08	P	5.16732e-05
AFFX-LysX-5_at	33.4088	P	0.000581214
AFFX-LysX-M_at	44.8276	P	0.0044838
AFFX-LysX-3_at	95.6244	P	0.00010954
AFFX-PheX-5_at	58.7227	P	5.16732e-05
AFFX-PheX-M_at	74.3536	P	7.00668e-05
AFFX-PheX-3_at	61.397	P	0.000146581
AFFX-ThrX-5_at	92.7009	P	8.14279e-05
AFFX-ThrX-M_at	130.185	P	4.42873e-05
AFFX-ThrX-3_at	203.746	P	4.42873e-05
AFFX-TrpnX-5_at	12.1927	A	0.287743
AFFX-TrpnX-M_at	0.513839	A	0.998204
AFFX-TrpnX-3_at	0.474491	A	0.989683
AFFX-r2-Ec-bioB-5_at	209.139	P	0.000244141
AFFX-r2-Ec-bioB-M_at	217.768	P	0.000244141
AFFX-r2-Ec-bioB-3_at	211.131	P	0.000244141
AFFX-r2-Ec-bioC-5_at	594.87	P	0.000244141
AFFX-r2-Ec-bioC-3_at	758.979	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2761.2	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3194.09	P	0.000244141
AFFX-r2-P1-cre-5_at	7781.35	P	0.000244141
AFFX-r2-P1-cre-3_at	10219.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	407.187	P	0.000244141
AFFX-r2-Bs-dap-M_at	644.934	P	0.000244141
