ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	158.365	P	0.000581214
AFFX-BioB-M_at	263.733	P	4.42873e-05
AFFX-BioB-3_at	163.111	P	4.42873e-05
AFFX-BioC-5_at	378.781	P	5.16732e-05
AFFX-BioC-3_at	439.996	P	4.42873e-05
AFFX-BioDn-5_at	1355.34	P	4.42873e-05
AFFX-BioDn-3_at	2474.86	P	5.16732e-05
AFFX-CreX-5_at	6508.84	P	5.16732e-05
AFFX-CreX-3_at	7582.02	P	4.42873e-05
AFFX-DapX-5_at	299.068	P	5.16732e-05
AFFX-DapX-M_at	598.936	P	0.000224668
AFFX-DapX-3_at	718.394	P	5.16014e-05
AFFX-LysX-5_at	33.5568	P	0.000169025
AFFX-LysX-M_at	46.8102	P	0.00110099
AFFX-LysX-3_at	92.0252	P	4.42873e-05
AFFX-PheX-5_at	61.5796	P	4.42873e-05
AFFX-PheX-M_at	69.7203	P	4.42873e-05
AFFX-PheX-3_at	68.1379	P	8.14279e-05
AFFX-ThrX-5_at	69.237	P	9.4506e-05
AFFX-ThrX-M_at	118.313	P	4.42873e-05
AFFX-ThrX-3_at	178.537	P	4.42873e-05
AFFX-TrpnX-5_at	4.53497	A	0.354453
AFFX-TrpnX-M_at	0.342921	A	0.984825
AFFX-TrpnX-3_at	4.19964	A	0.455405
AFFX-r2-Ec-bioB-5_at	275.345	P	0.000244141
AFFX-r2-Ec-bioB-M_at	259.328	P	0.000244141
AFFX-r2-Ec-bioB-3_at	246.854	P	0.000244141
AFFX-r2-Ec-bioC-5_at	449.027	P	0.000244141
AFFX-r2-Ec-bioC-3_at	516.629	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3055.25	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3385.97	P	0.000244141
AFFX-r2-P1-cre-5_at	7470.67	P	0.000244141
AFFX-r2-P1-cre-3_at	9671.54	P	0.000244141
AFFX-r2-Bs-dap-5_at	479.77	P	0.000244141
AFFX-r2-Bs-dap-M_at	571.334	P	0.000244141
AFFX-r2-Bs-dap-3_at	804.457	P	0.000244141
AFFX-r2-Bs-lys-5_at	54.7061	P	0.000244141
AFFX-r2-Bs-lys-M_at	42.2681	P	0.000244141
AFFX-r2-Bs-lys-3_at	57.8768	P	0.000244141
AFFX-r2-Bs-phe-5_at	105.795	P	0.000244141
AFFX-r2-Bs-phe-M_at	90.5531	P	0.000244141
AFFX-r2-Bs-phe-3_at	130.257	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	211.672	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	152.497	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	114.227	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	281.542	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	408.671	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	336.427	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	888.39	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	115.381	P	4.42246e-05
AFFX-HUMRGE/M10098_M_at	76.5599	P	0.000445901
AFFX-HUMRGE/M10098_3_at	116.847	P	0.000169227
AFFX-HUMGAPDH/M33197_5_at	3096.18	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	2948.36	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3081.28	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	7363	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	7684.66	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	8999.36	P	4.42873e-05
AFFX-M27830_5_at	287.598	P	0.000126798
AFFX-M27830_M_at	622.828	P	0.0032123
AFFX-M27830_3_at	2.74938	A	0.686277
AFFX-hum_alu_at	11595.9	P	2.6068e-13
1007_s_at	74.6863	P	0.00486276
1053_at	71.7322	P	0.00486276
117_at	47.7659	P	0.000959383
121_at	103.099	P	0.00418033
1255_g_at	1.31986	A	0.837065
1294_at	268.655	P	0.000218889
1316_at	18.5324	P	0.0130918
1320_at	0.605411	A	0.992457
1405_i_at	1243.89	P	0.00049077
1431_at	10.2949	P	0.00486276
1438_at	1.73524	A	0.824011
1487_at	108.346	P	0.0313357
1494_f_at	22.5893	A	0.0980541
1598_g_at	67.4765	A	0.0813367
160020_at	26.6829	P	0.0218664
1729_at	331.69	P	0.000265621
1773_at	48.5023	P	0.00998544
177_at	12.3805	P	0.0489947
179_at	50.86	A	0.107301
1861_at	53.0057	P	0.00754291
200000_s_at	737.136	P	0.000244141
200001_at	789.533	P	0.000244141
200002_at	6627.48	P	0.000244141
200003_s_at	11435.9	P	0.000244141
200004_at	3525.18	P	0.000244141
200005_at	1794.75	P	0.000244141
200006_at	2056.78	P	0.000244141
200007_at	1879.16	P	0.000244141
200008_s_at	1094.47	P	0.000244141
200009_at	2199.47	P	0.000244141
200010_at	8980.49	P	0.000244141
200011_s_at	443.337	P	0.000244141
200012_x_at	7618.75	P	0.000244141
200013_at	8672.08	P	0.000244141
200014_s_at	1015.16	P	0.000244141
200015_s_at	1169.93	P	0.000732422
200016_x_at	7172.92	P	0.000244141
200017_at	10494.8	P	0.000244141
200018_at	9514.62	P	0.000244141
200019_s_at	6546.85	P	0.000244141
200020_at	704.583	P	0.000244141
200021_at	5135.82	P	0.0012207
200022_at	8085.55	P	0.000244141
200023_s_at	2621.39	P	0.000244141
200024_at	6562.62	P	0.000732422
200025_s_at	7974.18	P	0.000244141
200026_at	9664.48	P	0.000244141
200027_at	1092.88	P	0.000244141
200028_s_at	709.274	P	0.000244141
200029_at	8216.85	P	0.000244141
200030_s_at	1990.22	P	0.000244141
200031_s_at	11292.1	P	0.000244141
200032_s_at	10876.3	P	0.000244141
200033_at	6462.96	P	0.000244141
200034_s_at	7874.94	P	0.000244141
200035_at	183.696	P	0.00585938
200036_s_at	5122.24	P	0.000244141
200037_s_at	1620.76	P	0.000244141
200038_s_at	9204.25	P	0.000244141
200039_s_at	500.118	P	0.000244141
200040_at	1174.36	P	0.000244141
200041_s_at	1807.45	P	0.000244141
200042_at	291.777	P	0.000244141
200043_at	1370.46	P	0.000244141
200044_at	720.021	P	0.000244141
200045_at	249.735	P	0.000244141
200046_at	903.464	P	0.000244141
200047_s_at	1495.09	P	0.000244141
200048_s_at	1464.67	P	0.000244141
200049_at	209.887	P	0.000244141
200050_at	877.177	P	0.000244141
200051_at	206.469	P	0.000244141
200052_s_at	514.502	P	0.000244141
200053_at	360.302	P	0.000732422
200054_at	110.598	P	0.00292969
200055_at	544.953	P	0.000244141
200056_s_at	355.049	P	0.000244141
200057_s_at	2120.94	P	0.000244141
200058_s_at	968.864	P	0.000244141
200059_s_at	3787.32	P	0.000244141
200060_s_at	874.889	P	0.000244141
200061_s_at	7939.49	P	0.000244141
200062_s_at	10267.7	P	0.000244141
200063_s_at	5910.22	P	0.000244141
200064_at	2084.31	P	0.000244141
200065_s_at	1490.67	P	0.000244141
200066_at	682.182	P	0.000244141
200067_x_at	1017.59	P	0.000244141
200068_s_at	952.685	P	0.000244141
200069_at	299.831	P	0.000244141
200070_at	206.933	P	0.000244141
200071_at	541.873	P	0.000244141
200072_s_at	1232.11	P	0.000244141
200073_s_at	1796.46	P	0.000244141
200074_s_at	5256.78	P	0.000244141
200075_s_at	462.539	P	0.000244141
200076_s_at	206.241	P	0.00195313
200077_s_at	6190.1	P	0.000244141
200078_s_at	489.442	P	0.000244141
200079_s_at	773.415	P	0.000244141
200080_s_at	6490.25	P	0.000244141
