ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	193.749	P	0.000340305
AFFX-BioB-M_at	316.497	P	5.16732e-05
AFFX-BioB-3_at	181.578	P	9.4506e-05
AFFX-BioC-5_at	577.344	P	5.16732e-05
AFFX-BioC-3_at	831.866	P	4.42873e-05
AFFX-BioDn-5_at	1276.99	P	4.42873e-05
AFFX-BioDn-3_at	2403.31	P	7.00668e-05
AFFX-CreX-5_at	5991.02	P	5.16732e-05
AFFX-CreX-3_at	8107.57	P	4.42873e-05
AFFX-DapX-5_at	386.688	P	4.42873e-05
AFFX-DapX-M_at	944.663	P	0.000126798
AFFX-DapX-3_at	1076.46	P	5.16732e-05
AFFX-LysX-5_at	42.1073	P	0.0020226
AFFX-LysX-M_at	71.2843	P	0.0020226
AFFX-LysX-3_at	88.9519	P	8.14279e-05
AFFX-PheX-5_at	44.9336	P	6.02111e-05
AFFX-PheX-M_at	92.598	P	8.14279e-05
AFFX-PheX-3_at	72.952	P	4.42873e-05
AFFX-ThrX-5_at	119.972	P	6.02111e-05
AFFX-ThrX-M_at	195.174	P	4.42873e-05
AFFX-ThrX-3_at	366.504	P	4.42873e-05
AFFX-TrpnX-5_at	11.5944	A	0.5
AFFX-TrpnX-M_at	0.963749	A	0.994439
AFFX-TrpnX-3_at	2.29879	A	0.544587
AFFX-r2-Ec-bioB-5_at	274.848	P	0.000244141
AFFX-r2-Ec-bioB-M_at	303.133	P	0.000244141
AFFX-r2-Ec-bioB-3_at	279.817	P	0.000244141
AFFX-r2-Ec-bioC-5_at	727.479	P	0.000244141
AFFX-r2-Ec-bioC-3_at	871.459	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2782.85	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3554.87	P	0.000244141
AFFX-r2-P1-cre-5_at	7305.98	P	0.000244141
AFFX-r2-P1-cre-3_at	11239	P	0.000244141
AFFX-r2-Bs-dap-5_at	533.07	P	0.000244141
AFFX-r2-Bs-dap-M_at	1039.93	P	0.000244141
AFFX-r2-Bs-dap-3_at	1174.88	P	0.000244141
AFFX-r2-Bs-lys-5_at	76.2019	P	0.00195313
AFFX-r2-Bs-lys-M_at	70.3604	P	0.000732422
AFFX-r2-Bs-lys-3_at	55.7998	P	0.000244141
AFFX-r2-Bs-phe-5_at	105.472	P	0.000732422
AFFX-r2-Bs-phe-M_at	96.0928	P	0.000244141
AFFX-r2-Bs-phe-3_at	149.708	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	511.489	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	293.126	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	220.242	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	243.415	P	9.4506e-05
AFFX-HUMISGF3A/M97935_MA_at	734.958	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	649.354	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1675.32	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	62.9729	P	0.00556451
AFFX-HUMRGE/M10098_M_at	47.8109	P	0.00227496
AFFX-HUMRGE/M10098_3_at	48.5068	P	0.0396608
AFFX-HUMGAPDH/M33197_5_at	7291.79	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	6507.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	8053.43	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	14761	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	15786.7	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	16336.3	P	4.42873e-05
AFFX-M27830_5_at	292.529	P	4.42873e-05
AFFX-M27830_M_at	388.131	P	0.0166701
AFFX-M27830_3_at	8.12729	A	0.804734
AFFX-hum_alu_at	15905.6	P	2.6068e-13
1007_s_at	34.6007	A	0.0813367
1053_at	88.7754	P	0.00564279
117_at	4503.18	P	0.000218889
121_at	84.6268	A	0.0980541
1255_g_at	3.0175	A	0.849473
1294_at	311.181	P	0.000321521
1316_at	30.0235	M	0.0544704
1320_at	1.03542	A	0.918663
1405_i_at	220.354	P	0.00049077
1431_at	6.89936	A	0.358668
1438_at	2.84022	A	0.910595
1487_at	222.632	P	0.0193035
1494_f_at	34.3863	P	0.0439678
1598_g_at	81.2261	A	0.218983
160020_at	63.6285	P	0.0439678
1729_at	483.35	P	0.000388206
1773_at	83.4946	P	0.00653198
177_at	27.8306	A	0.089405
179_at	176.084	M	0.0544704
1861_at	147.198	P	0.00135385
200000_s_at	514.698	P	0.000244141
200001_at	619.351	P	0.00195313
200002_at	931.732	P	0.000244141
200003_s_at	5661.48	P	0.000244141
200004_at	6151.51	P	0.000244141
200005_at	903.289	P	0.000244141
200006_at	1242.62	P	0.000244141
200007_at	2102.25	P	0.000244141
200008_s_at	1181.9	P	0.000244141
200009_at	2948.23	P	0.000244141
200010_at	1399.76	P	0.000244141
200011_s_at	897.651	P	0.000244141
200012_x_at	2674.39	P	0.000244141
200013_at	1533.65	P	0.000244141
200014_s_at	2400.89	P	0.000244141
200015_s_at	826.15	P	0.0012207
200016_x_at	893.612	P	0.000244141
200017_at	2250.47	P	0.00195313
200018_at	2644.52	P	0.000244141
200019_s_at	4912.64	P	0.000244141
200020_at	309.351	P	0.000244141
200021_at	10118.6	P	0.00195313
200022_at	2272.92	P	0.000244141
200023_s_at	725.66	P	0.000244141
200024_at	1172.63	P	0.000244141
200025_s_at	3523.19	P	0.000244141
200026_at	4168.37	P	0.000732422
200027_at	363.669	P	0.000244141
200028_s_at	121.446	P	0.00415039
200029_at	2007.37	P	0.000244141
200030_s_at	1815.06	P	0.000244141
200031_s_at	7914.91	P	0.000244141
200032_s_at	3930.75	P	0.000244141
200033_at	8155.06	P	0.000244141
200034_s_at	2309.99	P	0.000244141
200035_at	475.408	P	0.00195313
200036_s_at	598.14	P	0.000244141
200037_s_at	1873.52	P	0.000244141
200038_s_at	3729.57	P	0.000244141
200039_s_at	362.926	P	0.000732422
200040_at	883.156	P	0.000244141
200041_s_at	1805.85	P	0.000244141
200042_at	53.7577	P	0.0461426
200043_at	684.774	P	0.000244141
200044_at	1019.18	P	0.000244141
200045_at	112.958	P	0.0012207
200046_at	1104.35	P	0.000244141
200047_s_at	2973.45	P	0.000244141
200048_s_at	3519.85	P	0.000244141
200049_at	200.319	P	0.000244141
200050_at	127.48	P	0.00195313
200051_at	214.447	P	0.000244141
200052_s_at	62.7757	P	0.0012207
200053_at	240.405	P	0.000732422
200054_at	17.7577	P	0.0375977
200055_at	1319.44	P	0.000244141
200056_s_at	485.621	P	0.000244141
200057_s_at	981.125	P	0.000244141
200058_s_at	634.557	P	0.000244141
200059_s_at	9294.99	P	0.000244141
200060_s_at	550.04	P	0.000732422
200061_s_at	2577.76	P	0.000244141
200062_s_at	4591.9	P	0.000244141
200063_s_at	849.27	P	0.000244141
200064_at	211.544	P	0.0012207
200065_s_at	5332.29	P	0.000244141
