ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	215.672	P	0.000581214
AFFX-BioB-M_at	310.027	P	4.42873e-05
AFFX-BioB-3_at	182.585	P	6.02111e-05
AFFX-BioC-5_at	572.132	P	5.16732e-05
AFFX-BioC-3_at	776.197	P	4.42873e-05
AFFX-BioDn-5_at	1365.41	P	4.42873e-05
AFFX-BioDn-3_at	2538.7	P	6.02111e-05
AFFX-CreX-5_at	6481.88	P	5.16732e-05
AFFX-CreX-3_at	7882.14	P	4.42873e-05
AFFX-DapX-5_at	371.034	P	6.02111e-05
AFFX-DapX-M_at	849.956	P	0.000146581
AFFX-DapX-3_at	1078.69	P	5.16732e-05
AFFX-LysX-5_at	23.0045	P	0.00179591
AFFX-LysX-M_at	79.0355	P	0.00227496
AFFX-LysX-3_at	96.2384	P	0.00010954
AFFX-PheX-5_at	78.1179	P	9.4506e-05
AFFX-PheX-M_at	109.34	P	8.14279e-05
AFFX-PheX-3_at	94.6159	P	0.000224668
AFFX-ThrX-5_at	93.5294	P	0.000581214
AFFX-ThrX-M_at	149.168	P	4.42873e-05
AFFX-ThrX-3_at	285.037	P	4.42873e-05
AFFX-TrpnX-5_at	10.1483	A	0.470241
AFFX-TrpnX-M_at	2.08674	A	0.904333
AFFX-TrpnX-3_at	4.56272	A	0.645547
AFFX-r2-Ec-bioB-5_at	273.295	P	0.000244141
AFFX-r2-Ec-bioB-M_at	342.279	P	0.000244141
AFFX-r2-Ec-bioB-3_at	306.19	P	0.000244141
AFFX-r2-Ec-bioC-5_at	606.879	P	0.000244141
AFFX-r2-Ec-bioC-3_at	831.551	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2991.03	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3608.17	P	0.000244141
AFFX-r2-P1-cre-5_at	7694.04	P	0.000244141
AFFX-r2-P1-cre-3_at	11603.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	508.599	P	0.000244141
AFFX-r2-Bs-dap-M_at	837.508	P	0.000244141
AFFX-r2-Bs-dap-3_at	1144.15	P	0.000244141
AFFX-r2-Bs-lys-5_at	65.2718	P	0.000732422
AFFX-r2-Bs-lys-M_at	68.1102	P	0.0012207
AFFX-r2-Bs-lys-3_at	56.0636	P	0.00292969
AFFX-r2-Bs-phe-5_at	126.238	P	0.000244141
AFFX-r2-Bs-phe-M_at	100.044	P	0.000732422
AFFX-r2-Bs-phe-3_at	138.966	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	461.21	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	205.47	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	155.902	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	389.601	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	1340.43	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	1087.6	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	2887.75	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	97.25	P	0.000445901
AFFX-HUMRGE/M10098_M_at	81.7697	P	0.0020226
AFFX-HUMRGE/M10098_3_at	70.8426	P	0.00499819
AFFX-HUMGAPDH/M33197_5_at	2455.13	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	2265.96	P	5.16732e-05
AFFX-HUMGAPDH/M33197_3_at	3108.05	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11175.9	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	12773	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	14730.4	P	4.42873e-05
AFFX-M27830_5_at	306.959	P	5.16732e-05
AFFX-M27830_M_at	340.871	P	0.0125468
AFFX-M27830_3_at	7.65561	A	0.737173
AFFX-hum_alu_at	14280.5	P	2.6068e-13
1007_s_at	28.4027	M	0.0604193
1053_at	103.017	P	0.00564279
117_at	4206.82	P	0.000218889
121_at	80.1683	A	0.0668649
1255_g_at	0.563205	A	0.991311
1294_at	349.86	P	0.000265621
1316_at	38.6973	P	0.00868918
1320_at	2.20469	A	0.956032
1405_i_at	61.0969	P	0.00049077
1431_at	1.27119	A	0.849473
1438_at	5.50775	A	0.715253
1487_at	181.717	P	0.0278597
1494_f_at	33.5261	P	0.00868918
1598_g_at	80.7888	P	0.0351629
160020_at	57.2547	P	0.0393654
1729_at	411	P	0.000265621
1773_at	59.8386	P	0.00754291
177_at	28.384	P	0.000673102
179_at	112.567	A	0.150527
1861_at	77.8471	P	0.00189162
200000_s_at	298.567	P	0.000244141
200001_at	524.479	P	0.00195313
200002_at	1464.33	P	0.000244141
200003_s_at	7516.19	P	0.000244141
200004_at	4247.98	P	0.000244141
200005_at	755.766	P	0.000244141
200006_at	761.681	P	0.000244141
200007_at	1960.86	P	0.000244141
200008_s_at	746.575	P	0.000244141
200009_at	2167.7	P	0.000244141
200010_at	2470.32	P	0.000244141
200011_s_at	861.987	P	0.000244141
200012_x_at	3172.92	P	0.000244141
200013_at	1844.91	P	0.000244141
200014_s_at	1850.61	P	0.000244141
200015_s_at	627.861	P	0.00195313
200016_x_at	1488	P	0.000244141
200017_at	3642.08	P	0.000244141
200018_at	3633.96	P	0.000244141
200019_s_at	4165.33	P	0.000244141
200020_at	328.132	P	0.000244141
200021_at	8340.81	P	0.0012207
200022_at	2686.91	P	0.000244141
200023_s_at	688.936	P	0.000244141
200024_at	1654.8	P	0.000244141
200025_s_at	4172.39	P	0.000244141
200026_at	5817.25	P	0.000732422
200027_at	437.245	P	0.000244141
200028_s_at	141.882	P	0.00195313
200029_at	2492.27	P	0.000244141
200030_s_at	1494.03	P	0.000244141
200031_s_at	6293.17	P	0.000244141
200032_s_at	4823.15	P	0.000244141
200033_at	5459.09	P	0.000244141
200034_s_at	2692.7	P	0.000244141
200035_at	390.724	P	0.00195313
200036_s_at	920.73	P	0.000244141
200037_s_at	1353.42	P	0.000244141
200038_s_at	3864.4	P	0.000244141
200039_s_at	248.299	P	0.000732422
200040_at	787.371	P	0.000732422
200041_s_at	1130.25	P	0.000244141
