ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	135.175	P	0.000258358
AFFX-BioB-M_at	225.45	P	4.42873e-05
AFFX-BioB-3_at	113.268	P	5.16732e-05
AFFX-BioC-5_at	443.363	P	4.42873e-05
AFFX-BioC-3_at	505.71	P	4.42873e-05
AFFX-BioDn-5_at	1082.82	P	4.42873e-05
AFFX-BioDn-3_at	2047.01	P	4.42873e-05
AFFX-CreX-5_at	4719.17	P	5.16732e-05
AFFX-CreX-3_at	5933.89	P	4.42873e-05
AFFX-DapX-5_at	430.502	P	5.16732e-05
AFFX-DapX-M_at	687.578	P	9.4506e-05
AFFX-DapX-3_at	923.616	P	5.16732e-05
AFFX-LysX-5_at	47.0745	P	4.42873e-05
AFFX-LysX-M_at	68.0577	P	0.000296708
AFFX-LysX-3_at	121.784	P	4.42873e-05
AFFX-PheX-5_at	100.081	P	4.42873e-05
AFFX-PheX-M_at	111.915	P	5.16732e-05
AFFX-PheX-3_at	144.353	P	8.14279e-05
AFFX-ThrX-5_at	99.0907	P	6.02111e-05
AFFX-ThrX-M_at	145.395	P	4.42873e-05
AFFX-ThrX-3_at	233.522	P	4.42873e-05
AFFX-TrpnX-5_at	1.81072	A	0.686277
AFFX-TrpnX-M_at	1.15097	A	0.945787
AFFX-TrpnX-3_at	8.9937	A	0.131361
AFFX-r2-Ec-bioB-5_at	205.305	P	0.000244141
AFFX-r2-Ec-bioB-M_at	216.704	P	0.000244141
AFFX-r2-Ec-bioB-3_at	220.512	P	0.000244141
AFFX-r2-Ec-bioC-5_at	544.243	P	0.000244141
AFFX-r2-Ec-bioC-3_at	569.04	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2628.94	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2971.64	P	0.000244141
AFFX-r2-P1-cre-5_at	5787.47	P	0.000244141
AFFX-r2-P1-cre-3_at	7550.43	P	0.000244141
AFFX-r2-Bs-dap-5_at	526.03	P	0.000244141
AFFX-r2-Bs-dap-M_at	704.951	P	0.000244141
AFFX-r2-Bs-dap-3_at	1076.11	P	0.000244141
AFFX-r2-Bs-lys-5_at	62.5915	P	0.000244141
AFFX-r2-Bs-lys-M_at	87.1821	P	0.000732422
AFFX-r2-Bs-lys-3_at	62.906	P	0.000244141
AFFX-r2-Bs-phe-5_at	147.969	P	0.000244141
AFFX-r2-Bs-phe-M_at	150.21	P	0.000244141
AFFX-r2-Bs-phe-3_at	201.197	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	286.128	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	233.331	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	146.15	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	190.016	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MA_at	298.163	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	284.218	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	695.277	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	91.2334	P	0.00010954
AFFX-HUMRGE/M10098_M_at	39.2225	P	0.00844047
AFFX-HUMRGE/M10098_3_at	82.7942	P	0.000224668
AFFX-HUMGAPDH/M33197_5_at	4277.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3813.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	4190.72	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	5062.13	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5919.21	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	7234.52	P	4.42873e-05
AFFX-M27830_5_at	287.886	P	5.16732e-05
AFFX-M27830_M_at	1183.98	P	0.00159257
AFFX-M27830_3_at	12.0577	A	0.425962
AFFX-hum_alu_at	11069.1	P	2.6068e-13
1007_s_at	51.3499	P	0.00868918
1053_at	71.2552	P	0.00653198
117_at	95.6759	P	0.000321521
121_at	107.493	P	0.00653198
1255_g_at	4.99532	A	0.541184
1294_at	137.201	P	0.000265621
1316_at	21.8104	A	0.107301
1320_at	1.11751	A	0.983
1405_i_at	758.505	P	0.00049077
1431_at	9.07934	A	0.089405
1438_at	6.48915	A	0.52062
1487_at	98.4725	P	0.0439678
1494_f_at	23.2399	P	0.0130918
1598_g_at	60.6405	A	0.0738301
160020_at	46.2702	P	0.0489947
1729_at	202.044	P	0.000561689
1773_at	71.5706	P	0.0130918
177_at	11.4544	P	0.011436
179_at	55.7613	A	0.0668649
1861_at	47.8644	P	0.0114474
200000_s_at	452.022	P	0.000244141
200001_at	588.789	P	0.000244141
200002_at	5569.14	P	0.000244141
200003_s_at	10625.4	P	0.000244141
200004_at	2929.11	P	0.000244141
200005_at	2146.13	P	0.000244141
200006_at	2579.98	P	0.000244141
200007_at	1911.97	P	0.000244141
200008_s_at	1389.4	P	0.000244141
200009_at	2363.05	P	0.000244141
200010_at	7928.19	P	0.000244141
200011_s_at	368.376	P	0.000244141
200012_x_at	7423.13	P	0.000244141
200013_at	7857.18	P	0.000244141
200014_s_at	1203.42	P	0.000244141
200015_s_at	1292.99	P	0.000732422
200016_x_at	6687.94	P	0.000244141
200017_at	9128.78	P	0.000244141
200018_at	8798.52	P	0.000244141
200019_s_at	6603.33	P	0.000244141
200020_at	632.91	P	0.000244141
200021_at	3276.34	P	0.0012207
200022_at	8299.71	P	0.000244141
200023_s_at	2728	P	0.000244141
200024_at	6808.05	P	0.000732422
200025_s_at	7374.71	P	0.000244141
200026_at	9217.41	P	0.000244141
200027_at	1274.85	P	0.000244141
200028_s_at	630.735	P	0.000244141
200029_at	7907.73	P	0.000244141
200030_s_at	2266.3	P	0.000244141
200031_s_at	10547.5	P	0.000244141
200032_s_at	10332	P	0.000244141
200033_at	4650.12	P	0.000244141
200034_s_at	7643.1	P	0.000244141
200035_at	194.891	P	0.00292969
200036_s_at	5728.86	P	0.000244141
200037_s_at	1284.44	P	0.000244141
200038_s_at	8708.45	P	0.000244141
200039_s_at	604.347	P	0.000244141
200040_at	1297.83	P	0.000244141
200041_s_at	1130.96	P	0.000244141
200042_at	397.094	P	0.000244141
200043_at	1212.56	P	0.000244141
200044_at	676.428	P	0.000244141
200045_at	198.686	P	0.000244141
200046_at	1013.1	P	0.000244141
200047_s_at	1232.5	P	0.000244141
200048_s_at	1387.46	P	0.000244141
200049_at	164.894	P	0.000244141
200050_at	560.966	P	0.000732422
200051_at	149.167	P	0.000244141
200052_s_at	534.097	P	0.000244141
