ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	151.233	P	0.000389797
AFFX-BioB-M_at	202.49	P	4.42873e-05
AFFX-BioB-3_at	132.972	P	0.000126798
AFFX-BioC-5_at	428.558	P	4.42873e-05
AFFX-BioC-3_at	520.976	P	5.16732e-05
AFFX-BioDn-5_at	929.218	P	4.42873e-05
AFFX-BioDn-3_at	1888.95	P	6.02111e-05
AFFX-CreX-5_at	4485.51	P	5.16732e-05
AFFX-CreX-3_at	5779.67	P	4.42873e-05
AFFX-DapX-5_at	729.82	P	4.42873e-05
AFFX-DapX-M_at	1261.97	P	0.000126798
AFFX-DapX-3_at	1555.59	P	4.42873e-05
AFFX-LysX-5_at	51.833	P	9.4506e-05
AFFX-LysX-M_at	111.136	P	0.000169227
AFFX-LysX-3_at	167.389	P	9.4506e-05
AFFX-PheX-5_at	116.946	P	4.42873e-05
AFFX-PheX-M_at	153.306	P	4.42873e-05
AFFX-PheX-3_at	139.383	P	4.42873e-05
AFFX-ThrX-5_at	190.457	P	6.02111e-05
AFFX-ThrX-M_at	266.726	P	4.42873e-05
AFFX-ThrX-3_at	407.808	P	4.42873e-05
AFFX-TrpnX-5_at	3.65199	A	0.58865
AFFX-TrpnX-M_at	1.78814	A	0.891021
AFFX-TrpnX-3_at	3.14383	A	0.544591
AFFX-r2-Ec-bioB-5_at	226.987	P	0.000244141
AFFX-r2-Ec-bioB-M_at	218.879	P	0.000244141
AFFX-r2-Ec-bioB-3_at	203.789	P	0.000244141
AFFX-r2-Ec-bioC-5_at	467.638	P	0.000244141
AFFX-r2-Ec-bioC-3_at	608.154	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2251.95	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2753.86	P	0.000244141
AFFX-r2-P1-cre-5_at	5845.55	P	0.000244141
AFFX-r2-P1-cre-3_at	8102.11	P	0.000244141
AFFX-r2-Bs-dap-5_at	993.013	P	0.000244141
AFFX-r2-Bs-dap-M_at	1376.75	P	0.000244141
AFFX-r2-Bs-dap-3_at	1687.96	P	0.000244141
AFFX-r2-Bs-lys-5_at	108.527	P	0.000244141
AFFX-r2-Bs-lys-M_at	89.5967	P	0.000732422
AFFX-r2-Bs-lys-3_at	102.905	P	0.000732422
AFFX-r2-Bs-phe-5_at	154.738	P	0.000244141
AFFX-r2-Bs-phe-M_at	186.226	P	0.000244141
AFFX-r2-Bs-phe-3_at	206.942	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	515.276	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	434.923	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	261.557	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	166.033	P	0.000169227
AFFX-HUMISGF3A/M97935_MA_at	306.979	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	262.656	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	983.32	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	86.6647	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	81.7872	P	0.00159257
AFFX-HUMRGE/M10098_3_at	108.084	P	0.000509415
AFFX-HUMGAPDH/M33197_5_at	5798.96	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	5782.94	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	6697.25	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9039.26	P	4.42873e-05
