ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	137.38	P	0.000662269
AFFX-BioB-M_at	253.731	P	6.02111e-05
AFFX-BioB-3_at	135.02	P	0.00010954
AFFX-BioC-5_at	443.291	P	5.16732e-05
AFFX-BioC-3_at	612.047	P	4.42873e-05
AFFX-BioDn-5_at	998.681	P	4.42873e-05
AFFX-BioDn-3_at	2035.08	P	7.00668e-05
AFFX-CreX-5_at	5077.03	P	5.16732e-05
AFFX-CreX-3_at	6549.27	P	4.42873e-05
AFFX-DapX-5_at	811.04	P	5.16732e-05
AFFX-DapX-M_at	1459.05	P	9.4506e-05
AFFX-DapX-3_at	1591.98	P	5.16732e-05
AFFX-LysX-5_at	71.5928	P	0.000146581
AFFX-LysX-M_at	107.137	P	0.000972149
AFFX-LysX-3_at	191.919	P	5.16732e-05
AFFX-PheX-5_at	116.939	P	4.42873e-05
AFFX-PheX-M_at	152.181	P	5.16732e-05
AFFX-PheX-3_at	138.989	P	4.42873e-05
AFFX-ThrX-5_at	202.193	P	6.02111e-05
AFFX-ThrX-M_at	269.449	P	4.42873e-05
AFFX-ThrX-3_at	426.865	P	4.42873e-05
AFFX-TrpnX-5_at	13.8644	A	0.0780018
AFFX-TrpnX-M_at	1.98705	A	0.824672
AFFX-TrpnX-3_at	0.77581	A	0.949786
AFFX-r2-Ec-bioB-5_at	229.077	P	0.000244141
AFFX-r2-Ec-bioB-M_at	249.815	P	0.000244141
AFFX-r2-Ec-bioB-3_at	217.669	P	0.000244141
AFFX-r2-Ec-bioC-5_at	549.263	P	0.000244141
AFFX-r2-Ec-bioC-3_at	709.968	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2442.95	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3169.26	P	0.000244141
AFFX-r2-P1-cre-5_at	6393.9	P	0.000244141
AFFX-r2-P1-cre-3_at	9276.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	1074.53	P	0.000244141
AFFX-r2-Bs-dap-M_at	1471.63	P	0.000244141
AFFX-r2-Bs-dap-3_at	1794.27	P	0.000244141
AFFX-r2-Bs-lys-5_at	119.596	P	0.000244141
AFFX-r2-Bs-lys-M_at	115.728	P	0.000244141
AFFX-r2-Bs-lys-3_at	119.305	P	0.000244141
AFFX-r2-Bs-phe-5_at	157.01	P	0.000244141
AFFX-r2-Bs-phe-M_at	201.42	P	0.000244141
AFFX-r2-Bs-phe-3_at	234.478	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	515.755	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	381.384	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	361.64	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	147.096	P	0.000296708
AFFX-HUMISGF3A/M97935_MA_at	242.551	P	0.000195116
AFFX-HUMISGF3A/M97935_MB_at	251.385	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	910.152	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	166.414	P	9.4506e-05
AFFX-HUMRGE/M10098_M_at	128.724	P	0.000146581
AFFX-HUMRGE/M10098_3_at	168.575	P	0.000296708
AFFX-HUMGAPDH/M33197_5_at	5765.81	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	5794.16	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	6713.24	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10235.4	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10304.4	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11903.8	P	4.42873e-05
AFFX-M27830_5_at	406.815	P	5.16732e-05
AFFX-M27830_M_at	1528.59	P	0.00255552
AFFX-M27830_3_at	21.2316	A	0.51489
AFFX-hum_alu_at	12643.2	P	2.6068e-13
1007_s_at	104.885	P	0.00754291
1053_at	136.88	P	0.00261695
117_at	654.996	P	0.000218889
121_at	121.396	P	0.0114474
1255_g_at	9.32453	A	0.418069
1294_at	311.792	P	0.000265621
1316_at	28.7665	P	0.0218664
1320_at	1.74847	A	0.97214
1405_i_at	3367.68	P	0.00049077
1431_at	5.21395	A	0.339558
1438_at	12.3959	A	0.561639
1487_at	217.371	P	0.0489947
1494_f_at	19.6863	A	0.162935
1598_g_at	93.2133	P	0.0489947
160020_at	54.4967	P	0.0193035
1729_at	315.036	P	0.000388206
1773_at	67.8516	P	0.00998544
177_at	24.8002	A	0.0980541
179_at	135.029	P	0.0351629
1861_at	78.11	P	0.00564279
200000_s_at	693.373	P	0.000244141
200001_at	1929.04	P	0.000244141
200002_at	6730.55	P	0.000244141
200003_s_at	12307.6	P	0.000244141
200004_at	4886.38	P	0.000244141
200005_at	2163.42	P	0.000244141
200006_at	3520.47	P	0.000244141
200007_at	2492.13	P	0.000244141
200008_s_at	1389.71	P	0.000244141
200009_at	2973.64	P	0.000244141
200010_at	9741.38	P	0.000244141
200011_s_at	849.064	P	0.000244141
200012_x_at	7696.54	P	0.000244141
200013_at	8402.33	P	0.000244141
200014_s_at	1479.98	P	0.000244141
200015_s_at	2420.32	P	0.0012207
200016_x_at	8406.91	P	0.000244141
200017_at	11340.4	P	0.000244141
200018_at	10849.2	P	0.000244141
200019_s_at	7883.63	P	0.000244141
200020_at	694.664	P	0.000244141
200021_at	7385.61	P	0.000732422
200022_at	9020.72	P	0.000244141
200023_s_at	3654.87	P	0.000244141
200024_at	7557.94	P	0.000244141
200025_s_at	9478.63	P	0.000244141
200026_at	10644.5	P	0.000244141
200027_at	1676.68	P	0.000244141
200028_s_at	950.089	P	0.000244141
200029_at	8967.68	P	0.000244141
200030_s_at	2692.68	P	0.000244141
200031_s_at	12922.1	P	0.000244141
200032_s_at	11480.5	P	0.000244141
200033_at	7695.49	P	0.000244141
200034_s_at	9055.38	P	0.000244141
200035_at	326.003	P	0.00195313
200036_s_at	6592.11	P	0.000244141
200037_s_at	2318.33	P	0.000244141
200038_s_at	9992.06	P	0.000244141
200039_s_at	827.544	P	0.000244141
200040_at	1572.76	P	0.000244141
200041_s_at	2373.41	P	0.000244141
200042_at	485.782	P	0.000244141
200043_at	1979.94	P	0.000244141
200044_at	1144.97	P	0.000244141
200045_at	343.714	P	0.000244141
200046_at	1352.89	P	0.000244141
200047_s_at	2373.77	P	0.000244141
200048_s_at	2327.1	P	0.000244141
200049_at	192.221	P	0.000244141
200050_at	714.067	P	0.000732422
200051_at	249.211	P	0.000244141
200052_s_at	592.842	P	0.000244141
200053_at	509.134	P	0.000244141
200054_at	165.731	P	0.0012207
200055_at	1025.09	P	0.000244141
200056_s_at	503.927	P	0.000244141
200057_s_at	2897.88	P	0.000244141
200058_s_at	1041.28	P	0.000244141
200059_s_at	6019.69	P	0.000244141
200060_s_at	1253.25	P	0.000244141
200061_s_at	9703.49	P	0.000244141
200062_s_at	11377.7	P	0.000244141
