ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	224.613	P	0.000509415
AFFX-BioB-M_at	433.809	P	4.42873e-05
AFFX-BioB-3_at	237.57	P	4.42873e-05
AFFX-BioC-5_at	750.826	P	5.16732e-05
AFFX-BioC-3_at	861.57	P	4.42873e-05
AFFX-BioDn-5_at	2073.78	P	4.42873e-05
AFFX-BioDn-3_at	3553.26	P	5.16732e-05
AFFX-CreX-5_at	7905.67	P	5.16732e-05
AFFX-CreX-3_at	9782.62	P	4.42873e-05
AFFX-DapX-5_at	18957.1	P	4.42873e-05
AFFX-DapX-M_at	16943.3	P	4.42873e-05
AFFX-DapX-3_at	18669.8	P	4.42873e-05
AFFX-LysX-5_at	12521.8	P	4.42873e-05
AFFX-LysX-M_at	16458.6	P	4.42873e-05
AFFX-LysX-3_at	16016.6	P	4.42873e-05
AFFX-PheX-5_at	14961	P	4.42873e-05
AFFX-PheX-M_at	17822.5	P	4.42873e-05
AFFX-PheX-3_at	14961	P	4.42873e-05
AFFX-ThrX-5_at	16036.5	P	4.42873e-05
AFFX-ThrX-M_at	17466.3	P	4.42873e-05
AFFX-ThrX-3_at	17889.3	P	4.42873e-05
AFFX-TrpnX-5_at	7.02821	A	0.440646
AFFX-TrpnX-M_at	1.10929	A	0.976071
AFFX-TrpnX-3_at	1.32602	A	0.843268
AFFX-r2-Ec-bioB-5_at	298.073	P	0.000244141
AFFX-r2-Ec-bioB-M_at	406.082	P	0.000244141
AFFX-r2-Ec-bioB-3_at	346.601	P	0.000244141
AFFX-r2-Ec-bioC-5_at	984.432	P	0.000244141
AFFX-r2-Ec-bioC-3_at	881.383	P	0.000244141
AFFX-r2-Ec-bioD-5_at	4467.95	P	0.000244141
AFFX-r2-Ec-bioD-3_at	4844.24	P	0.000244141
AFFX-r2-P1-cre-5_at	9942.15	P	0.000244141
AFFX-r2-P1-cre-3_at	13118.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	20504.3	P	0.000244141
AFFX-r2-Bs-dap-M_at	17913.7	P	0.000244141
AFFX-r2-Bs-dap-3_at	15335.7	P	0.000244141
AFFX-r2-Bs-lys-5_at	14115.1	P	0.000244141
AFFX-r2-Bs-lys-M_at	18201.8	P	0.000244141
AFFX-r2-Bs-lys-3_at	11305.1	P	0.000244141
AFFX-r2-Bs-phe-5_at	16343.8	P	0.000244141
AFFX-r2-Bs-phe-M_at	17065.5	P	0.000244141
AFFX-r2-Bs-phe-3_at	17159.2	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	17323.2	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	19240.2	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	17236	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	1061.18	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	2141.28	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	1647.86	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	3544.66	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	479.94	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	156.073	P	0.000340305
AFFX-HUMRGE/M10098_3_at	124.552	P	0.00110197
AFFX-HUMGAPDH/M33197_5_at	3539.89	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3651.31	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3935.11	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10163.7	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	12193.1	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	14185.8	P	4.42873e-05
AFFX-M27830_5_at	414.965	P	5.16732e-05
AFFX-M27830_M_at	659.416	P	0.00556451
AFFX-M27830_3_at	5.57758	A	0.772364
AFFX-hum_alu_at	17892.9	P	2.6068e-13
1007_s_at	29.9166	A	0.0980541
1053_at	95.2082	P	0.00486276
117_at	3604.65	P	0.000218889
121_at	81.0572	A	0.0813367
1255_g_at	6.39405	A	0.765443
1294_at	278.946	P	0.000265621
1316_at	30.7607	P	0.0489947
1320_at	1.64961	A	0.986908
1405_i_at	418.264	P	0.00049077
1431_at	10.9449	A	0.234519
1438_at	3.99683	A	0.88284
1487_at	164.288	P	0.0218664
1494_f_at	34.8057	P	0.0313357
1598_g_at	46.3906	A	0.189687
160020_at	81.6391	P	0.0193035
1729_at	366.258	P	0.000388206
1773_at	49.5143	P	0.0193035
177_at	42.5136	P	0.00222768
179_at	108.629	A	0.218983
1861_at	78.9165	P	0.00754291
200000_s_at	356.385	P	0.000244141
200001_at	510.786	P	0.00195313
200002_at	1256.3	P	0.000244141
200003_s_at	8492.98	P	0.000244141
200004_at	4040.9	P	0.000244141
200005_at	774.531	P	0.000244141
200006_at	757.847	P	0.000244141
200007_at	2235.9	P	0.000244141
200008_s_at	892.706	P	0.000244141
200009_at	2621.2	P	0.000244141
200010_at	2700.98	P	0.000244141
200011_s_at	974.109	P	0.000244141
200012_x_at	3667.53	P	0.000244141
200013_at	1572.76	P	0.000244141
200014_s_at	1611.7	P	0.000244141
200015_s_at	891.404	P	0.0012207
200016_x_at	1592.11	P	0.000244141
200017_at	3216	P	0.000732422
200018_at	3474.42	P	0.000244141
200019_s_at	4074.02	P	0.000244141
200020_at	291.017	P	0.000244141
200021_at	8874.94	P	0.000732422
200022_at	2667.11	P	0.000244141
200023_s_at	657.679	P	0.000244141
200024_at	865.495	P	0.000732422
200025_s_at	3287.63	P	0.000244141
200026_at	6156.17	P	0.000244141
200027_at	412.305	P	0.000244141
200028_s_at	138.306	P	0.000732422
200029_at	2764.14	P	0.000244141
200030_s_at	1326.34	P	0.000244141
200031_s_at	6324.46	P	0.000244141
200032_s_at	5018.65	P	0.000244141
200033_at	5704.93	P	0.000244141
200034_s_at	2496.05	P	0.000244141
200035_at	381.183	P	0.00292969
200036_s_at	785.175	P	0.000244141
200037_s_at	987.454	P	0.000244141
200038_s_at	3391.52	P	0.000244141
200039_s_at	266.941	P	0.000732422
200040_at	816.888	P	0.000244141
200041_s_at	1082.9	P	0.000244141
200042_at	91.9221	P	0.00195313
200043_at	365.655	P	0.000244141
200044_at	706.148	P	0.000244141
200045_at	99.5143	P	0.000732422
200046_at	613.85	P	0.000244141
200047_s_at	1892.74	P	0.000244141
200048_s_at	2447.15	P	0.000244141
200049_at	148.73	P	0.000244141
200050_at	110.509	P	0.000244141
200051_at	247.043	P	0.000244141
200052_s_at	47.8739	P	0.000244141
200053_at	192.728	P	0.000732422
200054_at	67.2832	M	0.0561523
200055_at	1056.53	P	0.000244141
200056_s_at	391.215	P	0.000244141
200057_s_at	1111.89	P	0.000244141
200058_s_at	636.581	P	0.000244141
200059_s_at	7705.49	P	0.000244141
200060_s_at	345.95	P	0.00195313
200061_s_at	3904.36	P	0.000244141
200062_s_at	5547.8	P	0.000244141
200063_s_at	1253.92	P	0.000244141
200064_at	363.617	P	0.000732422
200065_s_at	3910.03	P	0.000244141
200066_at	1132.8	P	0.000244141
200067_x_at	1482.08	P	0.000244141
200068_s_at	458.125	P	0.000244141
200069_at	72.29	P	0.000244141
200070_at	239.762	P	0.000244141
200071_at	767.623	P	0.000244141
200072_s_at	512.541	P	0.000244141
200073_s_at	760.933	P	0.000732422
200074_s_at	821.108	P	0.000244141
200075_s_at	576.591	P	0.000244141
200076_s_at	264.577	P	0.00195313
200077_s_at	10876.2	P	0.000244141
200078_s_at	3409.79	P	0.000244141
200079_s_at	519.863	P	0.000244141
200080_s_at	12504.9	P	0.000244141
200081_s_at	2316.91	P	0.000244141
200082_s_at	2293.14	P	0.000244141
200083_at	420.515	P	0.000732422
200084_at	398.926	P	0.000244141
200085_s_at	1202.44	P	0.000244141
200086_s_at	1011.58	P	0.000244141
200087_s_at	1027.66	P	0.000244141
200088_x_at	2894.59	P	0.000244141
200089_s_at	879.371	P	0.000244141
200090_at	1331.01	P	0.000732422
200091_s_at	2329.2	P	0.000244141
200092_s_at	3744.48	P	0.000244141
200093_s_at	206.927	P	0.000244141
200094_s_at	599.834	P	0.000244141
200095_x_at	3905.04	P	0.000244141
200096_s_at	4454.41	P	0.000244141
200097_s_at	2678.4	P	0.000244141
200098_s_at	376.566	P	0.000244141
200099_s_at	5618.25	P	0.000244141
200593_s_at	623.553	P	0.000244141
200594_x_at	1196.23	P	0.000244141
200595_s_at	370.039	P	0.000244141
200596_s_at	291.25	P	0.0012207
200597_at	90.431	P	0.00195313
200598_s_at	219.964	P	0.000244141
200599_s_at	290.209	P	0.000244141
200600_at	4065.91	P	0.000244141
200601_at	400.259	P	0.000244141
200602_at	29.2608	P	0.000244141
200603_at	3279.96	P	0.000244141
200604_s_at	1994.75	P	0.000244141
200605_s_at	6105.21	P	0.000244141
200606_at	40.4238	P	0.000732422
200607_s_at	1257.78	P	0.000244141
200608_s_at	1924.16	P	0.000244141
200609_s_at	2231.27	P	0.000244141
200610_s_at	236.394	P	0.000244141
200611_s_at	1793.51	P	0.000244141
200612_s_at	209.145	P	0.0012207
200613_at	705.734	P	0.000244141
200614_at	1872.86	P	0.000244141
200615_s_at	157.627	P	0.000244141
200616_s_at	88.5402	P	0.0185547
200617_at	111.576	M	0.0561523
200618_at	3633.94	P	0.000244141
200619_at	506.541	P	0.0141602
200620_at	3999.11	P	0.000244141
200621_at	102.532	P	0.000732422
200622_x_at	651.196	P	0.000244141
200623_s_at	236.021	P	0.000732422
200624_s_at	373.368	P	0.000244141
200625_s_at	6497.47	P	0.000244141
200626_s_at	519.125	P	0.000732422
200627_at	1181.88	P	0.000244141
200628_s_at	464.737	P	0.00585938
200629_at	661.108	P	0.000244141
200630_x_at	1127.68	P	0.000244141
200631_s_at	649.459	P	0.000244141
200632_s_at	531.818	P	0.0012207
200633_at	6358.38	P	0.000244141
200634_at	3036.15	P	0.000244141
200635_s_at	2.77794	A	0.850342
200636_s_at	1.99809	A	0.953857
200637_s_at	12.5806	A	0.533936
200638_s_at	2330.87	P	0.000244141
200639_s_at	2324.95	P	0.000244141
200640_at	2520.53	P	0.000244141
200641_s_at	1777.09	P	0.000244141
200642_at	229.982	P	0.000732422
200643_at	232.857	P	0.000732422
200644_at	344.292	P	0.000244141
200645_at	5265.69	P	0.000244141
200646_s_at	235.546	P	0.000732422
200647_x_at	274.681	P	0.0302734
200648_s_at	4710.73	P	0.000244141
200649_at	436.716	P	0.000244141
200650_s_at	661.475	P	0.000244141
200651_at	1763.83	P	0.000244141
200652_at	1459.73	P	0.000244141
200653_s_at	2598.24	P	0.000244141
200654_at	288.175	P	0.0141602
200655_s_at	1406.52	P	0.000244141
200656_s_at	205.126	P	0.00195313
200657_at	564.418	P	0.000244141
200658_s_at	66.6364	P	0.00195313
200659_s_at	46.4855	A	0.067627
200660_at	7178.59	P	0.0012207
200661_at	667.335	P	0.000244141
200662_s_at	166.606	P	0.000244141
200663_at	2429.07	P	0.000244141
200664_s_at	439.493	P	0.00292969
200665_s_at	107.364	P	0.00585938
200666_s_at	536.622	P	0.000244141
200667_at	2679.18	P	0.000244141
200668_s_at	6155.19	P	0.000244141
200669_s_at	3790.65	P	0.000244141
200670_at	98.1368	P	0.000244141
200671_s_at	4.14056	A	0.665527
200672_x_at	38.2547	P	0.0239258
200673_at	1673.09	P	0.000244141
200674_s_at	3251.73	P	0.000244141
200675_at	125.279	P	0.00292969
200676_s_at	42.6247	P	0.0012207
200677_at	3018.42	P	0.000244141
200678_x_at	2466.34	P	0.000244141
200679_x_at	1384.8	P	0.000244141
200680_x_at	4821.13	P	0.000244141
200681_at	121.149	P	0.0141602
200682_s_at	909.974	P	0.000244141
200683_s_at	344.806	P	0.000244141
200684_s_at	135.545	P	0.000732422
200685_at	96.3153	P	0.00585938
200686_s_at	687.942	P	0.000244141
200687_s_at	51.5022	P	0.0239258
200688_at	41.0014	A	0.067627
200689_x_at	1426.14	P	0.000244141
200690_at	3.52211	A	0.466064
200691_s_at	58.395	P	0.00195313
200692_s_at	50.6527	P	0.000244141
200693_at	416.869	P	0.000244141
200694_s_at	181.016	P	0.000732422
200695_at	152.191	P	0.0375977
200696_s_at	760.44	P	0.000244141
200697_at	273.618	P	0.00195313
200698_at	88.8835	P	0.000244141
200699_at	71.7499	P	0.00195313
200700_s_at	249.5	P	0.000244141
200701_at	1346.47	P	0.000244141
200702_s_at	74.114	P	0.00195313
200703_at	320.91	P	0.000244141
200704_at	10101.7	P	0.000244141
200705_s_at	1146.58	P	0.000244141
200706_s_at	7876.53	P	0.000488281
200707_at	264.238	P	0.00415039
200708_at	24.3989	A	0.19458
200709_at	2296.36	P	0.000244141
200710_at	294.923	P	0.000244141
200711_s_at	323.225	P	0.000732422
200712_s_at	498.755	P	0.000244141
200713_s_at	1204.69	P	0.000244141
200714_x_at	1571.84	P	0.000244141
200715_x_at	976.668	P	0.000244141
200716_x_at	4728.52	P	0.000244141
200717_x_at	4099.03	P	0.000244141
200718_s_at	2322.54	P	0.000244141
200719_at	116.697	P	0.000244141
200720_s_at	215.807	P	0.000244141
200721_s_at	239.887	P	0.000732422
200722_s_at	205.788	P	0.000244141
200723_s_at	587.616	P	0.000244141
200724_at	20.9335	A	0.246094
200725_x_at	2225.25	P	0.000244141
200726_at	1341.2	P	0.000244141
200727_s_at	2583.03	P	0.000244141
200728_at	6496.11	P	0.000244141
200729_s_at	4099.69	P	0.000244141
200730_s_at	774.064	P	0.000244141
200731_s_at	645.549	P	0.000244141
200732_s_at	1100.38	P	0.000244141
200733_s_at	699.846	P	0.000244141
200734_s_at	607	P	0.000732422
200735_x_at	2932.43	P	0.000244141
200736_s_at	622.205	P	0.000732422
200737_at	681.986	P	0.000244141
200738_s_at	3643.7	P	0.000244141
200739_s_at	81.2922	P	0.00585938
200740_s_at	166.725	P	0.000244141
200741_s_at	6736.56	P	0.000244141
200742_s_at	620.744	P	0.000244141
200743_s_at	819.11	P	0.000244141
200744_s_at	1800.76	P	0.000244141
200745_s_at	2469.73	P	0.000244141
200746_s_at	2169.17	P	0.000244141
200747_s_at	90.1267	P	0.00415039
200748_s_at	17943.2	P	0.000244141
200749_at	50.4188	P	0.0107422
200750_s_at	415.361	P	0.000732422
200751_s_at	1283.38	P	0.000244141
200752_s_at	123.79	P	0.00292969
200753_x_at	305.635	P	0.0012207
200754_x_at	1019.46	P	0.000244141
200755_s_at	15.8917	A	0.219482
200756_x_at	29.5109	A	0.171387
200757_s_at	54.927	P	0.0302734
200758_s_at	132.075	P	0.00805664
200759_x_at	177.977	P	0.000732422
200760_s_at	1801.21	P	0.000244141
200761_s_at	1865.49	P	0.000244141
200762_at	104.467	P	0.000244141
200763_s_at	4337.13	P	0.000244141
200764_s_at	317.372	P	0.000244141
200765_x_at	458.672	P	0.000244141
200766_at	191.897	P	0.00195313
200767_s_at	460.168	P	0.000244141
200768_s_at	170.707	P	0.00195313
200769_s_at	15.3867	A	0.5
200770_s_at	6.67272	A	0.633789
200771_at	19.4908	A	0.366211
200772_x_at	608.781	P	0.000244141
200773_x_at	1241.9	P	0.000244141
200774_at	5390.39	P	0.000244141
200775_s_at	5324.96	P	0.000244141
200776_s_at	927.666	P	0.000244141
200777_s_at	980.214	P	0.000244141
200778_s_at	464.882	P	0.000244141
200779_at	926.264	P	0.000732422
200780_x_at	4761.97	P	0.000244141
200781_s_at	4592.28	P	0.000244141
200782_at	687.829	P	0.000244141
200783_s_at	23.8368	A	0.19458
200784_s_at	20.4736	A	0.780518
200785_s_at	8.7224	A	0.567627
200786_at	333.184	P	0.000244141
200787_s_at	43.5914	P	0.00195313
200788_s_at	110.167	P	0.00195313
200789_at	161.187	P	0.0375977
200790_at	180.351	P	0.000732422
200791_s_at	6141.76	P	0.000244141
200792_at	384.814	P	0.0012207
200793_s_at	79.4029	P	0.0239258
200794_x_at	9966.83	P	0.000244141
200795_at	1.08728	A	0.780518
200796_s_at	2740.48	P	0.000244141
200797_s_at	13585.2	P	0.000244141
200798_x_at	9658.98	P	0.000244141
200799_at	6443.98	P	0.000244141
200800_s_at	4790.14	P	0.000244141
200801_x_at	19367.9	P	0.000244141
200802_at	254.742	P	0.000732422
200803_s_at	3553.91	P	0.000244141
200804_at	2375.45	P	0.000244141
200805_at	318.378	P	0.000244141
200806_s_at	270.754	P	0.000244141
200807_s_at	495.213	P	0.000244141
200808_s_at	2148.11	P	0.000244141
200809_x_at	2197.99	P	0.000244141
200810_s_at	1165.28	P	0.000244141
200811_at	414.987	P	0.00292969
200812_at	111.862	P	0.00195313
200813_s_at	296.367	P	0.000244141
200814_at	3418.7	P	0.000244141
200815_s_at	552.259	P	0.000244141
200816_s_at	548.778	P	0.000732422
200817_x_at	4284.85	P	0.000244141
200818_at	478.822	P	0.000244141
200819_s_at	3310.95	P	0.000244141
200820_at	238.89	P	0.0107422
200821_at	1834.21	P	0.000244141
200822_x_at	616.43	P	0.000244141
200823_x_at	1198.18	P	0.000244141
200824_at	87.5963	P	0.00415039
200825_s_at	94.5263	P	0.0107422
200826_at	379.98	P	0.000244141
200827_at	152.312	P	0.00585938
200828_s_at	1218.91	P	0.000244141
200829_x_at	681.096	P	0.000244141
200830_at	233.639	P	0.000244141
200831_s_at	15.7238	A	0.601074
200832_s_at	21.3654	A	0.219482
200833_s_at	1928.24	P	0.000244141
200834_s_at	2752.74	P	0.000244141
200835_s_at	2.42743	A	0.981445
200836_s_at	18.3922	A	0.601074
200837_at	754.717	P	0.000244141
200838_at	405.225	P	0.00195313
200839_s_at	633.564	P	0.000244141
200840_at	1073.77	P	0.000244141
200841_s_at	28.993	P	0.0461426
200842_s_at	69.6796	P	0.00805664
200843_s_at	68.1388	P	0.000732422
200844_s_at	563.459	P	0.000244141
200845_s_at	367.171	P	0.000244141
200846_s_at	1445.13	P	0.000244141
200847_s_at	3581.65	P	0.000244141
200848_at	316.836	P	0.000244141
200849_s_at	231.74	P	0.00292969
200850_s_at	713.263	P	0.000244141
200851_s_at	1977.27	P	0.000244141
200852_x_at	2280.94	P	0.00292969
200853_at	2840.98	P	0.0012207
200854_at	273.837	P	0.000244141
200855_at	126.351	P	0.000244141
200856_x_at	96.9915	P	0.000244141
200857_s_at	207.126	P	0.000732422
200858_s_at	1674.98	P	0.000244141
200859_x_at	463.135	P	0.0012207
200860_s_at	713.086	P	0.000244141
200861_at	296.003	P	0.000732422
200862_at	6.64836	A	0.149658
200863_s_at	2412.61	P	0.000244141
200864_s_at	210.556	P	0.000244141
200865_at	1.90827	A	0.888428
200866_s_at	4002.54	P	0.000244141
200867_at	518.823	P	0.000244141
200868_s_at	878.96	P	0.000244141
200869_at	2700.74	P	0.000244141
200870_at	250.207	P	0.000244141
200871_s_at	6760.57	P	0.000244141
200872_at	370.017	P	0.000732422
200873_s_at	283.909	P	0.000732422
200874_s_at	56.023	P	0.000732422
200875_s_at	112.667	P	0.00585938
200876_s_at	1173.72	P	0.000244141
200877_at	189.429	P	0.000244141
200878_at	122.165	P	0.00195313
200879_s_at	5.00454	A	0.696289
200880_at	1011.25	P	0.000244141
200881_s_at	3300.64	P	0.000244141
200882_s_at	1411.07	P	0.000244141
200883_at	437.391	P	0.000244141
200884_at	40.8941	A	0.171387
200885_at	80.9717	P	0.0239258
200886_s_at	2148.36	P	0.000244141
200887_s_at	5621.89	P	0.000244141
200888_s_at	2628.91	P	0.000244141
200889_s_at	593.27	P	0.000244141
200890_s_at	248.276	P	0.000244141
200891_s_at	2599.29	P	0.000244141
200892_s_at	269.464	P	0.000244141
200893_at	466.159	P	0.000244141
200894_s_at	15.1415	A	0.171387
200895_s_at	40.9494	P	0.0375977
200896_x_at	304.346	P	0.00292969
200897_s_at	16.4036	P	0.0239258
200898_s_at	1290.22	P	0.000244141
200899_s_at	1725.15	P	0.000244141
200900_s_at	265.327	P	0.000244141
200901_s_at	318.007	P	0.00195313
200902_at	1123.67	P	0.000732422
200903_s_at	52.3606	P	0.00585938
200904_at	9154.09	P	0.000244141
200905_x_at	13908	P	0.000244141
200906_s_at	15.5831	A	0.533936
200907_s_at	19.0351	A	0.144531
200908_s_at	6.46685	A	0.5
200909_s_at	3000.5	P	0.000244141
200910_at	146.78	P	0.00585938
200911_s_at	2242.02	P	0.000244141
200912_s_at	2899.91	P	0.000244141
200913_at	75.0707	P	0.0239258
200914_x_at	140.327	P	0.000244141
200915_x_at	185.525	P	0.000244141
200916_at	5802.31	P	0.000244141
200917_s_at	158.484	P	0.0302734
200918_s_at	733.196	P	0.000732422
200919_at	5350.53	P	0.000732422
200920_s_at	8305.71	P	0.000244141
200921_s_at	5395.4	P	0.000244141
200922_at	43.7683	A	0.129639
200923_at	44.6763	A	0.0952148
200924_s_at	27.3123	A	0.219482
200925_at	1985.86	P	0.000244141
200926_at	4758.23	P	0.000244141
200927_s_at	514.103	P	0.000244141
200928_s_at	14.3561	P	0.0141602
200929_at	334.323	P	0.000244141
200930_s_at	16.5575	A	0.366211
200931_s_at	729.297	P	0.000244141
200932_s_at	307.498	P	0.000244141
200933_x_at	3718.77	P	0.000244141
200934_at	1168	P	0.000244141
200935_at	33.8652	P	0.0302734
200936_at	1061.13	P	0.000244141
200937_s_at	886.851	P	0.000244141
200938_s_at	19.7839	A	0.303711
200939_s_at	100.21	P	0.00415039
200940_s_at	1877.12	P	0.000244141
200941_at	597.233	P	0.000244141
200942_s_at	1529.96	P	0.000244141
200943_at	954.621	P	0.000244141
200944_s_at	597.799	P	0.000244141
200945_s_at	134.783	P	0.000244141
200946_x_at	70.0407	P	0.00292969
200947_s_at	88.474	P	0.0239258
200948_at	791.978	P	0.000244141
200949_x_at	1746.51	P	0.000244141
200950_at	514.445	P	0.000732422
200951_s_at	43.1551	A	0.111572
200952_s_at	19.9216	A	0.0952148
200953_s_at	227.457	P	0.00195313
200954_at	465.974	A	0.129639
200955_at	122.514	P	0.00195313
200956_s_at	25.3154	P	0.0375977
200957_s_at	27.6431	A	0.0952148
200958_s_at	11595.3	P	0.000244141
200959_at	621.422	P	0.000244141
200960_x_at	530.721	P	0.00195313
200961_at	524.978	P	0.00195313
200962_at	40.7845	P	0.0375977
200963_x_at	4122.75	P	0.000244141
200964_at	1204.85	P	0.000244141
200965_s_at	131.99	P	0.000732422
200966_x_at	2586.84	P	0.000244141
200967_at	612.617	P	0.000244141
200968_s_at	385.693	P	0.0012207
200969_at	299.45	P	0.000244141
200970_s_at	427.698	P	0.000244141
200971_s_at	1718.22	P	0.000244141
200972_at	43.1443	P	0.0107422
200973_s_at	33.9318	A	0.171387
200974_at	144.833	P	0.000244141
200975_at	1795.84	P	0.000244141
200976_s_at	1766.89	P	0.000244141
200977_s_at	1603	P	0.000244141
200978_at	182.985	P	0.000244141
200979_at	30.7794	P	0.00195313
200980_s_at	117.387	P	0.000732422
200981_x_at	4318.23	P	0.000244141
200982_s_at	135.586	P	0.000732422
200983_x_at	595.885	P	0.000244141
200984_s_at	419.824	P	0.000244141
200985_s_at	470.638	P	0.000244141
200986_at	752.471	P	0.000244141
200987_x_at	580.894	P	0.000244141
200988_s_at	190.752	P	0.000244141
200989_at	4330.27	P	0.000244141
200990_at	175.943	P	0.00585938
200991_s_at	168.399	P	0.000732422
200992_at	95.8012	P	0.000732422
200993_at	106.996	P	0.00292969
200994_at	55.0484	P	0.00415039
