ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	79.1193	P	0.000296708
AFFX-BioB-M_at	197.932	P	7.00668e-05
AFFX-BioB-3_at	104.222	P	0.00010954
AFFX-BioC-5_at	336.82	P	4.42873e-05
AFFX-BioC-3_at	371.652	P	5.16732e-05
AFFX-BioDn-5_at	833.088	P	4.42873e-05
AFFX-BioDn-3_at	1490.11	P	4.42873e-05
AFFX-CreX-5_at	3661.49	P	4.42873e-05
AFFX-CreX-3_at	4379.21	P	4.42873e-05
AFFX-DapX-5_at	68.5549	P	8.14279e-05
AFFX-DapX-M_at	182.064	P	0.000662269
AFFX-DapX-3_at	278.831	P	5.16732e-05
AFFX-LysX-5_at	17.9545	P	0.002867
AFFX-LysX-M_at	19.7254	P	0.036544
AFFX-LysX-3_at	27.8654	P	0.000972149
AFFX-PheX-5_at	11.6398	P	0.00141043
AFFX-PheX-M_at	22.1896	P	0.0032123
AFFX-PheX-3_at	34.8109	P	0.00124642
AFFX-ThrX-5_at	27.6743	P	0.00556451
AFFX-ThrX-M_at	45.6563	P	0.000126798
AFFX-ThrX-3_at	86.2842	P	5.16732e-05
AFFX-TrpnX-5_at	5.99728	A	0.48511
AFFX-TrpnX-M_at	0.4843	A	0.949771
AFFX-TrpnX-3_at	5.30768	A	0.645547
AFFX-r2-Ec-bioB-5_at	151.864	P	0.000244141
AFFX-r2-Ec-bioB-M_at	181.204	P	0.000244141
AFFX-r2-Ec-bioB-3_at	155.66	P	0.000244141
AFFX-r2-Ec-bioC-5_at	442.182	P	0.000244141
AFFX-r2-Ec-bioC-3_at	487.767	P	0.000244141
AFFX-r2-Ec-bioD-5_at	1947.82	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2288.82	P	0.000244141
AFFX-r2-P1-cre-5_at	4548.24	P	0.000244141
AFFX-r2-P1-cre-3_at	6121.22	P	0.000244141
AFFX-r2-Bs-dap-5_at	115.945	P	0.000244141
AFFX-r2-Bs-dap-M_at	167.013	P	0.000244141
AFFX-r2-Bs-dap-3_at	295.551	P	0.000244141
AFFX-r2-Bs-lys-5_at	14.3481	P	0.0012207
AFFX-r2-Bs-lys-M_at	13.8812	P	0.000732422
AFFX-r2-Bs-lys-3_at	19.1973	P	0.00585938
AFFX-r2-Bs-phe-5_at	17.0208	P	0.00585938
AFFX-r2-Bs-phe-M_at	21.4707	P	0.00195312
AFFX-r2-Bs-phe-3_at	33.1414	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	94.6016	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	95.185	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	59.7711	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	256.325	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	645.242	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	562.568	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1215.67	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	63.1486	P	0.000296708
AFFX-HUMRGE/M10098_M_at	37.0588	P	0.00933744
AFFX-HUMRGE/M10098_3_at	47.1311	P	0.00359458
AFFX-HUMGAPDH/M33197_5_at	1301.48	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	1181.67	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	1629.61	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4202.69	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5009.28	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	6506.59	P	4.42873e-05
AFFX-M27830_5_at	206.39	P	5.16732e-05
AFFX-M27830_M_at	250.222	P	0.00499819
AFFX-M27830_3_at	6.03848	A	0.737191
AFFX-hum_alu_at	9342.05	P	2.6068e-13
1007_s_at	21.5035	A	0.32083
1053_at	46.3926	P	0.0149366
117_at	1012.36	P	0.000218889
121_at	44.1975	A	0.138765
1255_g_at	10.0671	A	0.378184
1294_at	145.918	P	0.000388206
1316_at	14.0598	M	0.0603572
1320_at	0.940046	A	0.988553
1405_i_at	202.154	P	0.00049077
1431_at	3.2144	A	0.203983
1438_at	9.49752	A	0.267463
1487_at	91.2371	P	0.0193035
1494_f_at	12.2363	A	0.0738301
1598_g_at	34.0041	A	0.150527
160020_at	38.2864	P	0.024711
1729_at	128.604	P	0.000388206
1773_at	65.2043	P	0.00306668
177_at	13.0327	P	0.0393654
179_at	74.1039	A	0.107301
1861_at	35.938	P	0.00754291
200000_s_at	192.203	P	0.000244141
200001_at	270.697	P	0.0012207
200002_at	529.497	P	0.000244141
200003_s_at	3612.84	P	0.000244141
200004_at	1687.12	P	0.000244141
200005_at	411.488	P	0.000244141
200006_at	396.075	P	0.000244141
200007_at	1216.36	P	0.000244141
200008_s_at	461.555	P	0.000244141
200009_at	1240.59	P	0.000244141
200010_at	1216	P	0.000244141
200011_s_at	460.156	P	0.000244141
200012_x_at	2023.34	P	0.000244141
200013_at	854.174	P	0.000244141
200014_s_at	947.137	P	0.000244141
200015_s_at	394.863	P	0.000732422
200016_x_at	605.481	P	0.000244141
200017_at	2136.68	P	0.000732422
200018_at	1576.71	P	0.000244141
200019_s_at	1995.32	P	0.000244141
200020_at	126.819	P	0.000244141
200021_at	4053.71	P	0.0012207
200022_at	1165.65	P	0.000244141
200023_s_at	378.416	P	0.000244141
200024_at	629.237	P	0.000732422
200025_s_at	1477.55	P	0.000244141
200026_at	3060.75	P	0.000732422
200027_at	228.507	P	0.000244141
200028_s_at	94.0011	P	0.0012207
200029_at	1520.83	P	0.000244141
200030_s_at	639.051	P	0.000244141
200031_s_at	3376.78	P	0.000244141
200032_s_at	2417.59	P	0.000244141
200033_at	2615.25	P	0.000244141
200034_s_at	1172.95	P	0.000244141
200035_at	169.833	P	0.000732422
200036_s_at	411.558	P	0.000244141
200037_s_at	363.998	P	0.000244141
200038_s_at	2029.86	P	0.000244141
200039_s_at	177.16	P	0.000732422
200040_at	370.265	P	0.000732422
200041_s_at	565.688	P	0.000244141
200042_at	44.1025	P	0.0141602
200043_at	288.684	P	0.000244141
200044_at	322.1	P	0.000244141
200045_at	46.1572	P	0.000244141
200046_at	226.037	P	0.000244141
200047_s_at	931.174	P	0.000244141
200048_s_at	1037.15	P	0.000244141
200049_at	82.2836	P	0.000244141
200050_at	62.9917	P	0.00195313
200051_at	97.0162	P	0.000244141
200052_s_at	37.8874	P	0.000244141
200053_at	99.181	P	0.000244141
200054_at	22.6231	P	0.0239258
200055_at	599.384	P	0.000244141
200056_s_at	200.151	P	0.000244141
200057_s_at	489.853	P	0.000244141
200058_s_at	298.273	P	0.000244141
200059_s_at	3169.39	P	0.000244141
200060_s_at	181	P	0.000244141
200061_s_at	2023.41	P	0.000244141
200062_s_at	2518.67	P	0.000244141
200063_s_at	474.51	P	0.000244141
200064_at	136.655	P	0.000732422
200065_s_at	1896.98	P	0.000244141
200066_at	462.444	P	0.000244141
200067_x_at	569.335	P	0.000244141
200068_s_at	308.525	P	0.000244141
200069_at	34.9421	P	0.000244141
200070_at	91.1337	P	0.000244141
200071_at	366.489	P	0.000244141
200072_s_at	257.409	P	0.000244141
200073_s_at	382.797	P	0.000244141
200074_s_at	463.577	P	0.000244141
200075_s_at	419.279	P	0.000244141
200076_s_at	151.33	P	0.00195313
200077_s_at	4993.67	P	0.000244141
200078_s_at	1816.64	P	0.000244141
200079_s_at	212.538	P	0.000244141
200080_s_at	5372.65	P	0.000244141
200081_s_at	1507.91	P	0.000244141
200082_s_at	1112.31	P	0.000244141
200083_at	150.289	P	0.000732422
200084_at	208.374	P	0.000244141
200085_s_at	882.261	P	0.000244141
200086_s_at	568.076	P	0.000244141
200087_s_at	509.022	P	0.000244141
200088_x_at	1223.91	P	0.000244141
200089_s_at	460.978	P	0.000244141
200090_at	660.96	P	0.000244141
200091_s_at	968.274	P	0.000244141
200092_s_at	2473.63	P	0.000244141
200093_s_at	128.789	P	0.000244141
200094_s_at	310.505	P	0.000244141
200095_x_at	1738.98	P	0.000244141
200096_s_at	2050.41	P	0.000244141
200097_s_at	1165.82	P	0.000244141
200098_s_at	266.38	P	0.000244141
200099_s_at	2428.43	P	0.000244141
200593_s_at	376.067	P	0.000244141
200594_x_at	617.034	P	0.000244141
200595_s_at	209.248	P	0.000244141
200596_s_at	121.606	P	0.00292969
200597_at	44.0475	P	0.00415039
200598_s_at	81.6951	P	0.000244141
200599_s_at	190.885	P	0.00195313
200600_at	2018.74	P	0.000244141
200601_at	357.317	P	0.000244141
200602_at	9.73903	P	0.0461426
200603_at	1671.21	P	0.000244141
200604_s_at	987.23	P	0.000244141
200605_s_at	2529.14	P	0.000244141
200606_at	4.70003	A	0.780518
200607_s_at	416.83	P	0.000244141
200608_s_at	937.001	P	0.000244141
200609_s_at	1156.39	P	0.000244141
200610_s_at	109.764	P	0.00195313
200611_s_at	902.548	P	0.000244141
200612_s_at	65.1594	P	0.00415039
200613_at	305.932	P	0.000244141
200614_at	984.38	P	0.000244141
200615_s_at	55.7963	P	0.000244141
200616_s_at	33.9866	M	0.0561523
200617_at	70.7415	P	0.0302734
200618_at	1334.38	P	0.000244141
200619_at	212.857	P	0.0107422
200620_at	1979.36	P	0.000244141
200621_at	54.3326	P	0.000732422
200622_x_at	256.477	P	0.000244141
200623_s_at	110.807	P	0.000244141
200624_s_at	168.481	P	0.000244141
200625_s_at	2970.66	P	0.000244141
200626_s_at	216.328	P	0.000244141
200627_at	664.716	P	0.000244141
200628_s_at	390.533	P	0.00195313
200629_at	592.922	P	0.000244141
200630_x_at	756.198	P	0.000244141
200631_s_at	398.156	P	0.000244141
200632_s_at	326.828	P	0.000732422
200633_at	3386.6	P	0.000244141
200634_at	1582.81	P	0.000244141
200635_s_at	1.49153	A	0.888428
200636_s_at	2.79658	A	0.80542
200637_s_at	2.14247	A	0.850342
200638_s_at	1079.32	P	0.000244141
200639_s_at	1365.18	P	0.000244141
200640_at	1094.72	P	0.000244141
200641_s_at	950.654	P	0.000244141
200642_at	147.426	P	0.000732422
200643_at	96.1323	P	0.00195313
200644_at	216.88	P	0.000244141
200645_at	2915.91	P	0.000244141
200646_s_at	122.351	P	0.00195313
200647_x_at	113.066	P	0.0375977
200648_s_at	1991.62	P	0.000244141
200649_at	173.323	P	0.000244141
200650_s_at	375.225	P	0.000244141
200651_at	684.978	P	0.000244141
200652_at	693.714	P	0.000244141
200653_s_at	1704.93	P	0.000244141
200654_at	188.801	P	0.0141602
200655_s_at	726.965	P	0.000244141
200656_s_at	103.956	P	0.00415039
200657_at	290.479	P	0.000244141
200658_s_at	36.4712	P	0.0302734
200659_s_at	35.2577	P	0.0012207
200660_at	3747.85	P	0.000244141
200661_at	348.985	P	0.000244141
200662_s_at	102.156	P	0.000244141
200663_at	1235.24	P	0.000244141
200664_s_at	353.277	P	0.000732422
200665_s_at	29.6134	P	0.0107422
200666_s_at	398.724	P	0.000244141
200667_at	1024.63	P	0.000244141
200668_s_at	2827.37	P	0.000244141
200669_s_at	1776.63	P	0.000244141
200670_at	48.7331	P	0.000244141
200671_s_at	5.3378	A	0.665527
200672_x_at	36.4124	P	0.00585938
200673_at	815.341	P	0.000244141
200674_s_at	1558.72	P	0.000244141
200675_at	58.8646	P	0.000732422
200676_s_at	56.6063	P	0.000244141
200677_at	1033.33	P	0.000244141
200678_x_at	796.837	P	0.000244141
200679_x_at	351.875	P	0.000244141
200680_x_at	1373.47	P	0.000244141
200681_at	63.1659	P	0.0141602
200682_s_at	654.866	P	0.000244141
200683_s_at	280.406	P	0.000244141
200684_s_at	120.176	P	0.0012207
200685_at	71.2458	P	0.0012207
200686_s_at	670.374	P	0.000732422
200687_s_at	39.3485	P	0.0375977
200688_at	32.6365	A	0.111572
200689_x_at	749.354	P	0.000244141
200690_at	10.1823	A	0.366211
200691_s_at	22.3032	P	0.00415039
200692_s_at	11.3656	P	0.0107422
200693_at	248.917	P	0.000244141
200694_s_at	85.9551	P	0.000244141
200695_at	99.3848	P	0.0107422
200696_s_at	379.902	P	0.000244141
200697_at	149.517	P	0.0012207
200698_at	65.8341	P	0.000244141
200699_at	35.8479	P	0.00195313
200700_s_at	199.427	P	0.000732422
200701_at	979.599	P	0.000244141
200702_s_at	16.8619	A	0.219482
200703_at	212.934	P	0.000244141
200704_at	4614.06	P	0.000244141
200705_s_at	465.845	P	0.000244141
200706_s_at	3305.47	P	0.000244141
200707_at	148.791	P	0.00805664
200708_at	24.1635	P	0.0375977
200709_at	827.67	P	0.000244141
200710_at	228.302	P	0.000732422
200711_s_at	158.095	P	0.000244141
200712_s_at	165.351	P	0.000244141
200713_s_at	358.123	P	0.000244141
200714_x_at	715.205	P	0.000244141
200715_x_at	550.5	P	0.000732422
200716_x_at	2715.47	P	0.000244141
200717_x_at	1948.32	P	0.000244141
200718_s_at	1173.96	P	0.000244141
200719_at	80.1444	P	0.000244141
