ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	170.98	P	0.000581214
AFFX-BioB-M_at	276.814	P	4.42246e-05
AFFX-BioB-3_at	159.601	P	5.16732e-05
AFFX-BioC-5_at	378.933	P	5.16732e-05
AFFX-BioC-3_at	466.862	P	4.42873e-05
AFFX-BioDn-5_at	1365.31	P	4.42873e-05
AFFX-BioDn-3_at	2333.22	P	4.42873e-05
AFFX-CreX-5_at	6648.07	P	5.16732e-05
AFFX-CreX-3_at	7934.61	P	4.42873e-05
AFFX-DapX-5_at	486.47	P	4.42873e-05
AFFX-DapX-M_at	773.296	P	0.000195116
AFFX-DapX-3_at	917.716	P	5.16732e-05
AFFX-LysX-5_at	54.1229	P	4.42873e-05
AFFX-LysX-M_at	59.8697	P	0.000662269
AFFX-LysX-3_at	110.241	P	8.14279e-05
AFFX-PheX-5_at	76.7828	P	4.42873e-05
AFFX-PheX-M_at	99.5968	P	4.42873e-05
AFFX-PheX-3_at	82.8501	P	4.42873e-05
AFFX-ThrX-5_at	124.501	P	7.00668e-05
AFFX-ThrX-M_at	147.722	P	4.42873e-05
AFFX-ThrX-3_at	228.459	P	4.42873e-05
AFFX-TrpnX-5_at	1.57326	A	0.574044
AFFX-TrpnX-M_at	0.3504	A	0.990663
AFFX-TrpnX-3_at	0.404863	A	0.814869
AFFX-r2-Ec-bioB-5_at	241.537	P	0.000244141
AFFX-r2-Ec-bioB-M_at	242.482	P	0.000244141
AFFX-r2-Ec-bioB-3_at	230.15	P	0.000244141
AFFX-r2-Ec-bioC-5_at	414.437	P	0.000244141
AFFX-r2-Ec-bioC-3_at	487.923	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2838.94	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3334.88	P	0.000244141
AFFX-r2-P1-cre-5_at	7110.22	P	0.000244141
AFFX-r2-P1-cre-3_at	9513.75	P	0.000244141
AFFX-r2-Bs-dap-5_at	649.101	P	0.000244141
AFFX-r2-Bs-dap-M_at	805.396	P	0.000244141
AFFX-r2-Bs-dap-3_at	1066.17	P	0.000244141
AFFX-r2-Bs-lys-5_at	75.4912	P	0.000244141
AFFX-r2-Bs-lys-M_at	82.2534	P	0.000244141
AFFX-r2-Bs-lys-3_at	61.8281	P	0.000732422
AFFX-r2-Bs-phe-5_at	113.613	P	0.000244141
AFFX-r2-Bs-phe-M_at	131.146	P	0.000244141
AFFX-r2-Bs-phe-3_at	157.739	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	293.935	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	244.375	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	168.356	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	291.35	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MA_at	394.492	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MB_at	354.784	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	984.524	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	248.764	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	117.488	P	0.000389797
AFFX-HUMRGE/M10098_3_at	135.552	P	0.00010954
AFFX-HUMGAPDH/M33197_5_at	5178.84	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	5265.09	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	5478.72	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8020.29	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8299.62	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10068.2	P	4.42873e-05
AFFX-M27830_5_at	331.962	P	5.16732e-05
AFFX-M27830_M_at	1004.71	P	0.00159257
AFFX-M27830_3_at	4.43442	A	0.559354
AFFX-hum_alu_at	11594.5	P	2.6068e-13
1007_s_at	56.3842	P	0.00868918
1053_at	96.805	P	0.00306668
117_at	173.825	P	0.000265621
121_at	71.3039	P	0.024711
1255_g_at	1.83509	A	0.602023
1294_at	233.953	P	0.000218889
1316_at	12.1591	A	0.162935
1320_at	0.676365	A	0.986908
1405_i_at	1599.05	P	0.00049077
1431_at	4.44297	A	0.32083
1438_at	5.01123	A	0.397994
1487_at	144.885	P	0.024711
1494_f_at	29.1666	P	0.0218664
1598_g_at	62.9412	A	0.11716
160020_at	31.4959	A	0.0738301
1729_at	285.36	P	0.000218889
1773_at	117.932	P	0.00189162
177_at	29.6359	P	0.000321521
179_at	73.7552	P	0.0489947
1861_at	67.3681	P	0.00306668
200000_s_at	674.237	P	0.000244141
200001_at	1286.94	P	0.000244141
200002_at	6347.96	P	0.000244141
200003_s_at	11674.8	P	0.000244141
200004_at	3771.51	P	0.000244141
200005_at	2152.92	P	0.000244141
200006_at	2791.91	P	0.000244141
200007_at	2056.26	P	0.000244141
200008_s_at	1597.61	P	0.000244141
200009_at	3256.09	P	0.000244141
200010_at	8881.13	P	0.000244141
200011_s_at	692.958	P	0.000244141
200012_x_at	7284.64	P	0.000244141
200013_at	8393.76	P	0.000244141
200014_s_at	1174.93	P	0.000244141
200015_s_at	1491.69	P	0.000732422
200016_x_at	7456.31	P	0.000244141
200017_at	9489.46	P	0.000244141
200018_at	8990.8	P	0.000244141
200019_s_at	6706.99	P	0.000244141
200020_at	605.448	P	0.000244141
200021_at	5870.79	P	0.0012207
200022_at	8049.32	P	0.000244141
200023_s_at	3255.55	P	0.000244141
200024_at	6670.71	P	0.000732422
200025_s_at	8086.77	P	0.000244141
200026_at	9407.09	P	0.000244141
200027_at	1528.33	P	0.000244141
200028_s_at	831.42	P	0.000244141
200029_at	7865.41	P	0.000244141
200030_s_at	2459	P	0.000244141
200031_s_at	11423.9	P	0.000244141
200032_s_at	10525.1	P	0.000244141
200033_at	6056.57	P	0.000244141
200034_s_at	7971.69	P	0.000244141
200035_at	174.277	P	0.00585938
200036_s_at	5170.51	P	0.000244141
200037_s_at	1439.19	P	0.000244141
200038_s_at	9284.44	P	0.000244141
200039_s_at	733.557	P	0.000244141
200040_at	1494.06	P	0.000244141
200041_s_at	1609.77	P	0.000244141
200042_at	293.814	P	0.000244141
200043_at	1812.78	P	0.000244141
200044_at	851.485	P	0.000244141
200045_at	239.618	P	0.000244141
200046_at	970.571	P	0.000244141
200047_s_at	1933.06	P	0.000244141
200048_s_at	1699.9	P	0.000244141
200049_at	200.406	P	0.000244141
200050_at	834.561	P	0.000732422
200051_at	205	P	0.000244141
200052_s_at	541.301	P	0.000244141
200053_at	413.049	P	0.000244141
200054_at	141.421	P	0.00195313
200055_at	766.858	P	0.000244141
200056_s_at	397.911	P	0.000244141
200057_s_at	2252.42	P	0.000244141
