ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	215.774	P	0.000389797
AFFX-BioB-M_at	307.109	P	5.16732e-05
AFFX-BioB-3_at	159.996	P	6.02111e-05
AFFX-BioC-5_at	566.186	P	4.42873e-05
AFFX-BioC-3_at	718.859	P	4.42873e-05
AFFX-BioDn-5_at	1193.22	P	4.42873e-05
AFFX-BioDn-3_at	2497.08	P	6.02111e-05
AFFX-CreX-5_at	5461.47	P	5.16732e-05
AFFX-CreX-3_at	6968.43	P	4.42873e-05
AFFX-DapX-5_at	645.614	P	4.42873e-05
AFFX-DapX-M_at	1165.21	P	0.000126798
AFFX-DapX-3_at	1537.62	P	4.42873e-05
AFFX-LysX-5_at	54.7793	P	4.42873e-05
AFFX-LysX-M_at	115.169	P	0.00010954
AFFX-LysX-3_at	165.014	P	5.16732e-05
AFFX-PheX-5_at	115.621	P	6.02111e-05
AFFX-PheX-M_at	148.257	P	4.42873e-05
AFFX-PheX-3_at	136.606	P	4.42873e-05
AFFX-ThrX-5_at	214.697	P	8.14279e-05
AFFX-ThrX-M_at	280.946	P	4.42873e-05
AFFX-ThrX-3_at	444.922	P	4.42873e-05
AFFX-TrpnX-5_at	2.1809	A	0.749223
AFFX-TrpnX-M_at	0.7047	A	0.897835
AFFX-TrpnX-3_at	5.82793	A	0.41135
AFFX-r2-Ec-bioB-5_at	284.451	P	0.000244141
AFFX-r2-Ec-bioB-M_at	311.345	P	0.000244141
AFFX-r2-Ec-bioB-3_at	280.787	P	0.000244141
AFFX-r2-Ec-bioC-5_at	699.486	P	0.000244141
AFFX-r2-Ec-bioC-3_at	824.82	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2991.43	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3475.85	P	0.000244141
AFFX-r2-P1-cre-5_at	7113.1	P	0.000244141
AFFX-r2-P1-cre-3_at	9634.65	P	0.000244141
AFFX-r2-Bs-dap-5_at	865.941	P	0.000244141
AFFX-r2-Bs-dap-M_at	1252.62	P	0.000244141
AFFX-r2-Bs-dap-3_at	1519.04	P	0.000244141
AFFX-r2-Bs-lys-5_at	101.037	P	0.000244141
AFFX-r2-Bs-lys-M_at	103.264	P	0.000244141
AFFX-r2-Bs-lys-3_at	105.921	P	0.000244141
AFFX-r2-Bs-phe-5_at	207.198	P	0.000244141
AFFX-r2-Bs-phe-M_at	185.77	P	0.000244141
AFFX-r2-Bs-phe-3_at	246.788	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	555.975	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	413.99	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	304.952	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	151.131	P	0.000126798
AFFX-HUMISGF3A/M97935_MA_at	315.033	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	276.904	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	886.897	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	125.577	P	5.16732e-05
AFFX-HUMRGE/M10098_M_at	110.492	P	0.000126798
AFFX-HUMRGE/M10098_3_at	145.747	P	0.000509415
AFFX-HUMGAPDH/M33197_5_at	5690.98	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	5394.45	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	6589.58	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9258.87	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10317.1	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11501.8	P	6.59169e-05
AFFX-M27830_5_at	458.958	P	5.16732e-05
AFFX-M27830_M_at	1519.68	P	0.0020226
