ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	139.142	P	0.000445901
AFFX-BioB-M_at	299.357	P	4.42873e-05
AFFX-BioB-3_at	166.948	P	7.00668e-05
AFFX-BioC-5_at	369.222	P	6.02111e-05
AFFX-BioC-3_at	422.377	P	4.42873e-05
AFFX-BioDn-5_at	1334.17	P	4.42873e-05
AFFX-BioDn-3_at	2627.88	P	6.02111e-05
AFFX-CreX-5_at	6305.45	P	5.16732e-05
AFFX-CreX-3_at	7311.5	P	4.42873e-05
AFFX-DapX-5_at	349.954	P	4.42873e-05
AFFX-DapX-M_at	660.742	P	0.000224668
AFFX-DapX-3_at	732.051	P	5.16732e-05
AFFX-LysX-5_at	35.2906	P	4.42873e-05
AFFX-LysX-M_at	66.162	P	0.0020226
AFFX-LysX-3_at	118.358	P	7.00668e-05
AFFX-PheX-5_at	76.6974	P	6.02111e-05
AFFX-PheX-M_at	109.487	P	7.00668e-05
AFFX-PheX-3_at	91.7159	P	7.00668e-05
AFFX-ThrX-5_at	89.815	P	0.000195116
AFFX-ThrX-M_at	138.56	P	4.42873e-05
AFFX-ThrX-3_at	231.276	P	4.42873e-05
AFFX-TrpnX-5_at	4.78867	A	0.440641
AFFX-TrpnX-M_at	0.57653	A	0.990663
AFFX-TrpnX-3_at	1.07111	A	0.760937
AFFX-r2-Ec-bioB-5_at	262.478	P	0.000244141
AFFX-r2-Ec-bioB-M_at	263.852	P	0.000244141
AFFX-r2-Ec-bioB-3_at	250.636	P	0.000244141
AFFX-r2-Ec-bioC-5_at	496.511	P	0.000244141
AFFX-r2-Ec-bioC-3_at	543.649	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3017.12	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3658.09	P	0.000244141
AFFX-r2-P1-cre-5_at	7598.95	P	0.000244141
AFFX-r2-P1-cre-3_at	9584.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	516.703	P	0.000244141
AFFX-r2-Bs-dap-M_at	719.725	P	0.000244141
AFFX-r2-Bs-dap-3_at	928.659	P	0.000244141
AFFX-r2-Bs-lys-5_at	66.8804	P	0.000244141
AFFX-r2-Bs-lys-M_at	60.8216	P	0.000244141
AFFX-r2-Bs-lys-3_at	50.1511	P	0.000244141
AFFX-r2-Bs-phe-5_at	92.281	P	0.000244141
AFFX-r2-Bs-phe-M_at	118.27	P	0.000244141
AFFX-r2-Bs-phe-3_at	141.248	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	269.625	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	206.415	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	136.727	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	228.108	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MA_at	377.69	P	0.00010954
AFFX-HUMISGF3A/M97935_MB_at	332.514	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	936.248	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	229.253	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	131.072	P	0.000195116
AFFX-HUMRGE/M10098_3_at	220.882	P	0.000126798
AFFX-HUMGAPDH/M33197_5_at	4864.52	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	4851.71	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	5082.01	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8753.21	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8964.27	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9765.91	P	4.42873e-05
AFFX-M27830_5_at	396.849	P	5.16732e-05
