ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	149.671	P	0.000389797
AFFX-BioB-M_at	289.441	P	4.42873e-05
AFFX-BioB-3_at	148.224	P	7.00668e-05
AFFX-BioC-5_at	157.547	P	9.4506e-05
AFFX-BioC-3_at	205.916	P	4.42873e-05
AFFX-BioDn-5_at	1220.49	P	4.42873e-05
AFFX-BioDn-3_at	2330.87	P	6.02111e-05
AFFX-CreX-5_at	6287.62	P	4.42873e-05
AFFX-CreX-3_at	7347.09	P	4.42873e-05
AFFX-DapX-5_at	162.505	P	6.02111e-05
AFFX-DapX-M_at	320.677	P	0.000662269
AFFX-DapX-3_at	385.515	P	6.02111e-05
AFFX-LysX-5_at	22.6326	P	0.000258358
AFFX-LysX-M_at	34.156	M	0.050229
AFFX-LysX-3_at	55.0734	P	8.14279e-05
AFFX-PheX-5_at	33.4591	P	0.00010954
AFFX-PheX-M_at	48.348	P	0.000972149
AFFX-PheX-3_at	43.562	P	0.00401721
AFFX-ThrX-5_at	37.8858	P	0.000662269
AFFX-ThrX-M_at	60.6571	P	5.16732e-05
AFFX-ThrX-3_at	109.057	P	5.16732e-05
AFFX-TrpnX-5_at	10.0543	A	0.300606
AFFX-TrpnX-M_at	1.78752	A	0.794268
AFFX-TrpnX-3_at	5.7336	A	0.313693
AFFX-r2-Ec-bioB-5_at	222.413	P	0.000244141
AFFX-r2-Ec-bioB-M_at	248.456	P	0.000244141
AFFX-r2-Ec-bioB-3_at	227.682	P	0.000244141
AFFX-r2-Ec-bioC-5_at	232.109	P	0.000244141
AFFX-r2-Ec-bioC-3_at	234.013	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2883.1	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3335.13	P	0.000244141
AFFX-r2-P1-cre-5_at	7321.66	P	0.000244141
AFFX-r2-P1-cre-3_at	9361.96	P	0.000244141
AFFX-r2-Bs-dap-5_at	234.246	P	0.000244141
AFFX-r2-Bs-dap-M_at	358.275	P	0.000244141
AFFX-r2-Bs-dap-3_at	403.189	P	0.000244141
AFFX-r2-Bs-lys-5_at	25.0238	P	0.000244141
AFFX-r2-Bs-lys-M_at	32.411	P	0.0205078
AFFX-r2-Bs-lys-3_at	16.9499	P	0.0107422
AFFX-r2-Bs-phe-5_at	48.1302	P	0.000732422
AFFX-r2-Bs-phe-M_at	56.7461	P	0.000244141
AFFX-r2-Bs-phe-3_at	68.2821	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	127.526	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	144.168	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	78.4811	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	212.308	P	8.14279e-05
AFFX-HUMISGF3A/M97935_MA_at	312.697	P	0.00010954
AFFX-HUMISGF3A/M97935_MB_at	278.347	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	789.691	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	172.907	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	84.9986	P	0.000296708
AFFX-HUMRGE/M10098_3_at	144.589	P	0.000258358
AFFX-HUMGAPDH/M33197_5_at	5879.74	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	5513.24	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	6302.06	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8787.65	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8897.61	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10046.4	P	4.42873e-05
AFFX-M27830_5_at	211.05	P	7.00668e-05
AFFX-M27830_M_at	1361.85	P	0.0020226
AFFX-M27830_3_at	3.33149	A	0.772364
AFFX-hum_alu_at	12536.9	P	2.6068e-13
1007_s_at	96.6433	P	0.0114474
1053_at	105.175	P	0.00189162
117_at	132.722	P	0.000388206
