ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	158.561	P	0.000581214
AFFX-BioB-M_at	282.938	P	4.42873e-05
AFFX-BioB-3_at	159.259	P	5.16732e-05
AFFX-BioC-5_at	337.257	P	5.16732e-05
AFFX-BioC-3_at	422.83	P	4.42873e-05
AFFX-BioDn-5_at	1421.02	P	4.42873e-05
AFFX-BioDn-3_at	2541.15	P	6.02111e-05
AFFX-CreX-5_at	6509.99	P	5.16732e-05
AFFX-CreX-3_at	7722.15	P	4.42873e-05
AFFX-DapX-5_at	217.195	P	7.00668e-05
AFFX-DapX-M_at	426.462	P	0.000296708
AFFX-DapX-3_at	461.826	P	5.16732e-05
AFFX-LysX-5_at	23.2679	P	0.000389797
AFFX-LysX-M_at	36.1952	P	0.00179591
AFFX-LysX-3_at	69.2358	P	0.000126798
AFFX-PheX-5_at	40.6341	P	6.02111e-05
AFFX-PheX-M_at	55.7049	P	0.000972149
AFFX-PheX-3_at	48.5803	P	0.000146581
AFFX-ThrX-5_at	57.3752	P	0.000224668
AFFX-ThrX-M_at	74.6867	P	6.02111e-05
AFFX-ThrX-3_at	119.957	P	4.42873e-05
AFFX-TrpnX-5_at	7.8313	A	0.131361
AFFX-TrpnX-M_at	0.683172	A	0.984817
AFFX-TrpnX-3_at	1.32073	A	0.544587
AFFX-r2-Ec-bioB-5_at	221.186	P	0.000244141
AFFX-r2-Ec-bioB-M_at	228.06	P	0.000244141
AFFX-r2-Ec-bioB-3_at	237.87	P	0.000244141
AFFX-r2-Ec-bioC-5_at	456.973	P	0.000244141
AFFX-r2-Ec-bioC-3_at	491.67	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2935.63	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3476.23	P	0.000244141
AFFX-r2-P1-cre-5_at	7580.96	P	0.000244141
AFFX-r2-P1-cre-3_at	10232.2	P	0.000244141
AFFX-r2-Bs-dap-5_at	263.542	P	0.000244141
AFFX-r2-Bs-dap-M_at	451.172	P	0.000244141
AFFX-r2-Bs-dap-3_at	567.481	P	0.000244141
AFFX-r2-Bs-lys-5_at	42.8067	P	0.000732422
AFFX-r2-Bs-lys-M_at	28.8503	P	0.00415039
AFFX-r2-Bs-lys-3_at	32.3536	P	0.0107422
AFFX-r2-Bs-phe-5_at	59.9546	P	0.000244141
AFFX-r2-Bs-phe-M_at	57.7116	P	0.000732422
AFFX-r2-Bs-phe-3_at	62.2629	P	0.0012207
AFFX-r2-Bs-thr-3_s_at	185.247	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	141.696	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	95.6772	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	599.231	P	4.42246e-05
AFFX-HUMISGF3A/M97935_MA_at	1250.18	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	980.779	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1997.66	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	96.973	P	6.01289e-05
AFFX-HUMRGE/M10098_M_at	63.3085	P	0.00110197
AFFX-HUMRGE/M10098_3_at	78.2289	P	0.000581214
AFFX-HUMGAPDH/M33197_5_at	2797.48	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	2580.15	P	5.16732e-05
AFFX-HUMGAPDH/M33197_3_at	2707.88	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9739.4	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10497.2	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12443.4	P	4.42873e-05
AFFX-M27830_5_at	276.681	P	5.16732e-05
AFFX-M27830_M_at	286.361	P	0.00933744
AFFX-M27830_3_at	4.87133	A	0.772364
AFFX-hum_alu_at	13028.8	P	2.6068e-13
1007_s_at	31.3475	M	0.0544704
1053_at	78.0138	P	0.00486276
117_at	3088.51	P	0.000218889
121_at	70.7769	A	0.175989
1255_g_at	1.20258	A	0.88284
1294_at	379.956	P	0.000218889
1316_at	13.8543	A	0.11716
1320_at	2.20344	A	0.901946
1405_i_at	135.108	P	0.00049077
1431_at	7.20255	A	0.0893687
1438_at	1.74765	A	0.64131
1487_at	145.411	P	0.0313357
1494_f_at	24.8114	P	0.0170005
1598_g_at	46.1605	A	0.234557
160020_at	43.7673	A	0.127645
