ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	177.235	P	0.000296708
AFFX-BioB-M_at	268.334	P	5.16732e-05
AFFX-BioB-3_at	170.879	P	5.16732e-05
AFFX-BioC-5_at	458.015	P	4.42873e-05
AFFX-BioC-3_at	721.181	P	5.16732e-05
AFFX-BioDn-5_at	1282.47	P	5.16732e-05
AFFX-BioDn-3_at	2407.66	P	8.14279e-05
AFFX-CreX-5_at	5450.85	P	6.02111e-05
AFFX-CreX-3_at	7167.88	P	5.16732e-05
AFFX-DapX-5_at	81.6853	P	0.000389797
AFFX-DapX-M_at	105.953	P	0.0012475
AFFX-DapX-3_at	167.812	P	4.42873e-05
AFFX-LysX-5_at	20.6183	P	0.00141043
AFFX-LysX-M_at	61.2048	P	0.000509415
AFFX-LysX-3_at	27.379	P	0.0103167
AFFX-PheX-5_at	48.8162	P	5.16732e-05
AFFX-PheX-M_at	36.8687	P	0.0032123
AFFX-PheX-3_at	52.928	P	0.000224668
AFFX-ThrX-5_at	43.308	P	0.00141043
AFFX-ThrX-M_at	28.7487	P	0.0200219
AFFX-ThrX-3_at	31.9792	A	0.195266
AFFX-TrpnX-5_at	6.81974	A	0.165861
AFFX-TrpnX-M_at	22.2921	P	0.0429619
AFFX-TrpnX-3_at	7.38386	P	0.000340305
AFFX-r2-Ec-bioB-5_at	64.737	P	0.0141602
AFFX-r2-Ec-bioB-M_at	4.8883	A	0.5
AFFX-r2-Ec-bioB-3_at	67.3569	P	0.0302734
AFFX-r2-Ec-bioC-5_at	100.621	P	0.00195313
AFFX-r2-Ec-bioC-3_at	190.088	P	0.0141602
AFFX-r2-Ec-bioD-5_at	15.9109	A	0.129639
AFFX-r2-Ec-bioD-3_at	80.1097	P	0.0185547
AFFX-r2-P1-cre-5_at	187.039	P	0.0141602
AFFX-r2-P1-cre-3_at	35.4299	P	0.00195313
AFFX-r2-Bs-dap-5_at	61.3681	A	0.067627
AFFX-r2-Bs-dap-M_at	19.2156	A	0.111572
AFFX-r2-Bs-dap-3_at	1235.34	P	0.00292969
AFFX-r2-Bs-lys-5_at	98.9083	P	0.0012207
AFFX-r2-Bs-lys-M_at	35.9298	P	0.00805664
AFFX-r2-Bs-lys-3_at	52.0197	P	0.00585938
AFFX-r2-Bs-phe-5_at	46.1702	P	0.0375977
AFFX-r2-Bs-phe-M_at	45.6774	P	0.00292969
AFFX-r2-Bs-phe-3_at	43.6781	P	0.0141602
AFFX-r2-Bs-thr-3_s_at	84.329	P	0.00805664
AFFX-r2-Bs-thr-M_s_at	101.414	P	0.00805664
AFFX-r2-Bs-thr-5_s_at	35.8062	P	0.00805664
AFFX-HUMISGF3A/M97935_5_at	38.6087	P	0.00141043
AFFX-HUMISGF3A/M97935_MA_at	61.7454	P	0.000856509
AFFX-HUMISGF3A/M97935_MB_at	139.852	P	0.000340305
AFFX-HUMISGF3A/M97935_3_at	64.4823	P	0.000389797
AFFX-HUMRGE/M10098_5_at	31.7076	A	0.227636
AFFX-HUMRGE/M10098_M_at	27.1134	P	0.036569
AFFX-HUMRGE/M10098_3_at	26.2858	A	0.108979
AFFX-HUMGAPDH/M33197_5_at	211.701	P	9.4506e-05
AFFX-HUMGAPDH/M33197_M_at	62.3299	P	0.000389797
AFFX-HUMGAPDH/M33197_3_at	455.44	P	0.000296708
AFFX-HSAC07/X00351_5_at	47.7911	P	0.000509415
AFFX-HSAC07/X00351_M_at	48.9332	P	0.000662269
AFFX-HSAC07/X00351_3_at	842.16	P	9.4506e-05
AFFX-M27830_5_at	137.474	P	7.00668e-05
AFFX-M27830_M_at	15.2854	P	0.0336653
AFFX-M27830_3_at	4.20343	A	0.368438
