ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	80.3861	P	0.000856509
AFFX-BioB-M_at	120.531	P	0.000195116
AFFX-BioB-3_at	59.3411	P	0.00255552
AFFX-BioC-5_at	74.1721	P	0.00227496
AFFX-BioC-3_at	70.4154	P	0.000224668
AFFX-BioDn-5_at	520.125	P	4.42873e-05
AFFX-BioDn-3_at	1135.32	P	0.000195116
AFFX-CreX-5_at	3101.86	P	5.16732e-05
AFFX-CreX-3_at	4493.84	P	4.42873e-05
AFFX-DapX-5_at	192.003	P	7.00668e-05
AFFX-DapX-M_at	349.219	P	0.000753643
AFFX-DapX-3_at	425.206	P	0.000169227
AFFX-LysX-5_at	18.211	P	0.0012475
AFFX-LysX-M_at	39.6208	A	0.123572
AFFX-LysX-3_at	68.0216	P	0.000296708
AFFX-PheX-5_at	30.846	P	4.42873e-05
AFFX-PheX-M_at	50.2579	P	0.00401721
AFFX-PheX-3_at	53.9699	P	0.0138105
AFFX-ThrX-5_at	54.283	P	0.00159257
AFFX-ThrX-M_at	73.4257	P	0.000389797
AFFX-ThrX-3_at	103.779	P	0.000224668
AFFX-TrpnX-5_at	9.74063	A	0.382589
AFFX-TrpnX-M_at	2.18248	A	0.891021
AFFX-TrpnX-3_at	4.54813	A	0.455413
AFFX-r2-Ec-bioB-5_at	85.1572	P	0.000244141
AFFX-r2-Ec-bioB-M_at	105.974	P	0.000244141
AFFX-r2-Ec-bioB-3_at	116.134	P	0.000244141
AFFX-r2-Ec-bioC-5_at	100.702	P	0.000732422
AFFX-r2-Ec-bioC-3_at	119.292	P	0.000732422
AFFX-r2-Ec-bioD-5_at	1177.15	P	0.000244141
AFFX-r2-Ec-bioD-3_at	1776.2	P	0.000244141
AFFX-r2-P1-cre-5_at	4883.15	P	0.000244141
AFFX-r2-P1-cre-3_at	7643.8	P	0.000244141
AFFX-r2-Bs-dap-5_at	235.138	P	0.000244141
AFFX-r2-Bs-dap-M_at	355.583	P	0.000244141
AFFX-r2-Bs-dap-3_at	494.084	P	0.000244141
