ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	152.558	P	0.000389797
AFFX-BioB-M_at	234.775	P	4.42873e-05
AFFX-BioB-3_at	157.3	P	9.4506e-05
AFFX-BioC-5_at	356.508	P	5.16732e-05
AFFX-BioC-3_at	417.105	P	4.42873e-05
AFFX-BioDn-5_at	1284.96	P	4.42873e-05
AFFX-BioDn-3_at	2346.76	P	6.02111e-05
AFFX-CreX-5_at	6004.56	P	5.16732e-05
AFFX-CreX-3_at	6799.46	P	4.42873e-05
AFFX-DapX-5_at	218.463	P	6.02111e-05
AFFX-DapX-M_at	410.624	P	0.000662269
AFFX-DapX-3_at	507.426	P	7.00668e-05
AFFX-LysX-5_at	24.6448	P	8.14279e-05
AFFX-LysX-M_at	32.736	P	0.00499819
AFFX-LysX-3_at	62.6804	P	0.000224668
AFFX-PheX-5_at	44.1038	P	5.16732e-05
AFFX-PheX-M_at	56.8971	P	0.000296381
AFFX-PheX-3_at	49.2165	P	0.000258358
AFFX-ThrX-5_at	57.3615	P	0.000258358
AFFX-ThrX-M_at	82.3583	P	4.42873e-05
AFFX-ThrX-3_at	149.488	P	4.42873e-05
AFFX-TrpnX-5_at	8.65456	A	0.139462
AFFX-TrpnX-M_at	0.497359	A	0.978135
AFFX-TrpnX-3_at	2.67654	A	0.368438
AFFX-r2-Ec-bioB-5_at	226.721	P	0.000244141
AFFX-r2-Ec-bioB-M_at	255.495	P	0.000244141
AFFX-r2-Ec-bioB-3_at	219.813	P	0.000244141
AFFX-r2-Ec-bioC-5_at	446.407	P	0.000244141
AFFX-r2-Ec-bioC-3_at	514.069	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2789.69	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3136.24	P	0.000244141
AFFX-r2-P1-cre-5_at	6903.07	P	0.000244141
AFFX-r2-P1-cre-3_at	9167.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	278.786	P	0.000244141
AFFX-r2-Bs-dap-M_at	416.911	P	0.000244141
AFFX-r2-Bs-dap-3_at	572.664	P	0.000244141
AFFX-r2-Bs-lys-5_at	46.5012	P	0.000244141
AFFX-r2-Bs-lys-M_at	35.7135	P	0.000244141
AFFX-r2-Bs-lys-3_at	35.576	P	0.0012207
AFFX-r2-Bs-phe-5_at	75.7195	P	0.000244141
AFFX-r2-Bs-phe-M_at	50.6396	P	0.000244141
