ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	136.463	P	8.14279e-05
AFFX-BioB-M_at	240.857	P	4.42873e-05
AFFX-BioB-3_at	123.671	P	7.00668e-05
AFFX-BioC-5_at	451.441	P	4.42873e-05
AFFX-BioC-3_at	520.479	P	4.42873e-05
AFFX-BioDn-5_at	1090.92	P	4.42873e-05
AFFX-BioDn-3_at	2062.11	P	4.42873e-05
AFFX-CreX-5_at	5048.21	P	4.42873e-05
AFFX-CreX-3_at	5984.19	P	4.42873e-05
AFFX-DapX-5_at	329.247	P	5.16732e-05
AFFX-DapX-M_at	704.133	P	9.4506e-05
AFFX-DapX-3_at	1008.89	P	4.42873e-05
AFFX-LysX-5_at	54.5811	P	4.42873e-05
AFFX-LysX-M_at	73.9455	P	0.000296708
AFFX-LysX-3_at	138.312	P	0.000126798
AFFX-PheX-5_at	87.8363	P	4.42873e-05
AFFX-PheX-M_at	122.611	P	4.42873e-05
AFFX-PheX-3_at	123.808	P	7.00668e-05
AFFX-ThrX-5_at	94.0489	P	0.00010954
AFFX-ThrX-M_at	146.73	P	4.42873e-05
AFFX-ThrX-3_at	239.595	P	4.42873e-05
AFFX-TrpnX-5_at	6.59628	A	0.175328
AFFX-TrpnX-M_at	2.84081	A	0.52976
AFFX-TrpnX-3_at	0.82052	A	0.932322
AFFX-r2-Ec-bioB-5_at	209.675	P	0.000244141
AFFX-r2-Ec-bioB-M_at	240.924	P	0.000244141
AFFX-r2-Ec-bioB-3_at	222.81	P	0.000244141
AFFX-r2-Ec-bioC-5_at	578.506	P	0.000244141
AFFX-r2-Ec-bioC-3_at	611.476	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2681.79	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3169.38	P	0.000244141
AFFX-r2-P1-cre-5_at	6339.89	P	0.000244141
AFFX-r2-P1-cre-3_at	7855.74	P	0.000244141
AFFX-r2-Bs-dap-5_at	565.534	P	0.000244141
AFFX-r2-Bs-dap-M_at	747.233	P	0.000244141
AFFX-r2-Bs-dap-3_at	1021.71	P	0.000244141
AFFX-r2-Bs-lys-5_at	79.0917	P	0.000244141
AFFX-r2-Bs-lys-M_at	75.0518	P	0.000244141
AFFX-r2-Bs-lys-3_at	70.97	P	0.00195313
AFFX-r2-Bs-phe-5_at	136.176	P	0.000244141
AFFX-r2-Bs-phe-M_at	146.551	P	0.000244141
AFFX-r2-Bs-phe-3_at	193.068	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	295.094	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	245.709	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	142.967	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	216.424	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MA_at	358.508	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	329.356	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	898.882	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	70.3865	P	5.16732e-05
AFFX-HUMRGE/M10098_M_at	56.1659	P	0.000389797
AFFX-HUMRGE/M10098_3_at	94.5689	P	0.00110197
AFFX-HUMGAPDH/M33197_5_at	3796.79	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3516.06	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3880.94	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4378.4	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5193.71	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	7022.56	P	4.42873e-05
AFFX-M27830_5_at	320.843	P	5.16732e-05
AFFX-M27830_M_at	1060.89	P	0.000972149
AFFX-M27830_3_at	3.91621	A	0.544587
AFFX-hum_alu_at	11192.2	P	2.6068e-13
1007_s_at	62.3521	P	0.0351629
1053_at	78.4332	P	0.00564279
117_at	48.9571	P	0.00135385
121_at	74.0012	P	0.0149366
1255_g_at	1.38091	A	0.796017
1294_at	132.429	P	0.000673102
1316_at	8.92354	P	0.0439678
1320_at	1.41195	A	0.861235
1405_i_at	1268.93	P	0.00049077
1431_at	8.80624	P	0.0313357
1438_at	3.17833	A	0.715253
1487_at	65.4922	M	0.0604193
1494_f_at	15.6073	P	0.024711
1598_g_at	48.1686	A	0.189687
160020_at	47.4656	P	0.024711
1729_at	208.932	P	0.000804598
1773_at	42.225	P	0.0193035
177_at	6.7811	A	0.175949
179_at	35.1549	A	0.107301
1861_at	41.1602	P	0.00222768
200000_s_at	418.316	P	0.000244141
200001_at	569.26	P	0.000244141
200002_at	5375.93	P	0.000244141
