ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	99.2186	P	0.000445901
AFFX-BioB-M_at	215.22	P	4.42873e-05
AFFX-BioB-3_at	112.478	P	5.16732e-05
AFFX-BioC-5_at	324.252	P	4.42873e-05
AFFX-BioC-3_at	448.137	P	4.42873e-05
AFFX-BioDn-5_at	1102.09	P	4.42873e-05
AFFX-BioDn-3_at	1601.06	P	4.42873e-05
AFFX-CreX-5_at	4058.31	P	4.42873e-05
AFFX-CreX-3_at	4787.65	P	4.42873e-05
AFFX-DapX-5_at	80.2832	P	5.16732e-05
AFFX-DapX-M_at	216.662	P	0.000445901
AFFX-DapX-3_at	348.381	P	6.02111e-05
AFFX-LysX-5_at	19.1552	P	0.00556451
AFFX-LysX-M_at	26.373	P	0.00556451
AFFX-LysX-3_at	49.4167	P	7.00668e-05
AFFX-PheX-5_at	19.9747	P	0.000258358
AFFX-PheX-M_at	26.6247	P	0.00179591
AFFX-PheX-3_at	52.3025	P	0.002867
AFFX-ThrX-5_at	35.1154	P	0.002867
AFFX-ThrX-M_at	48.1979	P	7.00668e-05
AFFX-ThrX-3_at	93.031	P	4.42873e-05
AFFX-TrpnX-5_at	1.94201	A	0.48511
AFFX-TrpnX-M_at	0.605712	A	0.843268
AFFX-TrpnX-3_at	8.54096	A	0.083518
AFFX-r2-Ec-bioB-5_at	168.174	P	0.000244141
AFFX-r2-Ec-bioB-M_at	202.222	P	0.000244141
AFFX-r2-Ec-bioB-3_at	217.729	P	0.000244141
AFFX-r2-Ec-bioC-5_at	475.956	P	0.000244141
AFFX-r2-Ec-bioC-3_at	471.091	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2277.09	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2690.01	P	0.000244141
AFFX-r2-P1-cre-5_at	5147.4	P	0.000244141
AFFX-r2-P1-cre-3_at	6839.33	P	0.000244141
AFFX-r2-Bs-dap-5_at	112.574	P	0.000244141
AFFX-r2-Bs-dap-M_at	206.057	P	0.000244141
AFFX-r2-Bs-dap-3_at	338.768	P	0.000244141
AFFX-r2-Bs-lys-5_at	18.6856	P	0.000244141
AFFX-r2-Bs-lys-M_at	22.6759	P	0.00195313
AFFX-r2-Bs-lys-3_at	14.1418	P	0.0141602
AFFX-r2-Bs-phe-5_at	30.7313	P	0.000732422
AFFX-r2-Bs-phe-M_at	33.8425	P	0.000732422
AFFX-r2-Bs-phe-3_at	45.2379	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	140.041	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	98.6006	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	47.0263	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	282.66	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	768.132	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	653.071	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1439.03	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	57.0461	P	0.000509415
AFFX-HUMRGE/M10098_M_at	41.2218	P	0.0200219
AFFX-HUMRGE/M10098_3_at	37.1242	P	0.00556451
AFFX-HUMGAPDH/M33197_5_at	1307.57	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	1307.61	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	1586.85	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4154.26	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	5406.58	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	6935.97	P	4.42873e-05
AFFX-M27830_5_at	156.905	P	5.16732e-05
AFFX-M27830_M_at	204.976	P	0.00401721
