ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	155.97	P	0.000445901
AFFX-BioB-M_at	277.257	P	4.42873e-05
AFFX-BioB-3_at	169.275	P	8.14279e-05
AFFX-BioC-5_at	324.1	P	5.16732e-05
AFFX-BioC-3_at	460.623	P	4.42873e-05
AFFX-BioDn-5_at	1364.46	P	4.42873e-05
AFFX-BioDn-3_at	2166.53	P	5.16732e-05
AFFX-CreX-5_at	6099.31	P	5.16732e-05
AFFX-CreX-3_at	7117.33	P	4.42873e-05
AFFX-DapX-5_at	231.749	P	5.16732e-05
AFFX-DapX-M_at	566.461	P	0.000224668
AFFX-DapX-3_at	693.288	P	5.16732e-05
AFFX-LysX-5_at	34.2761	P	0.0012475
AFFX-LysX-M_at	47.3074	P	0.00179591
AFFX-LysX-3_at	74.5982	P	0.000389797
AFFX-PheX-5_at	49.4017	P	4.42873e-05
AFFX-PheX-M_at	67.5768	P	0.000224668
AFFX-PheX-3_at	70.0077	P	4.42873e-05
AFFX-ThrX-5_at	81.5795	P	5.16732e-05
AFFX-ThrX-M_at	121.263	P	5.16732e-05
AFFX-ThrX-3_at	201.867	P	4.42873e-05
AFFX-TrpnX-5_at	2.11582	A	0.617401
AFFX-TrpnX-M_at	0.844383	A	0.953518
AFFX-TrpnX-3_at	0.610244	A	0.981719
AFFX-r2-Ec-bioB-5_at	246.139	P	0.000244141
AFFX-r2-Ec-bioB-M_at	257.253	P	0.000244141
AFFX-r2-Ec-bioB-3_at	197.775	P	0.000244141
AFFX-r2-Ec-bioC-5_at	438.465	P	0.000244141
AFFX-r2-Ec-bioC-3_at	517.275	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2769.12	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3156.31	P	0.000244141
AFFX-r2-P1-cre-5_at	7114.05	P	0.000244141
AFFX-r2-P1-cre-3_at	10178.8	P	0.000244141
AFFX-r2-Bs-dap-5_at	383.713	P	0.000244141
AFFX-r2-Bs-dap-M_at	623.023	P	0.000244141
AFFX-r2-Bs-dap-3_at	726.512	P	0.000244141
AFFX-r2-Bs-lys-5_at	41.2038	P	0.000732422
AFFX-r2-Bs-lys-M_at	46.004	P	0.000244141
AFFX-r2-Bs-lys-3_at	41.7853	P	0.00415039
AFFX-r2-Bs-phe-5_at	67.6019	P	0.000244141
AFFX-r2-Bs-phe-M_at	69.8424	P	0.000244141
AFFX-r2-Bs-phe-3_at	91.7584	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	309.774	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	207.533	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	144.905	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	283.965	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MA_at	661.345	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	519.364	P	4.42246e-05
AFFX-HUMISGF3A/M97935_3_at	1059.4	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	126.567	P	7.00668e-05
AFFX-HUMRGE/M10098_M_at	66.0598	P	0.00159125
AFFX-HUMRGE/M10098_3_at	81.0487	P	0.0032123
AFFX-HUMGAPDH/M33197_5_at	3718.75	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	3427.32	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	3555.44	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10786.7	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11344.7	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11852.4	P	4.42873e-05
AFFX-M27830_5_at	264.354	P	5.16732e-05
AFFX-M27830_M_at	455.445	P	0.00359458
AFFX-M27830_3_at	4.06751	A	0.804734
AFFX-hum_alu_at	12788.2	P	2.6068e-13
1007_s_at	26.5782	A	0.107301
1053_at	92.8475	P	0.00868918
117_at	1870.27	P	0.000218889
121_at	67.0473	A	0.138765
1255_g_at	3.83641	A	0.837065
1294_at	312.029	P	0.000218889
1316_at	21.0366	P	0.0193035
1320_at	3.03431	A	0.602006
1405_i_at	222.831	P	0.000612512
1431_at	5.3357	A	0.339558
1438_at	1.94676	A	0.765443
1487_at	172.792	P	0.0149366
1494_f_at	28.4804	P	0.0393654
1598_g_at	44.534	A	0.218983
160020_at	52.979	A	0.0668649
1729_at	405.155	P	0.000561689
1773_at	69.7099	P	0.00998544
177_at	39.8024	P	0.000388206
179_at	122.727	M	0.0544704
1861_at	76.9225	P	0.00160229
200000_s_at	644.324	P	0.000244141
200001_at	426.492	P	0.000244141
200002_at	1949.54	P	0.000244141
200003_s_at	6912.85	P	0.000244141
200004_at	4826.82	P	0.000244141
200005_at	1059.39	P	0.000244141
200006_at	1061.53	P	0.000244141
200007_at	1883.99	P	0.000244141
200008_s_at	1226.32	P	0.000244141
200009_at	2810.56	P	0.000244141
200010_at	3292.65	P	0.000244141
200011_s_at	768.582	P	0.000244141
200012_x_at	4486.48	P	0.000244141
