ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	177.636	P	0.000581214
AFFX-BioB-M_at	276.97	P	4.42873e-05
AFFX-BioB-3_at	162.65	P	8.14279e-05
AFFX-BioC-5_at	702.36	P	4.42873e-05
AFFX-BioC-3_at	809.475	P	4.42873e-05
AFFX-BioDn-5_at	1343.01	P	4.42873e-05
AFFX-BioDn-3_at	2827.97	P	6.02111e-05
AFFX-CreX-5_at	6920.72	P	5.16732e-05
AFFX-CreX-3_at	8591.11	P	4.42873e-05
AFFX-DapX-5_at	451.383	P	4.42873e-05
AFFX-DapX-M_at	806.595	P	0.000296708
AFFX-DapX-3_at	886.038	P	5.16732e-05
AFFX-LysX-5_at	40.4422	P	0.000856509
AFFX-LysX-M_at	72.7469	P	0.0012475
AFFX-LysX-3_at	119.272	P	5.16732e-05
AFFX-PheX-5_at	80.484	P	4.42873e-05
AFFX-PheX-M_at	99.2043	P	8.14279e-05
AFFX-PheX-3_at	102.144	P	5.16732e-05
AFFX-ThrX-5_at	115.076	P	7.00668e-05
AFFX-ThrX-M_at	175.973	P	4.42873e-05
AFFX-ThrX-3_at	251.921	P	4.42873e-05
AFFX-TrpnX-5_at	3.41393	A	0.645559
AFFX-TrpnX-M_at	1.28437	A	0.945787
AFFX-TrpnX-3_at	3.46095	A	0.617401
AFFX-r2-Ec-bioB-5_at	283.172	P	0.000244141
AFFX-r2-Ec-bioB-M_at	264.82	P	0.000244141
AFFX-r2-Ec-bioB-3_at	224.372	P	0.000244141
AFFX-r2-Ec-bioC-5_at	788.043	P	0.000244141
AFFX-r2-Ec-bioC-3_at	914.447	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3037.03	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3460.19	P	0.000244141
AFFX-r2-P1-cre-5_at	8096.56	P	0.000244141
AFFX-r2-P1-cre-3_at	11025.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	590.135	P	0.000244141
AFFX-r2-Bs-dap-M_at	823.245	P	0.000244141
AFFX-r2-Bs-dap-3_at	1057.69	P	0.000244141
AFFX-r2-Bs-lys-5_at	71.0856	P	0.000244141
AFFX-r2-Bs-lys-M_at	64.1502	P	0.000244141
AFFX-r2-Bs-lys-3_at	60.7919	P	0.00585938
AFFX-r2-Bs-phe-5_at	149.903	P	0.000244141
AFFX-r2-Bs-phe-M_at	128.192	P	0.000244141
AFFX-r2-Bs-phe-3_at	169.188	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	318.45	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	287.731	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	184.9	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	550.368	P	0.00010954
AFFX-HUMISGF3A/M97935_MA_at	739.362	P	5.16732e-05
AFFX-HUMISGF3A/M97935_MB_at	610.278	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1402.07	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	136.019	P	8.14279e-05
AFFX-HUMRGE/M10098_M_at	101.218	P	0.000195116
AFFX-HUMRGE/M10098_3_at	125.926	P	0.000389797
AFFX-HUMGAPDH/M33197_5_at	7625.31	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	7282.15	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	7997.06	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11296.8	P	6.59169e-05
AFFX-HSAC07/X00351_M_at	12357.9	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	13187.1	P	4.42873e-05
AFFX-M27830_5_at	387.46	P	5.16732e-05
AFFX-M27830_M_at	1368.98	P	0.00227496
AFFX-M27830_3_at	12.5519	A	0.5
AFFX-hum_alu_at	14353.3	P	2.6068e-13
1007_s_at	81.3272	P	0.00653198
1053_at	154.633	P	0.00418033
117_at	427.491	P	0.000218889
121_at	124.108	P	0.00998544
1255_g_at	8.17464	A	0.302547
1294_at	474.6	P	0.000218889
1316_at	17.831	A	0.107301
1320_at	1.86063	A	0.872355
1405_i_at	1664.42	P	0.00049077
1431_at	13.1847	P	0.0149366
1438_at	7.20984	A	0.5
1487_at	229.147	P	0.024711
1494_f_at	21.4674	A	0.089405
1598_g_at	172.659	P	0.00868918
160020_at	36.2965	P	0.0393654
1729_at	544.006	P	0.000265621
1773_at	92.0283	P	0.00358487
177_at	32.8918	P	0.000959383
179_at	154.836	A	0.175989
1861_at	84.4704	P	0.00358487
200000_s_at	1021.45	P	0.000244141
200001_at	2246.69	P	0.000244141
200002_at	8543.87	P	0.000244141
200003_s_at	15003.1	P	0.000244141
200004_at	5419	P	0.000244141
200005_at	2822.71	P	0.000244141
200006_at	3329.21	P	0.000244141
200007_at	2907.65	P	0.000244141
